,LP2_c1_surpass_rade,LP2_makespan,LP2_makespan_c1,LP2_makespan_c2,LP2_workload_rade,LP3_c1_surpass_rade,LP3_makespan,LP3_makespan_c1,LP3_makespan_c2,LP3_workload_rade,LP4_c1_surpass_rade,LP4_makespan,LP4_makespan_c1,LP4_makespan_c2,LP4_workload_rade,LP5_c1_surpass_rade,LP5_makespan,LP5_makespan_c1,LP5_makespan_c2,LP5_workload_rade,LP6_c1_surpass_rade,LP6_makespan,LP6_makespan_c1,LP6_makespan_c2,LP6_workload_rade,NP_c1_surpass_rade,NP_makespan_c1,NP_makespan_c2,NP_workload_rade,P_c1_surpass_rade,P_makespan,P_makespan_c1,P_makespan_c2,P_workload_rade
new_412,0.0,1052874.0,670066.0,1052874.0,98.3597114591606,0.5922339027205374,1052874.0,674058.0,1052874.0,93.81120070556791,0.5922339027205374,1057947.0,674058.0,1057947.0,93.85165759455016,0.0,1052874.0,670066.0,1052874.0,98.3597114591606,0.0,1052874.0,670066.0,1052874.0,98.441896504478,0.5922339027205374,674058.0,1057947.0,93.85165759455016,0.0,1052874.0,670066.0,1052874.0,98.3597114591606
new_413,0.0,940774.0,574058.0,940774.0,99.99994082064602,0.0,940774.0,574058.0,940774.0,99.99994082064602,0.0,940774.0,574058.0,940774.0,99.99994082064602,0.0,940774.0,574058.0,940774.0,99.99994082064602,0.0,940774.0,574058.0,940774.0,99.99994082064602,2.7827736286812645,590490.0,940774.0,99.99994082064602,0.0,940774.0,574058.0,940774.0,99.99994082064602
new_414,5.5015150736993474,1071934.0,584130.0,1071934.0,97.32598267136125,5.5015150736993474,1071934.0,584130.0,1071934.0,97.3259675433376,3.8770030195487046,942787.0,574258.0,942787.0,99.60678467994094,2.8258274858022063,1030507.0,568046.0,1030507.0,97.43566633237094,2.8258274858022063,883986.0,568046.0,883986.0,99.99994889370195,14.523167260778406,645782.0,881830.0,99.99994889370195,0.0,1053698.0,551994.0,1053698.0,97.87647740746796
new_415,0.0,518718.0,486498.0,518718.0,90.24694027872852,0.0,518718.0,486498.0,518718.0,90.24694027872852,0.0,518718.0,486498.0,518718.0,90.24694027872852,0.0,518718.0,486498.0,518718.0,90.24694027872852,0.0,518718.0,486498.0,518718.0,90.24694027872852,0.0,486498.0,518718.0,90.24694027872852,0.0,518718.0,486498.0,518718.0,90.24694027872852
new_416,0.0,775062.0,586498.0,775062.0,97.35111574856022,0.0,774498.0,586498.0,774498.0,98.22296060042996,0.0,775418.0,586498.0,775418.0,97.33286624099,0.0,775062.0,586498.0,775062.0,97.35111574856022,0.0,774498.0,586498.0,774498.0,98.22296060042996,0.0,586498.0,775418.0,97.33286624099,0.0,774058.0,586498.0,774058.0,95.2314318880021
new_417,3.5334281451249385,754662.0,572362.0,754662.0,99.18102097288786,3.5334281451249385,713378.0,572362.0,713378.0,99.46505123355024,3.5334281451249385,754662.0,572362.0,754662.0,99.24377629214366,3.5334281451249385,754662.0,572362.0,754662.0,99.18102097288786,2.4963180368514184,713379.0,566274.0,713379.0,99.64306057320115,5.822533491166246,586274.0,713378.0,99.51549831894464,0.0,845598.0,552138.0,845598.0,96.32514597104472
new_418,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133
new_419,9.445164382309075,1020547.0,634314.0,1020547.0,98.11963956214468,10.26398917672496,1020547.0,640102.0,1020547.0,98.82927738083526,8.939844069537758,963654.0,630794.0,963654.0,98.16183830834724,8.651371974007716,948356.0,628802.0,948356.0,98.64694078226908,8.651371974007716,982755.0,628802.0,982755.0,98.96403460022542,13.19902198124356,661746.0,1031095.0,98.04486113169558,0.0,917390.0,574402.0,917390.0,94.64402507367136
new_420,0.0,750938.0,569658.0,750938.0,93.00355687239356,11.721168955545844,757210.0,645294.0,757210.0,93.00355687239356,4.300656186057139,752582.0,595258.0,752582.0,93.00355687239356,0.0,750938.0,569658.0,750938.0,93.00355687239356,0.0,750938.0,569658.0,750938.0,93.00355687239356,11.721168955545844,645294.0,757210.0,93.00355687239356,0.0,750938.0,569658.0,750938.0,93.00355687239356
new_421,0.0,601162.0,601162.0,359102.0,67.22286960977448,0.0,601162.0,601162.0,322710.0,67.22286960977448,0.0,601162.0,601162.0,322710.0,67.22286960977448,0.0,601162.0,601162.0,359102.0,67.22286960977448,0.0,601162.0,601162.0,359102.0,67.22286960977448,0.0,601162.0,322710.0,67.22286960977448,0.0,601162.0,601162.0,359102.0,67.22286960977448
new_422,0.0,665842.0,494766.0,665842.0,93.03168553618237,0.0,665842.0,494766.0,665842.0,93.03168553618237,0.0,665842.0,494766.0,665842.0,93.03168553618237,0.0,665842.0,494766.0,665842.0,93.03168553618237,0.0,665842.0,494766.0,665842.0,97.12555069829432,12.17867932365126,563378.0,648146.0,97.13453472314517,0.0,665842.0,494766.0,665842.0,93.03168553618237
new_423,3.6099572857670426,1047698.0,611974.0,1047698.0,99.50463205017034,0.0,1056379.0,589882.0,1056379.0,97.73966693266752,2.0158865681757026,1047698.0,602018.0,1047698.0,98.4345861314844,2.0158865681757026,1047698.0,602018.0,1047698.0,98.4345861314844,0.0,947698.0,589882.0,947698.0,99.10099165704403,6.99358915738256,634238.0,1000142.0,99.48128162918483,0.0,1047698.0,589882.0,1047698.0,98.2302901806555
new_424,3.448264103202398,916986.0,586498.0,916986.0,99.71521605868423,3.448264103202398,916986.0,586498.0,916986.0,99.01457896365704,1.0532900461644377,947698.0,572302.0,947698.0,98.99647361697986,1.0532900461644377,953378.0,572302.0,953378.0,99.00522644867456,0.0,969962.0,566274.0,969962.0,99.53919779309884,3.448264103202398,586498.0,916986.0,99.01457896365704,0.0,909206.0,566274.0,909206.0,98.44309249053212
new_425,0.0,574058.0,486498.0,574058.0,94.13168788691648,0.0,574058.0,486498.0,574058.0,94.13168788691648,0.0,574058.0,486498.0,574058.0,94.13168788691648,0.0,574058.0,486498.0,574058.0,94.13168788691648,0.0,574058.0,486498.0,574058.0,94.13168788691648,0.0,486498.0,574058.0,94.13168788691648,0.0,574058.0,486498.0,574058.0,94.13168788691648
new_426,10.99890270007735,737122.0,555910.0,737122.0,97.23545781677974,10.99890270007735,737122.0,555910.0,737122.0,97.23545781677974,4.306133106396147,738354.0,517030.0,738354.0,97.23545781677974,0.0,738354.0,494766.0,738354.0,97.23545781677974,0.0,738354.0,494766.0,738354.0,97.23545781677974,13.86415785460357,574402.0,737122.0,97.23545781677974,0.0,738354.0,494766.0,738354.0,97.23545781677974
new_427,0.0,776986.0,574058.0,776986.0,99.83271522960068,0.0,776986.0,574058.0,776986.0,99.83271522960068,0.0,776986.0,574058.0,776986.0,99.83271522960068,0.0,776986.0,574058.0,776986.0,99.83271522960068,0.0,776986.0,574058.0,776986.0,99.83271522960068,0.0,574058.0,776986.0,99.83271522960068,0.0,776986.0,574058.0,776986.0,99.83271522960068
new_428,0.0,580978.0,574058.0,580978.0,98.06081730274582,0.0,580978.0,574058.0,580978.0,98.06081730274582,0.0,580978.0,574058.0,580978.0,98.06081730274582,0.0,580978.0,574058.0,580978.0,98.06081730274582,0.0,580978.0,574058.0,580978.0,98.06081730274582,0.0,574058.0,580978.0,98.06081730274582,0.0,580978.0,574058.0,580978.0,98.06081730274582
new_429,0.7642204432957206,831830.0,501426.0,831830.0,99.99993082593488,0.7642204432957206,831830.0,501426.0,831830.0,99.99993082593488,0.7642204432957206,845178.0,501426.0,845178.0,99.99993082593488,0.7642204432957206,831830.0,501426.0,831830.0,99.99993082593488,0.0,839834.0,497594.0,839834.0,99.99993082593488,14.418343864911442,581426.0,822766.0,99.99993082593488,0.0,876226.0,497594.0,876226.0,99.99993082593488
new_430,0.0,820154.0,526902.0,820154.0,91.36756820735025,12.795466506899873,820154.0,604214.0,820154.0,93.79913234387186,3.8040084858089087,820154.0,547738.0,820154.0,92.57739570205295,0.0,820154.0,526902.0,820154.0,91.36756820735025,0.0,790282.0,526902.0,790282.0,95.73222537545692,13.393470592682934,608386.0,768018.0,99.12647799432835,0.0,820154.0,526902.0,820154.0,91.36756820735025
new_431,0.0,657142.0,519858.0,657142.0,96.34238461849544,9.495788663688495,610378.0,574402.0,610378.0,99.99992562379325,4.086301627657258,657142.0,542006.0,657142.0,99.99992562379325,0.0,657142.0,519858.0,657142.0,96.34238461849544,4.086301627657258,657142.0,542006.0,657142.0,99.99992562379325,6.542382022471911,556250.0,610678.0,99.99992562379325,0.0,657142.0,519858.0,657142.0,96.34238461849544
new_432,12.847512759491286,674662.0,552138.0,674662.0,87.63818091393452,12.847512759491286,674662.0,552138.0,674662.0,87.63818091393452,0.0,765598.0,481202.0,765598.0,87.43633772651246,0.0,765598.0,481202.0,765598.0,87.43633772651246,0.0,765598.0,481202.0,765598.0,87.43633772651246,12.847512759491286,552138.0,674662.0,87.63818091393452,0.0,765598.0,481202.0,765598.0,87.43633772651246
new_433,3.078251772066129,1014926.0,569674.0,1014926.0,97.94630159578183,1.575117563380834,1014928.0,560974.0,1014928.0,98.18980570938572,2.0055445319627005,1017390.0,563438.0,1017390.0,97.8595089713228,3.078251772066129,1014926.0,569674.0,1014926.0,97.94630159578183,1.575117563380834,1003827.0,560974.0,1003827.0,98.19009911488217,2.0055445319627005,563438.0,1017390.0,97.8595089713228,0.0,944542.0,552138.0,944542.0,96.53027516154619
