,DAG_ID,c10_d10_Impro,c10_d11_Impro,c10_d12_Impro,c10_d13_Impro,c10_d14_Impro,c10_d15_Impro,c10_d16_Impro,c10_d17_Impro,c10_d18_Impro,c10_d19_Impro,c10_d1_Impro,c10_d2_Impro,c10_d3_Impro,c10_d4_Impro,c10_d5_Impro,c10_d6_Impro,c10_d7_Impro,c10_d8_Impro,c10_d9_Impro,c11_d10_Impro,c11_d11_Impro,c11_d12_Impro,c11_d13_Impro,c11_d14_Impro,c11_d15_Impro,c11_d16_Impro,c11_d17_Impro,c11_d18_Impro,c11_d19_Impro,c11_d1_Impro,c11_d2_Impro,c11_d3_Impro,c11_d4_Impro,c11_d5_Impro,c11_d6_Impro,c11_d7_Impro,c11_d8_Impro,c11_d9_Impro,c12_d10_Impro,c12_d11_Impro,c12_d12_Impro,c12_d13_Impro,c12_d14_Impro,c12_d15_Impro,c12_d16_Impro,c12_d17_Impro,c12_d18_Impro,c12_d19_Impro,c12_d1_Impro,c12_d2_Impro,c12_d3_Impro,c12_d4_Impro,c12_d5_Impro,c12_d6_Impro,c12_d7_Impro,c12_d8_Impro,c12_d9_Impro,c13_d10_Impro,c13_d11_Impro,c13_d12_Impro,c13_d13_Impro,c13_d14_Impro,c13_d15_Impro,c13_d16_Impro,c13_d17_Impro,c13_d18_Impro,c13_d19_Impro,c13_d1_Impro,c13_d2_Impro,c13_d3_Impro,c13_d4_Impro,c13_d5_Impro,c13_d6_Impro,c13_d7_Impro,c13_d8_Impro,c13_d9_Impro,c14_d10_Impro,c14_d11_Impro,c14_d12_Impro,c14_d13_Impro,c14_d14_Impro,c14_d15_Impro,c14_d16_Impro,c14_d17_Impro,c14_d18_Impro,c14_d19_Impro,c14_d1_Impro,c14_d2_Impro,c14_d3_Impro,c14_d4_Impro,c14_d5_Impro,c14_d6_Impro,c14_d7_Impro,c14_d8_Impro,c14_d9_Impro,c15_d10_Impro,c15_d11_Impro,c15_d12_Impro,c15_d13_Impro,c15_d14_Impro,c15_d15_Impro,c15_d16_Impro,c15_d17_Impro,c15_d18_Impro,c15_d19_Impro,c15_d1_Impro,c15_d2_Impro,c15_d3_Impro,c15_d4_Impro,c15_d5_Impro,c15_d6_Impro,c15_d7_Impro,c15_d8_Impro,c15_d9_Impro,c16_d10_Impro,c16_d11_Impro,c16_d12_Impro,c16_d13_Impro,c16_d14_Impro,c16_d15_Impro,c16_d16_Impro,c16_d17_Impro,c16_d18_Impro,c16_d19_Impro,c16_d1_Impro,c16_d2_Impro,c16_d3_Impro,c16_d4_Impro,c16_d5_Impro,c16_d6_Impro,c16_d7_Impro,c16_d8_Impro,c16_d9_Impro,c17_d10_Impro,c17_d11_Impro,c17_d12_Impro,c17_d13_Impro,c17_d14_Impro,c17_d15_Impro,c17_d16_Impro,c17_d17_Impro,c17_d18_Impro,c17_d19_Impro,c17_d1_Impro,c17_d2_Impro,c17_d3_Impro,c17_d4_Impro,c17_d5_Impro,c17_d6_Impro,c17_d7_Impro,c17_d8_Impro,c17_d9_Impro,c18_d10_Impro,c18_d11_Impro,c18_d12_Impro,c18_d13_Impro,c18_d14_Impro,c18_d15_Impro,c18_d16_Impro,c18_d17_Impro,c18_d18_Impro,c18_d19_Impro,c18_d1_Impro,c18_d2_Impro,c18_d3_Impro,c18_d4_Impro,c18_d5_Impro,c18_d6_Impro,c18_d7_Impro,c18_d8_Impro,c18_d9_Impro,c19_d10_Impro,c19_d11_Impro,c19_d12_Impro,c19_d13_Impro,c19_d14_Impro,c19_d15_Impro,c19_d16_Impro,c19_d17_Impro,c19_d18_Impro,c19_d19_Impro,c19_d1_Impro,c19_d2_Impro,c19_d3_Impro,c19_d4_Impro,c19_d5_Impro,c19_d6_Impro,c19_d7_Impro,c19_d8_Impro,c19_d9_Impro,c1_d10_Impro,c1_d11_Impro,c1_d12_Impro,c1_d13_Impro,c1_d14_Impro,c1_d15_Impro,c1_d16_Impro,c1_d17_Impro,c1_d18_Impro,c1_d19_Impro,c1_d1_Impro,c1_d2_Impro,c1_d3_Impro,c1_d4_Impro,c1_d5_Impro,c1_d6_Impro,c1_d7_Impro,c1_d8_Impro,c1_d9_Impro,c2_d10_Impro,c2_d11_Impro,c2_d12_Impro,c2_d13_Impro,c2_d14_Impro,c2_d15_Impro,c2_d16_Impro,c2_d17_Impro,c2_d18_Impro,c2_d19_Impro,c2_d1_Impro,c2_d2_Impro,c2_d3_Impro,c2_d4_Impro,c2_d5_Impro,c2_d6_Impro,c2_d7_Impro,c2_d8_Impro,c2_d9_Impro,c3_d10_Impro,c3_d11_Impro,c3_d12_Impro,c3_d13_Impro,c3_d14_Impro,c3_d15_Impro,c3_d16_Impro,c3_d17_Impro,c3_d18_Impro,c3_d19_Impro,c3_d1_Impro,c3_d2_Impro,c3_d3_Impro,c3_d4_Impro,c3_d5_Impro,c3_d6_Impro,c3_d7_Impro,c3_d8_Impro,c3_d9_Impro,c4_d10_Impro,c4_d11_Impro,c4_d12_Impro,c4_d13_Impro,c4_d14_Impro,c4_d15_Impro,c4_d16_Impro,c4_d17_Impro,c4_d18_Impro,c4_d19_Impro,c4_d1_Impro,c4_d2_Impro,c4_d3_Impro,c4_d4_Impro,c4_d5_Impro,c4_d6_Impro,c4_d7_Impro,c4_d8_Impro,c4_d9_Impro,c5_d10_Impro,c5_d11_Impro,c5_d12_Impro,c5_d13_Impro,c5_d14_Impro,c5_d15_Impro,c5_d16_Impro,c5_d17_Impro,c5_d18_Impro,c5_d19_Impro,c5_d1_Impro,c5_d2_Impro,c5_d3_Impro,c5_d4_Impro,c5_d5_Impro,c5_d6_Impro,c5_d7_Impro,c5_d8_Impro,c5_d9_Impro,c6_d10_Impro,c6_d11_Impro,c6_d12_Impro,c6_d13_Impro,c6_d14_Impro,c6_d15_Impro,c6_d16_Impro,c6_d17_Impro,c6_d18_Impro,c6_d19_Impro,c6_d1_Impro,c6_d2_Impro,c6_d3_Impro,c6_d4_Impro,c6_d5_Impro,c6_d6_Impro,c6_d7_Impro,c6_d8_Impro,c6_d9_Impro,c7_d10_Impro,c7_d11_Impro,c7_d12_Impro,c7_d13_Impro,c7_d14_Impro,c7_d15_Impro,c7_d16_Impro,c7_d17_Impro,c7_d18_Impro,c7_d19_Impro,c7_d1_Impro,c7_d2_Impro,c7_d3_Impro,c7_d4_Impro,c7_d5_Impro,c7_d6_Impro,c7_d7_Impro,c7_d8_Impro,c7_d9_Impro,c8_d10_Impro,c8_d11_Impro,c8_d12_Impro,c8_d13_Impro,c8_d14_Impro,c8_d15_Impro,c8_d16_Impro,c8_d17_Impro,c8_d18_Impro,c8_d19_Impro,c8_d1_Impro,c8_d2_Impro,c8_d3_Impro,c8_d4_Impro,c8_d5_Impro,c8_d6_Impro,c8_d7_Impro,c8_d8_Impro,c8_d9_Impro,c9_d10_Impro,c9_d11_Impro,c9_d12_Impro,c9_d13_Impro,c9_d14_Impro,c9_d15_Impro,c9_d16_Impro,c9_d17_Impro,c9_d18_Impro,c9_d19_Impro,c9_d1_Impro,c9_d2_Impro,c9_d3_Impro,c9_d4_Impro,c9_d5_Impro,c9_d6_Impro,c9_d7_Impro,c9_d8_Impro,c9_d9_Impro,node_NUM
0,179.0,0.0,2.487562189054726,1.3840830449826989,1.2752391073326248,1.968503937007874,0.37383177570093457,0.782608695652174,1.3061224489795917,0.8513931888544891,1.168736303871439,0.0,5.031446540880503,2.6315789473684212,5.882352941176471,2.197802197802198,2.0454545454545454,2.912621359223301,1.8900343642611683,2.4279210925644916,-1.5151515151515151,0.0,2.625,1.3986013986013985,0.7616974972796517,0.8097165991902834,0.8530805687203792,0.5357142857142857,-0.25510204081632654,-0.4022526146419952,0.0,7.333333333333333,1.941747572815534,2.5179856115107913,2.608695652173913,1.2224938875305624,-0.6437768240343348,-0.9380863039399625,-0.33222591362126247,0.32733224222585927,0.29673590504451036,0.0,2.1491782553729455,1.411764705882353,-0.7821229050279329,0.2070393374741201,-0.09727626459143969,0.37383177570093457,1.3089005235602094,0.0,6.382978723404255,-3.7837837837837838,3.088803088803089,0.6269592476489029,2.197802197802198,3.4403669724770642,-0.8298755186721992,-0.7352941176470589,2.288732394366197,0.8038585209003215,-0.8915304606240714,0.0,2.4050632911392404,0.8333333333333334,0.22321428571428573,-0.42105263157894735,0.999000999000999,1.0377358490566038,0.0,5.970149253731344,1.075268817204301,-0.8333333333333334,3.4364261168384878,3.142857142857143,-1.2658227848101267,-0.8810572687224669,2.7450980392156863,-0.3795066413662239,1.3961605584642234,0.64,-0.4431314623338257,0.0,2.5316455696202533,0.4807692307692308,-0.22650056625141562,1.2903225806451613,1.21580547112462,0.0,0.847457627118644,2.3255813953488373,5.882352941176471,4.659498207885305,0.6172839506172839,2.197802197802198,2.127659574468085,0.0,-0.8298755186721992,-0.9345794392523364,1.8900343642611683,1.5723270440251573,0.872093023255814,0.0,2.661596958174905,0.6031363088057901,1.3840830449826989,0.9793253536452666,0.0,6.666666666666667,5.031446540880503,3.3980582524271843,3.088803088803089,5.882352941176471,3.1161473087818696,-1.015228426395939,2.0454545454545454,0.0,2.7559055118110236,-0.7352941176470589,-0.5025125628140703,1.5649452269170578,0.436046511627907,0.0,2.423469387755102,-0.8620689655172413,1.9653179190751444,0.0,0.0,5.161290322580645,-3.7837837837837838,-0.411522633744856,2.456140350877193,1.5015015015015014,2.197802197802198,1.674641148325359,2.981651376146789,0.0,-0.7736943907156673,2.1201413427561837,-0.16501650165016502,2.0123839009287927,0.8670520231213873,0.0,2.051282051282051,-0.6165228113440198,0.0,-1.9230769230769231,8.724832214765101,0.5347593582887701,4.366812227074236,1.4981273408239701,-0.3215434083601286,2.8328611898016995,-0.5076142131979695,1.2106537530266344,-0.21929824561403508,-0.8298755186721992,-1.1320754716981132,2.264808362369338,0.32733224222585927,1.0819165378670788,1.0071942446043165,0.0,2.1822849807445444,0.0,-0.9900990099009901,6.382978723404255,2.73224043715847,8.482142857142858,3.088803088803089,3.0821917808219177,1.7804154302670623,2.197802197802198,-0.7653061224489796,3.240740740740741,-0.43010752688172044,2.1825396825396823,-0.18484288354898337,2.7444253859348198,0.48465266558966075,2.579666160849772,0.8620689655172413,0.0,0.0,1.9801980198019802,5.839416058394161,5.172413793103448,2.955665024630542,-0.819672131147541,1.7985611510791366,-1.5923566878980893,3.0898876404494384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10230179028132992,0.0,0.08658008658008658,0.0,0.075046904315197,0.0,0.06622516556291391,0.0,0.05925925925925926,2.197802197802198,0.0,0.37383177570093457,0.0,0.2247191011235955,0.0,0.1606425702811245,0.0,0.125,0.08382229673093043,-0.15313935681470137,0.0,0.06459948320413436,-0.12040939193257075,0.0,0.05254860746190226,-0.0992063492063492,0.0,0.04428697962798937,3.088803088803089,-0.8298755186721992,0.0,0.2070393374741201,-0.33557046979865773,0.0,0.11933174224343675,-0.2103049421661409,0.0,0.2247191011235955,-0.20366598778004075,0.0,-0.3023758099352052,0.1606425702811245,-0.14958863126402394,0.0,-0.23140495867768596,0.125,-0.1182033096926714,-3.7837837837837838,2.197802197802198,-0.7352941176470589,0.0,-0.7821229050279329,0.37383177570093457,-0.3189792663476874,0.0,-0.43613707165109034,0.0,0.7609384908053266,1.1587485515643106,0.4838709677419355,0.5494505494505495,0.0,0.524704853519895,0.8210180623973727,0.35019455252918286,0.4056047197640118,5.031446540880503,5.882352941176471,2.0454545454545454,1.8900343642611683,0.0,1.3840830449826989,1.968503937007874,0.782608695652174,0.8513931888544891,-0.33557046979865773,0.1514004542013626,0.0,0.7692307692307693,0.11933174224343675,0.2247191011235955,-0.2103049421661409,0.09847365829640571,0.0,0.5286343612334802,6.382978723404255,3.088803088803089,2.197802197802198,-0.8298755186721992,0.32733224222585927,0.0,1.411764705882353,0.2070393374741201,0.37383177570093457,-0.09671179883945841,0.618921308576481,-0.4042037186742118,0.299625468164794,0.0,0.2594033722438392,0.7317073170731707,-0.05733944954128441,0.38022813688212925,-0.25680534155110424,0.847457627118644,5.882352941176471,0.6172839506172839,2.127659574468085,-0.3795066413662239,0.64,0.0,0.4807692307692308,1.2903225806451613,-0.7821229050279329,1.1055276381909547,0.37383177570093457,0.0,-0.3189792663476874,0.7412898443291327,0.0,-0.45992115637319314,-0.43613707165109034,0.6451612903225806,0.0,-3.7837837837837838,2.456140350877193,2.197802197802198,0.0,-0.7352941176470589,1.5649452269170578,0.0,-0.8620689655172413,-0.12376237623762376,0.4479283314669653,0.2070393374741201,0.4775549188156638,0.4452359750667854,-0.33557046979865773,1.0124610591900312,0.5158437730287398,0.0,-0.06587615283267458,-0.9900990099009901,2.73224043715847,3.088803088803089,1.7804154302670623,1.2106537530266344,-0.8298755186721992,2.264808362369338,1.0819165378670788,0.0,22.0
