,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
23,973646.0,808164.0,973646.0,1244325.0,745306.0,1244325.0,973646.0,808164.0,973646.0,973646.0,808164.0,973646.0,973646.0,808164.0,973646.0,973646.0,808164.0,973646.0
24,941073.0,921171.0,941073.0,937197.0,861093.0,937197.0,941073.0,921171.0,941073.0,941073.0,921171.0,941073.0,941073.0,921171.0,941073.0,941073.0,921171.0,941073.0
25,1032447.0,867984.0,1032447.0,1057774.0,814523.0,1057774.0,1032447.0,867984.0,1032447.0,1032447.0,867984.0,1032447.0,1032447.0,867984.0,1032447.0,1032447.0,867984.0,1032447.0
26,1018988.0,903382.0,1018988.0,1066203.0,860915.0,1066203.0,1018988.0,903382.0,1018988.0,1018988.0,903382.0,1018988.0,1018988.0,903382.0,1018988.0,1018988.0,903382.0,1018988.0
27,966227.0,920775.0,966227.0,1095918.0,881574.0,1095918.0,966227.0,920775.0,966227.0,966227.0,920775.0,966227.0,966227.0,920775.0,966227.0,966227.0,920775.0,966227.0
28,975819.0,858482.0,975819.0,999399.0,800198.0,999399.0,975819.0,858482.0,975819.0,975819.0,858482.0,975819.0,975819.0,858482.0,975819.0,975819.0,858482.0,975819.0
29,1012922.0,820481.0,1012922.0,1147441.0,796486.0,1147441.0,1012922.0,820481.0,1012922.0,1012922.0,820481.0,1012922.0,1012922.0,820481.0,1012922.0,1012922.0,820481.0,1012922.0
30,926256.0,873478.0,926256.0,945220.0,781957.0,945220.0,926256.0,873478.0,926256.0,926256.0,873478.0,926256.0,926256.0,873478.0,926256.0,926256.0,873478.0,926256.0
31,936081.0,906072.0,936081.0,975424.0,839700.0,975424.0,936081.0,906072.0,936081.0,936081.0,906072.0,936081.0,936081.0,906072.0,936081.0,936081.0,906072.0,936081.0
32,970116.0,798267.0,970116.0,960000.0,782281.0,960000.0,970116.0,798267.0,970116.0,970116.0,798267.0,970116.0,970116.0,798267.0,970116.0,970116.0,798267.0,970116.0
33,969573.0,922256.0,969573.0,1121042.0,861791.0,1121042.0,969573.0,922256.0,969573.0,969573.0,922256.0,969573.0,969573.0,922256.0,969573.0,969573.0,922256.0,969573.0
34,943207.0,901128.0,943207.0,969784.0,827823.0,969784.0,943207.0,901128.0,943207.0,943207.0,901128.0,943207.0,943207.0,901128.0,943207.0,943207.0,901128.0,943207.0
35,1007911.0,856376.0,1007911.0,1003436.0,803181.0,1003436.0,1007911.0,856376.0,1007911.0,1007911.0,856376.0,1007911.0,1007911.0,856376.0,1007911.0,1007911.0,856376.0,1007911.0
36,926371.0,836451.0,926371.0,956288.0,766898.0,956288.0,926371.0,836451.0,926371.0,926371.0,836451.0,926371.0,926371.0,836451.0,926371.0,926371.0,836451.0,926371.0
37,1009585.0,898811.0,1009585.0,1035660.0,824382.0,1035660.0,1009585.0,898811.0,1009585.0,1009585.0,898811.0,1009585.0,1009585.0,898811.0,1009585.0,1009585.0,898811.0,1009585.0
38,938837.0,855880.0,938837.0,1183932.0,802581.0,1183932.0,938837.0,855880.0,938837.0,938837.0,855880.0,938837.0,938837.0,855880.0,938837.0,938837.0,855880.0,938837.0
39,962002.0,903505.0,962002.0,959229.0,812412.0,959229.0,962002.0,903505.0,962002.0,962002.0,903505.0,962002.0,962002.0,903505.0,962002.0,962002.0,903505.0,962002.0
40,978502.0,859800.0,978502.0,996355.0,828918.0,996355.0,978502.0,859800.0,978502.0,978502.0,859800.0,978502.0,978502.0,859800.0,978502.0,978502.0,859800.0,978502.0
41,949492.0,874039.0,949492.0,955718.0,836083.0,955718.0,949492.0,874039.0,949492.0,949492.0,874039.0,949492.0,949492.0,874039.0,949492.0,949492.0,874039.0,949492.0
42,958494.0,864991.0,958494.0,1178425.0,833021.0,1178425.0,958494.0,864991.0,958494.0,958494.0,864991.0,958494.0,958494.0,864991.0,958494.0,958494.0,864991.0,958494.0
43,957611.0,858560.0,957611.0,979429.0,818936.0,979429.0,957611.0,858560.0,957611.0,957611.0,858560.0,957611.0,957611.0,858560.0,957611.0,957611.0,858560.0,957611.0
44,897196.0,897196.0,892333.0,1110299.0,812704.0,1110299.0,897196.0,897196.0,892333.0,897196.0,897196.0,892333.0,897196.0,897196.0,892333.0,897196.0,897196.0,892333.0
45,916923.0,898150.0,916923.0,966900.0,830901.0,966900.0,916923.0,898150.0,916923.0,916923.0,898150.0,916923.0,916923.0,898150.0,916923.0,916923.0,898150.0,916923.0
46,951309.0,889771.0,951309.0,1016229.0,840525.0,1016229.0,951309.0,889771.0,951309.0,951309.0,889771.0,951309.0,951309.0,889771.0,951309.0,951309.0,889771.0,951309.0
47,975374.0,852267.0,975374.0,974895.0,796611.0,974895.0,975374.0,852267.0,975374.0,975374.0,852267.0,975374.0,975374.0,852267.0,975374.0,975374.0,852267.0,975374.0
48,972368.0,917934.0,972368.0,968652.0,873125.0,968652.0,972368.0,917934.0,972368.0,972368.0,917934.0,972368.0,972368.0,917934.0,972368.0,972368.0,917934.0,972368.0
49,988443.0,873995.0,988443.0,1024664.0,819198.0,1024664.0,988443.0,873995.0,988443.0,988443.0,873995.0,988443.0,988443.0,873995.0,988443.0,988443.0,873995.0,988443.0
50,923192.0,866662.0,923192.0,963689.0,806127.0,963689.0,923192.0,866662.0,923192.0,923192.0,866662.0,923192.0,923192.0,866662.0,923192.0,923192.0,866662.0,923192.0
51,945445.0,815456.0,945445.0,930488.0,765176.0,930488.0,945445.0,815456.0,945445.0,945445.0,815456.0,945445.0,945445.0,815456.0,945445.0,945445.0,815456.0,945445.0
52,923814.0,870580.0,923814.0,1124181.0,813829.0,1124181.0,923814.0,870580.0,923814.0,923814.0,870580.0,923814.0,923814.0,870580.0,923814.0,923814.0,870580.0,923814.0
53,962922.0,890836.0,962922.0,984189.0,843716.0,984189.0,962922.0,890836.0,962922.0,962922.0,890836.0,962922.0,962922.0,890836.0,962922.0,962922.0,890836.0,962922.0
54,979688.0,875788.0,979688.0,977094.0,804843.0,977094.0,979688.0,875788.0,979688.0,979688.0,875788.0,979688.0,979688.0,875788.0,979688.0,979688.0,875788.0,979688.0
55,946912.0,896293.0,946912.0,989907.0,846991.0,989907.0,946912.0,896293.0,946912.0,946912.0,896293.0,946912.0,946912.0,896293.0,946912.0,946912.0,896293.0,946912.0
56,898390.0,898390.0,884181.0,950094.0,854352.0,950094.0,898390.0,898390.0,884181.0,898390.0,898390.0,884181.0,898390.0,898390.0,884181.0,898390.0,898390.0,884181.0
57,944127.0,913209.0,944127.0,983361.0,868692.0,983361.0,944127.0,913209.0,944127.0,944127.0,913209.0,944127.0,944127.0,913209.0,944127.0,944127.0,913209.0,944127.0
58,1010955.0,859628.0,1010955.0,1212385.0,814344.0,1212385.0,1010955.0,859628.0,1010955.0,1010955.0,859628.0,1010955.0,1010955.0,859628.0,1010955.0,1010955.0,859628.0,1010955.0
59,954367.0,932503.0,954367.0,1014219.0,877503.0,1014219.0,954367.0,932503.0,954367.0,954367.0,932503.0,954367.0,954367.0,932503.0,954367.0,954367.0,932503.0,954367.0
60,954113.0,858697.0,954113.0,993045.0,807456.0,993045.0,954113.0,858697.0,954113.0,954113.0,858697.0,954113.0,954113.0,858697.0,954113.0,954113.0,858697.0,954113.0
61,937212.0,924088.0,937212.0,1024585.0,884823.0,1024585.0,937212.0,924088.0,937212.0,937212.0,924088.0,937212.0,937212.0,924088.0,937212.0,937212.0,924088.0,937212.0
62,981736.0,825996.0,981736.0,981672.0,768744.0,981672.0,981736.0,825996.0,981736.0,981736.0,825996.0,981736.0,981736.0,825996.0,981736.0,981736.0,825996.0,981736.0
63,926249.0,864955.0,926249.0,913746.0,830403.0,913746.0,926249.0,864955.0,926249.0,926249.0,864955.0,926249.0,926249.0,864955.0,926249.0,926249.0,864955.0,926249.0
64,930220.0,875038.0,930220.0,975685.0,807744.0,975685.0,930220.0,875038.0,930220.0,930220.0,875038.0,930220.0,930220.0,875038.0,930220.0,930220.0,875038.0,930220.0
65,951844.0,829109.0,951844.0,1106762.0,755968.0,1106762.0,951844.0,829109.0,951844.0,951844.0,829109.0,951844.0,951844.0,829109.0,951844.0,951844.0,829109.0,951844.0
66,920146.0,920146.0,919305.0,941264.0,886154.0,941264.0,920146.0,920146.0,919305.0,920146.0,920146.0,919305.0,920146.0,920146.0,919305.0,920146.0,920146.0,919305.0
67,966858.0,911080.0,966858.0,993412.0,817597.0,993412.0,966858.0,911080.0,966858.0,966858.0,911080.0,966858.0,966858.0,911080.0,966858.0,966858.0,911080.0,966858.0
68,947298.0,901782.0,947298.0,988153.0,843765.0,988153.0,947298.0,901782.0,947298.0,947298.0,901782.0,947298.0,947298.0,901782.0,947298.0,947298.0,901782.0,947298.0
69,967798.0,967798.0,940872.0,1129418.0,889545.0,1129418.0,967798.0,967798.0,940872.0,967798.0,967798.0,940872.0,967798.0,967798.0,940872.0,967798.0,967798.0,940872.0
70,979401.0,884360.0,979401.0,983936.0,834412.0,983936.0,979401.0,884360.0,979401.0,979401.0,884360.0,979401.0,979401.0,884360.0,979401.0,979401.0,884360.0,979401.0
71,942281.0,878846.0,942281.0,930243.0,846858.0,930243.0,942281.0,878846.0,942281.0,942281.0,878846.0,942281.0,942281.0,878846.0,942281.0,942281.0,878846.0,942281.0
72,1005609.0,935395.0,1005609.0,1055428.0,870645.0,1055428.0,1005609.0,935395.0,1005609.0,1005609.0,935395.0,1005609.0,1005609.0,935395.0,1005609.0,1005609.0,935395.0,1005609.0
73,984462.0,876102.0,984462.0,1007845.0,843823.0,1007845.0,984462.0,876102.0,984462.0,984462.0,876102.0,984462.0,984462.0,876102.0,984462.0,984462.0,876102.0,984462.0
74,970726.0,781421.0,970726.0,976710.0,752721.0,976710.0,970726.0,781421.0,970726.0,970726.0,781421.0,970726.0,970726.0,781421.0,970726.0,970726.0,781421.0,970726.0
75,969709.0,878740.0,969709.0,1256396.0,822324.0,1256396.0,969709.0,878740.0,969709.0,969709.0,878740.0,969709.0,969709.0,878740.0,969709.0,969709.0,878740.0,969709.0
76,988140.0,879338.0,988140.0,1045257.0,827624.0,1045257.0,988140.0,879338.0,988140.0,988140.0,879338.0,988140.0,988140.0,879338.0,988140.0,988140.0,879338.0,988140.0
77,986605.0,917485.0,986605.0,1006211.0,878527.0,1006211.0,986605.0,917485.0,986605.0,986605.0,917485.0,986605.0,986605.0,917485.0,986605.0,986605.0,917485.0,986605.0
78,905148.0,866946.0,905148.0,926274.0,795474.0,926274.0,905148.0,866946.0,905148.0,905148.0,866946.0,905148.0,905148.0,866946.0,905148.0,905148.0,866946.0,905148.0
79,957138.0,884418.0,957138.0,1009263.0,799285.0,1009263.0,957138.0,884418.0,957138.0,957138.0,884418.0,957138.0,957138.0,884418.0,957138.0,957138.0,884418.0,957138.0
80,920989.0,873256.0,920989.0,924874.0,803937.0,924874.0,920989.0,873256.0,920989.0,920989.0,873256.0,920989.0,920989.0,873256.0,920989.0,920989.0,873256.0,920989.0
81,945089.0,852228.0,945089.0,985369.0,794941.0,985369.0,945089.0,852228.0,945089.0,945089.0,852228.0,945089.0,945089.0,852228.0,945089.0,945089.0,852228.0,945089.0
82,990570.0,919532.0,990570.0,1191119.0,854018.0,1191119.0,990570.0,919532.0,990570.0,990570.0,919532.0,990570.0,990570.0,919532.0,990570.0,990570.0,919532.0,990570.0
83,972938.0,838364.0,972938.0,998281.0,763456.0,998281.0,972938.0,838364.0,972938.0,972938.0,838364.0,972938.0,972938.0,838364.0,972938.0,972938.0,838364.0,972938.0
84,1001128.0,874270.0,1001128.0,1002195.0,821641.0,1002195.0,1001128.0,874270.0,1001128.0,1001128.0,874270.0,1001128.0,1001128.0,874270.0,1001128.0,1001128.0,874270.0,1001128.0
85,928421.0,829912.0,928421.0,964192.0,792533.0,964192.0,928421.0,829912.0,928421.0,928421.0,829912.0,928421.0,928421.0,829912.0,928421.0,928421.0,829912.0,928421.0
86,930078.0,887279.0,930078.0,958389.0,846388.0,958389.0,930078.0,887279.0,930078.0,930078.0,887279.0,930078.0,930078.0,887279.0,930078.0,930078.0,887279.0,930078.0
87,999293.0,913741.0,999293.0,1002216.0,858617.0,1002216.0,999293.0,913741.0,999293.0,999293.0,913741.0,999293.0,999293.0,913741.0,999293.0,999293.0,913741.0,999293.0
88,898280.0,848142.0,898280.0,1132686.0,808905.0,1132686.0,898280.0,848142.0,898280.0,898280.0,848142.0,898280.0,898280.0,848142.0,898280.0,898280.0,848142.0,898280.0
89,946721.0,828578.0,946721.0,942678.0,780800.0,942678.0,946721.0,828578.0,946721.0,946721.0,828578.0,946721.0,946721.0,828578.0,946721.0,946721.0,828578.0,946721.0
90,960864.0,951582.0,960864.0,1003769.0,894528.0,1003769.0,960864.0,951582.0,960864.0,960864.0,951582.0,960864.0,960864.0,951582.0,960864.0,960864.0,951582.0,960864.0
91,1005087.0,849260.0,1005087.0,1017251.0,803395.0,1017251.0,1005087.0,849260.0,1005087.0,1005087.0,849260.0,1005087.0,1005087.0,849260.0,1005087.0,1005087.0,849260.0,1005087.0
92,942252.0,843741.0,942252.0,1040978.0,793791.0,1040978.0,942252.0,843741.0,942252.0,942252.0,843741.0,942252.0,942252.0,843741.0,942252.0,942252.0,843741.0,942252.0
93,969678.0,890774.0,969678.0,1000488.0,845988.0,1000488.0,969678.0,890774.0,969678.0,969678.0,890774.0,969678.0,969678.0,890774.0,969678.0,969678.0,890774.0,969678.0
94,942985.0,899138.0,942985.0,1093788.0,865057.0,1093788.0,942985.0,899138.0,942985.0,942985.0,899138.0,942985.0,942985.0,899138.0,942985.0,942985.0,899138.0,942985.0
95,963498.0,798814.0,963498.0,1074275.0,762519.0,1074275.0,963498.0,798814.0,963498.0,963498.0,798814.0,963498.0,963498.0,798814.0,963498.0,963498.0,798814.0,963498.0
96,950970.0,884150.0,950970.0,955253.0,866227.0,955253.0,950970.0,884150.0,950970.0,950970.0,884150.0,950970.0,950970.0,884150.0,950970.0,950970.0,884150.0,950970.0
97,937866.0,866952.0,937866.0,967176.0,803159.0,967176.0,937866.0,866952.0,937866.0,937866.0,866952.0,937866.0,937866.0,866952.0,937866.0,937866.0,866952.0,937866.0
98,943623.0,837943.0,943623.0,957489.0,806734.0,957489.0,943623.0,837943.0,943623.0,943623.0,837943.0,943623.0,943623.0,837943.0,943623.0,943623.0,837943.0,943623.0
99,943968.0,943968.0,928692.0,977249.0,893183.0,977249.0,943968.0,943968.0,928692.0,943968.0,943968.0,928692.0,943968.0,943968.0,928692.0,943968.0,943968.0,928692.0
