DAG_ID,node_NUM,c1_d1_Impro,c1_d2_Impro,c1_d3_Impro,c1_d4_Impro,c1_d5_Impro,c1_d6_Impro,c1_d7_Impro,c1_d8_Impro,c1_d9_Impro,c1_d10_Impro,c1_d11_Impro,c1_d12_Impro,c1_d13_Impro,c1_d14_Impro,c1_d15_Impro,c1_d16_Impro,c1_d17_Impro,c1_d18_Impro,c1_d19_Impro,c1_d20_Impro,c2_d1_Impro,c2_d2_Impro,c2_d3_Impro,c2_d4_Impro,c2_d5_Impro,c2_d6_Impro,c2_d7_Impro,c2_d8_Impro,c2_d9_Impro,c2_d10_Impro,c2_d11_Impro,c2_d12_Impro,c2_d13_Impro,c2_d14_Impro,c2_d15_Impro,c2_d16_Impro,c2_d17_Impro,c2_d18_Impro,c2_d19_Impro,c2_d20_Impro,c3_d1_Impro,c3_d2_Impro,c3_d3_Impro,c3_d4_Impro,c3_d5_Impro,c3_d6_Impro,c3_d7_Impro,c3_d8_Impro,c3_d9_Impro,c3_d10_Impro,c3_d11_Impro,c3_d12_Impro,c3_d13_Impro,c3_d14_Impro,c3_d15_Impro,c3_d16_Impro,c3_d17_Impro,c3_d18_Impro,c3_d19_Impro,c3_d20_Impro,c4_d1_Impro,c4_d2_Impro,c4_d3_Impro,c4_d4_Impro,c4_d5_Impro,c4_d6_Impro,c4_d7_Impro,c4_d8_Impro,c4_d9_Impro,c4_d10_Impro,c4_d11_Impro,c4_d12_Impro,c4_d13_Impro,c4_d14_Impro,c4_d15_Impro,c4_d16_Impro,c4_d17_Impro,c4_d18_Impro,c4_d19_Impro,c4_d20_Impro,c5_d1_Impro,c5_d2_Impro,c5_d3_Impro,c5_d4_Impro,c5_d5_Impro,c5_d6_Impro,c5_d7_Impro,c5_d8_Impro,c5_d9_Impro,c5_d10_Impro,c5_d11_Impro,c5_d12_Impro,c5_d13_Impro,c5_d14_Impro,c5_d15_Impro,c5_d16_Impro,c5_d17_Impro,c5_d18_Impro,c5_d19_Impro,c5_d20_Impro,c6_d1_Impro,c6_d2_Impro,c6_d3_Impro,c6_d4_Impro,c6_d5_Impro,c6_d6_Impro,c6_d7_Impro,c6_d8_Impro,c6_d9_Impro,c6_d10_Impro,c6_d11_Impro,c6_d12_Impro,c6_d13_Impro,c6_d14_Impro,c6_d15_Impro,c6_d16_Impro,c6_d17_Impro,c6_d18_Impro,c6_d19_Impro,c6_d20_Impro,c7_d1_Impro,c7_d2_Impro,c7_d3_Impro,c7_d4_Impro,c7_d5_Impro,c7_d6_Impro,c7_d7_Impro,c7_d8_Impro,c7_d9_Impro,c7_d10_Impro,c7_d11_Impro,c7_d12_Impro,c7_d13_Impro,c7_d14_Impro,c7_d15_Impro,c7_d16_Impro,c7_d17_Impro,c7_d18_Impro,c7_d19_Impro,c7_d20_Impro,c8_d1_Impro,c8_d2_Impro,c8_d3_Impro,c8_d4_Impro,c8_d5_Impro,c8_d6_Impro,c8_d7_Impro,c8_d8_Impro,c8_d9_Impro,c8_d10_Impro,c8_d11_Impro,c8_d12_Impro,c8_d13_Impro,c8_d14_Impro,c8_d15_Impro,c8_d16_Impro,c8_d17_Impro,c8_d18_Impro,c8_d19_Impro,c8_d20_Impro,c9_d1_Impro,c9_d2_Impro,c9_d3_Impro,c9_d4_Impro,c9_d5_Impro,c9_d6_Impro,c9_d7_Impro,c9_d8_Impro,c9_d9_Impro,c9_d10_Impro,c9_d11_Impro,c9_d12_Impro,c9_d13_Impro,c9_d14_Impro,c9_d15_Impro,c9_d16_Impro,c9_d17_Impro,c9_d18_Impro,c9_d19_Impro,c9_d20_Impro,c10_d1_Impro,c10_d2_Impro,c10_d3_Impro,c10_d4_Impro,c10_d5_Impro,c10_d6_Impro,c10_d7_Impro,c10_d8_Impro,c10_d9_Impro,c10_d10_Impro,c10_d11_Impro,c10_d12_Impro,c10_d13_Impro,c10_d14_Impro,c10_d15_Impro,c10_d16_Impro,c10_d17_Impro,c10_d18_Impro,c10_d19_Impro,c10_d20_Impro,c11_d1_Impro,c11_d2_Impro,c11_d3_Impro,c11_d4_Impro,c11_d5_Impro,c11_d6_Impro,c11_d7_Impro,c11_d8_Impro,c11_d9_Impro,c11_d10_Impro,c11_d11_Impro,c11_d12_Impro,c11_d13_Impro,c11_d14_Impro,c11_d15_Impro,c11_d16_Impro,c11_d17_Impro,c11_d18_Impro,c11_d19_Impro,c11_d20_Impro,c12_d1_Impro,c12_d2_Impro,c12_d3_Impro,c12_d4_Impro,c12_d5_Impro,c12_d6_Impro,c12_d7_Impro,c12_d8_Impro,c12_d9_Impro,c12_d10_Impro,c12_d11_Impro,c12_d12_Impro,c12_d13_Impro,c12_d14_Impro,c12_d15_Impro,c12_d16_Impro,c12_d17_Impro,c12_d18_Impro,c12_d19_Impro,c12_d20_Impro,c13_d1_Impro,c13_d2_Impro,c13_d3_Impro,c13_d4_Impro,c13_d5_Impro,c13_d6_Impro,c13_d7_Impro,c13_d8_Impro,c13_d9_Impro,c13_d10_Impro,c13_d11_Impro,c13_d12_Impro,c13_d13_Impro,c13_d14_Impro,c13_d15_Impro,c13_d16_Impro,c13_d17_Impro,c13_d18_Impro,c13_d19_Impro,c13_d20_Impro,c14_d1_Impro,c14_d2_Impro,c14_d3_Impro,c14_d4_Impro,c14_d5_Impro,c14_d6_Impro,c14_d7_Impro,c14_d8_Impro,c14_d9_Impro,c14_d10_Impro,c14_d11_Impro,c14_d12_Impro,c14_d13_Impro,c14_d14_Impro,c14_d15_Impro,c14_d16_Impro,c14_d17_Impro,c14_d18_Impro,c14_d19_Impro,c14_d20_Impro,c15_d1_Impro,c15_d2_Impro,c15_d3_Impro,c15_d4_Impro,c15_d5_Impro,c15_d6_Impro,c15_d7_Impro,c15_d8_Impro,c15_d9_Impro,c15_d10_Impro,c15_d11_Impro,c15_d12_Impro,c15_d13_Impro,c15_d14_Impro,c15_d15_Impro,c15_d16_Impro,c15_d17_Impro,c15_d18_Impro,c15_d19_Impro,c15_d20_Impro,c16_d1_Impro,c16_d2_Impro,c16_d3_Impro,c16_d4_Impro,c16_d5_Impro,c16_d6_Impro,c16_d7_Impro,c16_d8_Impro,c16_d9_Impro,c16_d10_Impro,c16_d11_Impro,c16_d12_Impro,c16_d13_Impro,c16_d14_Impro,c16_d15_Impro,c16_d16_Impro,c16_d17_Impro,c16_d18_Impro,c16_d19_Impro,c16_d20_Impro,c17_d1_Impro,c17_d2_Impro,c17_d3_Impro,c17_d4_Impro,c17_d5_Impro,c17_d6_Impro,c17_d7_Impro,c17_d8_Impro,c17_d9_Impro,c17_d10_Impro,c17_d11_Impro,c17_d12_Impro,c17_d13_Impro,c17_d14_Impro,c17_d15_Impro,c17_d16_Impro,c17_d17_Impro,c17_d18_Impro,c17_d19_Impro,c17_d20_Impro,c18_d1_Impro,c18_d2_Impro,c18_d3_Impro,c18_d4_Impro,c18_d5_Impro,c18_d6_Impro,c18_d7_Impro,c18_d8_Impro,c18_d9_Impro,c18_d10_Impro,c18_d11_Impro,c18_d12_Impro,c18_d13_Impro,c18_d14_Impro,c18_d15_Impro,c18_d16_Impro,c18_d17_Impro,c18_d18_Impro,c18_d19_Impro,c18_d20_Impro,c19_d1_Impro,c19_d2_Impro,c19_d3_Impro,c19_d4_Impro,c19_d5_Impro,c19_d6_Impro,c19_d7_Impro,c19_d8_Impro,c19_d9_Impro,c19_d10_Impro,c19_d11_Impro,c19_d12_Impro,c19_d13_Impro,c19_d14_Impro,c19_d15_Impro,c19_d16_Impro,c19_d17_Impro,c19_d18_Impro,c19_d19_Impro,c19_d20_Impro,c20_d1_Impro,c20_d2_Impro,c20_d3_Impro,c20_d4_Impro,c20_d5_Impro,c20_d6_Impro,c20_d7_Impro,c20_d8_Impro,c20_d9_Impro,c20_d10_Impro,c20_d11_Impro,c20_d12_Impro,c20_d13_Impro,c20_d14_Impro,c20_d15_Impro,c20_d16_Impro,c20_d17_Impro,c20_d18_Impro,c20_d19_Impro,c20_d20_Impro
179,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281690141,1.251738526,1.204819277,0.070372977,1.113585746,0.327562003,0.080385852,0.140646976,0,0,0.484076433,0.023468669,0.388433319,0.120578778,0.206108301,0.087950748,0.115836505,0.125039075,0.118448327,0.140646976,0.790513834,-0.41322314,1.114206128,-0.626304802,-0.758213985,0.907187718,-0.661455201,-0.263019463,0.837988827,-0.041963911,0.228832952,0.105522336,-0.259235256,0.150105074,0.476590973,-0.342917436,0.074275811,0.513778608,-0.155313956,0.084210526,-2.127659574,4.557640751,-0.550458716,3.663500678,-0.669642857,0.744878957,0.158730159,1.251738526,-0.062073246,0.615556799,0.202839757,0.513778608,-0.259067358,0.599760096,0.334946036,0.385829533,0.263157895,0.621890547,-0.355450237,0.280898876,2.580645161,2.702702703,1.372997712,4.833333333,3.401360544,0.465657742,2.257114818,1.553062985,0.466200466,2.136457615,0.949367089,1.387283237,0.376749193,0.74775673,1.251738526,0.524704854,0.535199671,0.194855807,0.368867577,0.872600349,-0.763358779,3.461538462,2.465753425,-1.03950104,0.327332242,1.933701657,1.411764706,0,1.021355617,0.166944908,0.527903469,0.837988827,-0.064641241,0.357142857,0.948131623,0.365917407,-0.098667982,1.525658807,0.132684653,-0.12599748,4.098360656,4.587155963,3.880597015,1.662707838,-0.570342205,2.050473186,2.606310014,-0.363636364,1.290322581,-0.387972842,0.088888889,-0.404203719,0.671641791,1.114206128,0.388601036,0.792199878,0.114481969,0.163309744,-0.256805342,0.146771037,1.818181818,9.433962264,5.442176871,3.52303523,0.856531049,0,2.932098765,1.662049861,0.364963504,0.879120879,1.796407186,2.022058824,-0.170794193,0.316957211,1.253687316,1.320361362,-0.459921156,0.123915737,0.935672515,0.837520938,13.55932203,5.319148936,1.568627451,1.194029851,2.158273381,0.613496933,1.405975395,0.92879257,2.068965517,-0.123762376,0.447928331,0.103626943,1.138519924,0.710479574,0.416319734,1.853281853,0.662251656,1.525658807,0.262639527,-0.125234815,0,6.790123457,5.93220339,7.987220447,5.570291777,4.4345898,3.846153846,1.890034364,3.016591252,2.472527473,1.259445844,2.508551881,1.380042463,1.581027668,1.841620626,1.891659501,1.306122449,1.309707242,1.312910284,0.976290098,0,10.32258065,9.417040359,4.240282686,2.325581395,2.65060241,1.054852321,2.003642987,-0.332225914,-0.299401198,3.005464481,1.889168766,3.203661327,1.298701299,0.910010111,1.134215501,0.089686099,0.084745763,0.319488818,0.379075057,0,5.714285714,5.882352941,2.713178295,2.461538462,8.010335917,2.320185615,2.605210421,0.182149362,-0.329489292,-0.298507463,2.068965517,2.641509434,1.758499414,1.956521739,0.41322314,0.579710145,1.569713758,1.480836237,1.238645747,0,3.076923077,1.075268817,-1.255230126,6.333333333,2.023121387,-0.250626566,0,3.125,2.116402116,0.323101777,-1.494768311,3.401360544,2.157360406,1.18623962,0.776914539,0.104712042,1.686507937,1.594746717,0.804289544,0,11.36363636,3.448275862,7.142857143,5,2.719033233,6.56167979,4.387990762,1.666666667,-0.761904762,2.586206897,2.664576803,0.293255132,3.663500678,2.53164557,1.311084625,-0.454029512,2.340425532,1.215805471,0.289017341,0,14.50381679,12.71676301,7.009345794,2.713178295,6.796116505,3.116147309,2.689486553,5.274725275,0.409836066,1.639344262,3.872053872,2.643856921,-0.294117647,2.338376891,2.907711757,0.722891566,2.951191827,0.979325354,1.128205128,0,16.27906977,11.9760479,5.418719212,-1.666666667,2.456140351,2.958579882,4.557640751,3.7470726,1.906779661,3.137254902,1.438848921,1.315789474,2.631578947,-0.292825769,3.137789905,0.906735751,0.967351874,2.416570771,1.528384279,0,11.66666667,12.25806452,0.534759358,5.194805195,5.734767025,0.952380952,2.556818182,-1.538461538,4.943820225,1.244813278,1.698113208,3.819444444,0.654664484,2.764976959,1.01010101,4.183535762,1.164294955,-0.492610837,2.543352601,0,-2,8.333333333,4.812834225,7.239819005,1.568627451,5.033557047,2.359882006,5.570291777,3.773584906,-0.660792952,2.213279678,-0.186915888,3.10880829,1.296596434,1.386748844,1.291248207,3.005464481,1.677419355,0.736196319,0,16.10169492,7.194244604,5.172413793,8.372093023,3.529411765,6.18556701,1.543209877,3.361344538,1.25,3.240740741,2.096436059,3.522504892,0.367647059,2.910958904,0.964630225,3.021148036,1.709401709,3.401360544,2.43902439,0,0,1.62601626,11.69590643,8.571428571,7.883817427,5.072463768,4.635761589,4.843304843,5.570291777,3.333333333,4.008908686,2.05338809,3.288201161,1.438848921,3.872053872,1.592356688,4.029850746,1.146131805,3.005464481
