,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
18,845796.0,703767.0,845796.0,1163639.0,680761.0,1163639.0,1143860.0,705852.0,1143860.0,0.1
19,833802.0,689249.0,833802.0,1087857.0,662461.0,1087857.0,1125323.0,665581.0,1125323.0,0.1
20,838444.0,703402.0,838444.0,1135647.0,677528.0,1135647.0,852400.0,699104.0,852400.0,0.1
21,851782.0,719287.0,851782.0,1152837.0,679963.0,1152837.0,1202803.0,696667.0,1202803.0,0.1
22,832491.0,712121.0,832491.0,1135045.0,671248.0,1135045.0,852819.0,693870.0,852819.0,0.1
23,821215.0,687013.0,821215.0,1162311.0,681819.0,1162311.0,1156820.0,681819.0,1156820.0,0.1
24,855334.0,721945.0,855334.0,1167226.0,678348.0,1167226.0,848763.0,702527.0,848763.0,0.1
25,846398.0,713367.0,846398.0,1150219.0,673885.0,1150219.0,850477.0,699780.0,850477.0,0.1
26,827574.0,708222.0,827574.0,1134038.0,682936.0,1134038.0,858827.0,708711.0,858827.0,0.1
27,825700.0,671940.0,825700.0,854312.0,669883.0,854312.0,1181320.0,670314.0,1181320.0,0.1
28,825627.0,685956.0,825627.0,1131452.0,649879.0,1131452.0,1104237.0,674290.0,1104237.0,0.1
29,830377.0,690565.0,830377.0,1137710.0,665969.0,1137710.0,1227489.0,682940.0,1227489.0,0.1
30,840202.0,712631.0,840202.0,1086716.0,662625.0,1086716.0,837368.0,678318.0,837368.0,0.1
31,848232.0,702543.0,848232.0,1107099.0,670251.0,1107099.0,1194284.0,683516.0,1194284.0,0.1
32,844238.0,711070.0,844238.0,1117534.0,685228.0,1117534.0,858792.0,704075.0,858792.0,0.1
33,838601.0,696782.0,838601.0,1180482.0,681028.0,1180482.0,1193262.0,704412.0,1193262.0,0.1
34,837631.0,707831.0,837631.0,1174873.0,681495.0,1174873.0,1214916.0,681495.0,1214916.0,0.1
35,841315.0,707230.0,841315.0,1189133.0,679613.0,1189133.0,1261331.0,699579.0,1261331.0,0.1
36,827491.0,685815.0,827491.0,1162369.0,683971.0,1162369.0,1158640.0,708711.0,1158640.0,0.1
37,835515.0,691437.0,835515.0,1108789.0,678930.0,1108789.0,1216418.0,679347.0,1216418.0,0.1
38,844265.0,700897.0,844265.0,1097147.0,673317.0,1097147.0,1148521.0,679217.0,1148521.0,0.1
39,833215.0,691909.0,833215.0,1124575.0,664336.0,1124575.0,1163232.0,687481.0,1163232.0,0.1
40,838594.0,708816.0,838594.0,1107119.0,676641.0,1107119.0,1178740.0,698391.0,1178740.0,0.1
41,839947.0,701050.0,839947.0,1102511.0,671405.0,1102511.0,840546.0,687743.0,840546.0,0.1
42,823088.0,691607.0,823088.0,1081458.0,668714.0,1081458.0,1146135.0,691767.0,1146135.0,0.1
43,827380.0,700369.0,827380.0,1133006.0,672413.0,1133006.0,843964.0,695677.0,843964.0,0.1
44,821186.0,698970.0,821186.0,1146378.0,674794.0,1146378.0,849336.0,697884.0,849336.0,0.1
45,826841.0,700227.0,826841.0,1173452.0,675324.0,1173452.0,1146336.0,697884.0,1146336.0,0.1
46,828888.0,687847.0,828888.0,1113709.0,661666.0,1113709.0,1118453.0,683873.0,1118453.0,0.1
47,847585.0,717635.0,847585.0,1140151.0,684051.0,1140151.0,859407.0,705911.0,859407.0,0.1
48,813674.0,683156.0,813674.0,1122777.0,655386.0,1122777.0,821004.0,662515.0,821004.0,0.1
49,827461.0,704497.0,827461.0,839875.0,681089.0,839875.0,830825.0,704675.0,830825.0,0.1
50,846672.0,709324.0,846672.0,1128829.0,666347.0,1128829.0,1151511.0,681810.0,1151511.0,0.1
51,835245.0,692763.0,835245.0,1146161.0,676059.0,1146161.0,847590.0,693719.0,847590.0,0.1
52,852703.0,720906.0,852703.0,1166108.0,672037.0,1166108.0,1213520.0,688794.0,1213520.0,0.1
53,844488.0,689297.0,844488.0,1159974.0,666181.0,1159974.0,1126623.0,689490.0,1126623.0,0.1
54,819090.0,679333.0,819090.0,1112666.0,674613.0,1112666.0,833112.0,675506.0,833112.0,0.1
55,824892.0,675855.0,824892.0,1100262.0,665166.0,1100262.0,1149344.0,665609.0,1149344.0,0.1
56,824561.0,695082.0,824561.0,1098514.0,661750.0,1098514.0,1109860.0,685843.0,1109860.0,0.1
57,844262.0,715919.0,844262.0,1128745.0,691141.0,1128745.0,868998.0,715642.0,868998.0,0.1
58,836059.0,710996.0,836059.0,1085793.0,684390.0,1085793.0,1223950.0,708148.0,1223950.0,0.1
59,837103.0,703469.0,837103.0,1163899.0,675585.0,1163899.0,835359.0,691554.0,835359.0,0.1
60,832298.0,694426.0,832298.0,1123085.0,671325.0,1123085.0,871401.0,694671.0,871401.0,0.1
61,832733.0,702662.0,832733.0,1158128.0,653005.0,1158128.0,1103309.0,678857.0,1103309.0,0.1
62,843163.0,700934.0,843163.0,1154481.0,663057.0,1154481.0,1152546.0,688887.0,1152546.0,0.1
63,822521.0,691894.0,822521.0,1147549.0,663710.0,1147549.0,1174206.0,672054.0,1174206.0,0.1
64,826202.0,698545.0,826202.0,1131816.0,672548.0,1131816.0,860445.0,697889.0,860445.0,0.1
65,852077.0,715247.0,852077.0,1184548.0,684320.0,1184548.0,1018896.0,707374.0,1018896.0,0.1
66,838079.0,687063.0,838079.0,1114735.0,664964.0,1114735.0,1187933.0,682658.0,1187933.0,0.1
67,852773.0,719635.0,852773.0,1087150.0,678844.0,1087150.0,1151496.0,694438.0,1151496.0,0.1
68,832463.0,698355.0,832463.0,1146970.0,663055.0,1146970.0,1108441.0,688077.0,1108441.0,0.1
69,837318.0,702309.0,837318.0,1171928.0,680436.0,1171928.0,1220785.0,703200.0,1220785.0,0.1
70,840132.0,704423.0,840132.0,1189907.0,682198.0,1189907.0,859349.0,706966.0,859349.0,0.1
71,845019.0,702890.0,845019.0,1136903.0,676059.0,1136903.0,1175543.0,699637.0,1175543.0,0.1
72,819891.0,688718.0,819891.0,1118454.0,666604.0,1118454.0,1119883.0,688136.0,1119883.0,0.1
73,826288.0,688322.0,826288.0,1115333.0,671521.0,1115333.0,1184525.0,671521.0,1184525.0,0.1
74,849059.0,719641.0,849059.0,1172015.0,674842.0,1172015.0,839679.0,701527.0,839679.0,0.1
75,843958.0,704608.0,843958.0,1103054.0,673488.0,1103054.0,1189214.0,698599.0,1189214.0,0.1
76,816028.0,702113.0,816028.0,1134978.0,678470.0,1134978.0,1136530.0,700134.0,1136530.0,0.1
77,845367.0,701173.0,845367.0,1126128.0,678521.0,1126128.0,1136616.0,699723.0,1136616.0,0.1
78,839808.0,721489.0,839808.0,1109068.0,655636.0,1109068.0,833392.0,670921.0,833392.0,0.1
79,845344.0,697567.0,845344.0,1173646.0,682031.0,1173646.0,884233.0,703624.0,884233.0,0.1
80,845448.0,722599.0,845448.0,1133569.0,674471.0,1133569.0,1247314.0,701502.0,1247314.0,0.1
81,839389.0,696367.0,839389.0,1091578.0,666305.0,1091578.0,1158738.0,677088.0,1158738.0,0.1
82,833072.0,707441.0,833072.0,1153351.0,687932.0,1153351.0,1142005.0,707470.0,1142005.0,0.1
83,838577.0,696605.0,838577.0,1142634.0,658388.0,1142634.0,835547.0,681118.0,835547.0,0.1
84,822682.0,673201.0,822682.0,1085746.0,645389.0,1085746.0,1125984.0,659049.0,1125984.0,0.1
85,834082.0,689972.0,834082.0,1098439.0,683363.0,1098439.0,889775.0,689242.0,889775.0,0.1
86,828404.0,681248.0,828404.0,1126852.0,678466.0,1126852.0,1154289.0,678466.0,1154289.0,0.1
87,839164.0,693036.0,839164.0,1155959.0,669369.0,1155959.0,1209728.0,693665.0,1209728.0,0.1
88,841817.0,697505.0,841817.0,1110924.0,684307.0,1110924.0,1112792.0,684370.0,1112792.0,0.1
89,840203.0,707660.0,840203.0,1066720.0,676666.0,1066720.0,1084679.0,701622.0,1084679.0,0.1
90,837573.0,686083.0,837573.0,1102408.0,673225.0,1102408.0,1169822.0,674735.0,1169822.0,0.1
91,828642.0,685230.0,828642.0,1106360.0,662806.0,1106360.0,867721.0,688203.0,867721.0,0.1
92,848164.0,713441.0,848164.0,1147862.0,680086.0,1147862.0,1231380.0,702713.0,1231380.0,0.1
93,843127.0,709039.0,843127.0,1150962.0,683518.0,1150962.0,1217416.0,707752.0,1217416.0,0.1
94,814567.0,709744.0,814567.0,1131433.0,685690.0,1131433.0,1137381.0,701334.0,1137381.0,0.1
95,843257.0,702058.0,843257.0,1114789.0,670407.0,1114789.0,847899.0,675149.0,847899.0,0.1
96,828045.0,683012.0,828045.0,1126309.0,665566.0,1126309.0,1201703.0,669596.0,1201703.0,0.1
97,837982.0,693396.0,837982.0,1117599.0,669197.0,1117599.0,855337.0,693059.0,855337.0,0.1
98,819702.0,687101.0,819702.0,1127936.0,675716.0,1127936.0,1108527.0,697726.0,1108527.0,0.1
99,838001.0,693581.0,838001.0,1155320.0,670562.0,1155320.0,1154058.0,693318.0,1154058.0,0.1
100,846611.0,707839.0,846611.0,1152730.0,685387.0,1152730.0,1190478.0,690018.0,1190478.0,0.1
101,842317.0,697761.0,842317.0,1092695.0,666735.0,1092695.0,892659.0,689041.0,892659.0,0.1
102,819617.0,690348.0,819617.0,1102812.0,664166.0,1102812.0,1119555.0,677388.0,1119555.0,0.1
103,824053.0,708708.0,824053.0,1142672.0,683602.0,1142672.0,1144042.0,706403.0,1144042.0,0.1
104,840958.0,698797.0,840958.0,1101183.0,669770.0,1101183.0,837315.0,696978.0,837315.0,0.1
105,825956.0,699132.0,825956.0,1131770.0,678765.0,1131770.0,1166650.0,699382.0,1166650.0,0.1
106,832762.0,694230.0,832762.0,1174866.0,670835.0,1174866.0,1079527.0,693773.0,1079527.0,0.1
107,844313.0,708773.0,844313.0,1138673.0,669177.0,1138673.0,1197638.0,695031.0,1197638.0,0.1
108,845971.0,708518.0,845971.0,1132354.0,680575.0,1132354.0,851631.0,703032.0,851631.0,0.1
109,843867.0,710985.0,843867.0,1169976.0,686443.0,1169976.0,1102947.0,710869.0,1102947.0,0.1
110,844654.0,705732.0,844654.0,1142601.0,671977.0,1142601.0,1194336.0,696324.0,1194336.0,0.1
111,837979.0,701115.0,837979.0,1114070.0,679634.0,1114070.0,1245618.0,679634.0,1245618.0,0.1
112,847712.0,706456.0,847712.0,1136253.0,660502.0,1136253.0,859618.0,680861.0,859618.0,0.1
113,835585.0,704539.0,835585.0,1160969.0,677307.0,1160969.0,1150859.0,702677.0,1150859.0,0.1
114,852216.0,711892.0,852216.0,1103841.0,676678.0,1103841.0,1148833.0,686853.0,1148833.0,0.1
115,839026.0,699249.0,839026.0,1132121.0,681549.0,1132121.0,1088823.0,705508.0,1088823.0,0.1
116,844848.0,711634.0,844848.0,1166756.0,684305.0,1166756.0,851207.0,701213.0,851207.0,0.1
117,843813.0,705425.0,843813.0,1118475.0,660571.0,1118475.0,1173185.0,684007.0,1173185.0,0.1
118,840744.0,699699.0,840744.0,1104408.0,676264.0,1104408.0,1174358.0,699609.0,1174358.0,0.1
119,843610.0,707389.0,843610.0,1128460.0,678037.0,1128460.0,1103263.0,678037.0,1103263.0,0.1
120,837715.0,700225.0,837715.0,1118254.0,665734.0,1118254.0,1184214.0,682426.0,1184214.0,0.1
121,839240.0,688742.0,839240.0,1127785.0,652944.0,1127785.0,1174995.0,674214.0,1174995.0,0.1
122,850469.0,714463.0,850469.0,1196438.0,685675.0,1196438.0,841305.0,685675.0,841305.0,0.1
123,830298.0,698038.0,830298.0,1144524.0,673743.0,1144524.0,1086628.0,692993.0,1086628.0,0.1
124,847472.0,703546.0,847472.0,1154817.0,677544.0,1154817.0,1107521.0,696667.0,1107521.0,0.1
125,835499.0,690349.0,835499.0,1124116.0,665926.0,1124116.0,1139235.0,688820.0,1139235.0,0.1
126,832491.0,707092.0,832491.0,1076412.0,677294.0,1076412.0,836489.0,696572.0,836489.0,0.1
127,847606.0,708594.0,847606.0,1164835.0,680939.0,1164835.0,1205592.0,704780.0,1205592.0,0.1
128,842464.0,702878.0,842464.0,1152055.0,677671.0,1152055.0,852438.0,681218.0,852438.0,0.1
129,831048.0,691998.0,831048.0,1164770.0,667852.0,1164770.0,858990.0,692865.0,858990.0,0.1
130,846229.0,705179.0,846229.0,1159890.0,678459.0,1159890.0,1125534.0,702205.0,1125534.0,0.1
131,842307.0,699404.0,842307.0,1166864.0,673771.0,1166864.0,1257352.0,696959.0,1257352.0,0.1
132,841348.0,698398.0,841348.0,1122891.0,674332.0,1122891.0,1270345.0,681423.0,1270345.0,0.1
133,844530.0,698531.0,844530.0,1079947.0,678086.0,1079947.0,836032.0,689160.0,836032.0,0.1
134,828133.0,686797.0,828133.0,1094784.0,667038.0,1094784.0,1134045.0,686836.0,1134045.0,0.1
135,842790.0,720830.0,842790.0,1111271.0,683432.0,1111271.0,859736.0,706563.0,859736.0,0.1
136,833672.0,696446.0,833672.0,1102496.0,669695.0,1102496.0,1212128.0,680494.0,1212128.0,0.1
137,837471.0,702334.0,837471.0,1144336.0,677009.0,1144336.0,1209557.0,698880.0,1209557.0,0.1
138,837697.0,704142.0,837697.0,1164731.0,677883.0,1164731.0,1194254.0,696786.0,1194254.0,0.1
139,825721.0,694747.0,825721.0,1167306.0,673681.0,1167306.0,1166704.0,696468.0,1166704.0,0.1
140,833808.0,688915.0,833808.0,1135012.0,666982.0,1135012.0,1190120.0,687244.0,1190120.0,0.1
141,837116.0,706062.0,837116.0,1153497.0,679386.0,1153497.0,861484.0,680305.0,861484.0,0.1
142,826874.0,692469.0,826874.0,1124709.0,662258.0,1124709.0,833361.0,686215.0,833361.0,0.1
143,833029.0,696002.0,833029.0,1137924.0,670668.0,1137924.0,1228007.0,681142.0,1228007.0,0.1
144,826137.0,696840.0,826137.0,1084078.0,674963.0,1084078.0,1149477.0,678091.0,1149477.0,0.1
145,823764.0,690501.0,823764.0,1117204.0,657328.0,1117204.0,1228028.0,657328.0,1228028.0,0.1
146,835633.0,689120.0,835633.0,1090883.0,669027.0,1090883.0,842660.0,682969.0,842660.0,0.1
147,814671.0,705199.0,814671.0,1137985.0,681681.0,1137985.0,822923.0,706249.0,822923.0,0.1
148,838407.0,685497.0,838407.0,1116323.0,671484.0,1116323.0,1180904.0,679613.0,1180904.0,0.1
149,824178.0,701187.0,824178.0,1114823.0,674983.0,1114823.0,1117230.0,700340.0,1117230.0,0.1
150,830778.0,713444.0,830778.0,1134296.0,685683.0,1134296.0,865762.0,696390.0,865762.0,0.1
151,844831.0,702501.0,844831.0,1167792.0,679115.0,1167792.0,1204919.0,703456.0,1204919.0,0.1
152,835124.0,699798.0,835124.0,1117112.0,663410.0,1117112.0,1204381.0,678909.0,1204381.0,0.1
153,831935.0,683521.0,831935.0,1162098.0,681442.0,1162098.0,890600.0,681442.0,890600.0,0.1
154,840054.0,691095.0,840054.0,1177830.0,667079.0,1177830.0,845096.0,691022.0,845096.0,0.1
155,834653.0,706592.0,834653.0,1102717.0,683976.0,1102717.0,895234.0,707221.0,895234.0,0.1
156,833735.0,702026.0,833735.0,1165283.0,673406.0,1165283.0,969480.0,698698.0,969480.0,0.1
157,843457.0,709198.0,843457.0,1139646.0,670416.0,1139646.0,1179405.0,694962.0,1179405.0,0.1
158,842161.0,704367.0,842161.0,1150687.0,674937.0,1150687.0,1213825.0,697159.0,1213825.0,0.1
159,845288.0,714498.0,845288.0,1131063.0,674634.0,1131063.0,1126353.0,674634.0,1126353.0,0.1
160,831571.0,683757.0,831571.0,1147833.0,661667.0,1147833.0,839155.0,683937.0,839155.0,0.1
161,832656.0,693337.0,832656.0,1094962.0,668931.0,1094962.0,897873.0,668931.0,897873.0,0.1
162,819935.0,677382.0,819935.0,1112974.0,663377.0,1112974.0,1163453.0,663377.0,1163453.0,0.1
163,839973.0,698275.0,839973.0,1103546.0,689959.0,1103546.0,1179874.0,693487.0,1179874.0,0.1
164,836083.0,702647.0,836083.0,1156740.0,679947.0,1156740.0,1129870.0,705087.0,1129870.0,0.1
165,847170.0,694274.0,847170.0,1125667.0,674838.0,1125667.0,852768.0,684167.0,852768.0,0.1
166,838100.0,698591.0,838100.0,1161567.0,677693.0,1161567.0,1158492.0,692699.0,1158492.0,0.1
167,831446.0,687577.0,831446.0,1089566.0,665475.0,1089566.0,1152713.0,680826.0,1152713.0,0.1
168,831166.0,679857.0,831166.0,1097742.0,675628.0,1097742.0,1175402.0,675628.0,1175402.0,0.1
169,825857.0,700258.0,825857.0,1147713.0,678906.0,1147713.0,851969.0,701213.0,851969.0,0.1
170,834970.0,692620.0,834970.0,1160944.0,663945.0,1160944.0,1192990.0,670428.0,1192990.0,0.1
171,834240.0,703030.0,834240.0,1134406.0,671402.0,1134406.0,860532.0,697246.0,860532.0,0.1
172,835445.0,699193.0,835445.0,1104582.0,678403.0,1104582.0,1176420.0,699018.0,1176420.0,0.1
173,832179.0,691246.0,832179.0,1121794.0,668210.0,1121794.0,1117503.0,685290.0,1117503.0,0.1
174,825669.0,680504.0,825669.0,1113900.0,674495.0,1113900.0,1228482.0,680383.0,1228482.0,0.1
175,845317.0,707371.0,845317.0,1088857.0,673118.0,1088857.0,1207959.0,693664.0,1207959.0,0.1
176,842420.0,704686.0,842420.0,1141554.0,685163.0,1141554.0,1077684.0,705037.0,1077684.0,0.1
177,858989.0,710181.0,858989.0,1110696.0,679711.0,1110696.0,856313.0,697056.0,856313.0,0.1
178,844194.0,698235.0,844194.0,1132349.0,666577.0,1132349.0,855047.0,689110.0,855047.0,0.1
179,832759.0,697161.0,832759.0,1105704.0,673719.0,1105704.0,840301.0,673719.0,840301.0,0.1
180,837660.0,693220.0,837660.0,1166348.0,662644.0,1166348.0,1067718.0,682228.0,1067718.0,0.1
181,848897.0,699067.0,848897.0,1093876.0,671153.0,1093876.0,1142962.0,680530.0,1142962.0,0.1
182,857572.0,702399.0,857572.0,1145452.0,676019.0,1145452.0,1191560.0,676112.0,1191560.0,0.1
183,829114.0,710725.0,829114.0,1129802.0,684829.0,1129802.0,1077621.0,707141.0,1077621.0,0.1
184,829482.0,709100.0,829482.0,1164068.0,684640.0,1164068.0,863020.0,711433.0,863020.0,0.1
185,833608.0,693010.0,833608.0,1138092.0,666848.0,1138092.0,1098542.0,692279.0,1098542.0,0.1
186,836202.0,691009.0,836202.0,1105375.0,661396.0,1105375.0,1141392.0,684552.0,1141392.0,0.1
187,849267.0,702288.0,849267.0,1148017.0,680429.0,1148017.0,1140674.0,703847.0,1140674.0,0.1
188,839080.0,718108.0,839080.0,1128280.0,676801.0,1128280.0,842239.0,698992.0,842239.0,0.1
189,838125.0,711521.0,838125.0,1184458.0,682312.0,1184458.0,1190508.0,692504.0,1190508.0,0.1
190,839708.0,699505.0,839708.0,1152513.0,674986.0,1152513.0,848808.0,685111.0,848808.0,0.1
191,819285.0,677505.0,819285.0,1149785.0,665185.0,1149785.0,1210549.0,665185.0,1210549.0,0.1
192,844803.0,711002.0,844803.0,1200560.0,663000.0,1200560.0,1239548.0,686884.0,1239548.0,0.1
193,839639.0,697083.0,839639.0,1114314.0,678640.0,1114314.0,1217380.0,686077.0,1217380.0,0.1
194,842875.0,710206.0,842875.0,1150532.0,676325.0,1150532.0,1158139.0,699111.0,1158139.0,0.1
195,834712.0,692546.0,834712.0,1122971.0,684493.0,1122971.0,1177378.0,684493.0,1177378.0,0.1
196,844384.0,696437.0,844384.0,1177446.0,685395.0,1177446.0,1245244.0,695642.0,1245244.0,0.1
197,857261.0,716346.0,857261.0,1137260.0,679284.0,1137260.0,855416.0,701429.0,855416.0,0.1
198,835590.0,694402.0,835590.0,1130940.0,664330.0,1130940.0,1150900.0,683633.0,1150900.0,0.1
199,845168.0,707082.0,845168.0,1123685.0,669027.0,1123685.0,834506.0,694530.0,834506.0,0.1
200,829424.0,699728.0,829424.0,1136915.0,667656.0,1136915.0,1106191.0,688196.0,1106191.0,0.1
201,845402.0,722538.0,845402.0,1160942.0,680691.0,1160942.0,1125891.0,693708.0,1125891.0,0.1
202,841534.0,694499.0,841534.0,1143640.0,672223.0,1143640.0,1202794.0,691007.0,1202794.0,0.1
203,841060.0,705202.0,841060.0,1108566.0,684759.0,1108566.0,857371.0,710315.0,857371.0,0.1
204,855554.0,710817.0,855554.0,1145926.0,682280.0,1145926.0,862666.0,686152.0,862666.0,0.1
205,822689.0,691927.0,822689.0,1177453.0,665684.0,1177453.0,1206537.0,690864.0,1206537.0,0.1
206,851948.0,715590.0,851948.0,1160996.0,675334.0,1160996.0,1205603.0,675334.0,1205603.0,0.1
207,793417.0,728491.0,793417.0,1109591.0,681934.0,1109591.0,1164206.0,701528.0,1164206.0,0.1
208,836643.0,709739.0,836643.0,1183439.0,678532.0,1183439.0,1196941.0,701734.0,1196941.0,0.1
209,834933.0,690990.0,834933.0,1142219.0,654246.0,1142219.0,1205700.0,677395.0,1205700.0,0.1
210,831520.0,699479.0,831520.0,1161663.0,674901.0,1161663.0,1134887.0,699479.0,1134887.0,0.1
211,851986.0,697650.0,851986.0,1109906.0,669512.0,1109906.0,1258096.0,691037.0,1258096.0,0.1
212,828983.0,685841.0,828983.0,1137710.0,654035.0,1137710.0,893476.0,666759.0,893476.0,0.1
213,831646.0,699904.0,831646.0,1142075.0,674359.0,1142075.0,1132048.0,680311.0,1132048.0,0.1
214,832818.0,706843.0,832818.0,1127665.0,679591.0,1127665.0,1183762.0,700954.0,1183762.0,0.1
215,832339.0,692740.0,832339.0,1087741.0,678397.0,1087741.0,1148631.0,693151.0,1148631.0,0.1
216,836237.0,703291.0,836237.0,1165931.0,677245.0,1165931.0,1195087.0,703079.0,1195087.0,0.1
217,841509.0,695567.0,841509.0,1123394.0,669167.0,1123394.0,1168627.0,683698.0,1168627.0,0.1
218,848104.0,703068.0,848104.0,1106471.0,682132.0,1106471.0,905248.0,698513.0,905248.0,0.1
219,845450.0,690616.0,845450.0,1124974.0,665603.0,1124974.0,872188.0,687390.0,872188.0,0.1
220,827876.0,683392.0,827876.0,1076797.0,662779.0,1076797.0,1121461.0,670937.0,1121461.0,0.1
221,840803.0,708191.0,840803.0,1126046.0,666687.0,1126046.0,831881.0,689523.0,831881.0,0.1
222,840382.0,701474.0,840382.0,1125169.0,674339.0,1125169.0,892387.0,700868.0,892387.0,0.1
223,833856.0,697239.0,833856.0,1146094.0,669541.0,1146094.0,844903.0,679834.0,844903.0,0.1
224,844027.0,706524.0,844027.0,876952.0,687631.0,876952.0,847095.0,700429.0,847095.0,0.1
225,836999.0,693842.0,836999.0,1141349.0,685201.0,1141349.0,1236952.0,685201.0,1236952.0,0.1
226,843973.0,701348.0,843973.0,1163050.0,679451.0,1163050.0,1230466.0,701348.0,1230466.0,0.1
227,841333.0,698548.0,841333.0,1148553.0,678858.0,1148553.0,844606.0,693874.0,844606.0,0.1
228,833604.0,684274.0,833604.0,1206465.0,656038.0,1206465.0,852349.0,656038.0,852349.0,0.1
229,831455.0,703572.0,831455.0,1116666.0,679219.0,1116666.0,1120132.0,679599.0,1120132.0,0.1
230,828849.0,698227.0,828849.0,1094769.0,655549.0,1094769.0,1198417.0,675172.0,1198417.0,0.1
231,838816.0,696857.0,838816.0,1108553.0,672639.0,1108553.0,1166426.0,696037.0,1166426.0,0.1
232,850716.0,727079.0,850716.0,1135312.0,679686.0,1135312.0,1287899.0,690426.0,1287899.0,0.1
233,839023.0,689225.0,839023.0,1139401.0,675354.0,1139401.0,1217308.0,698499.0,1217308.0,0.1
234,816385.0,704446.0,816385.0,1095587.0,675437.0,1095587.0,1205150.0,676353.0,1205150.0,0.1
235,864634.0,718577.0,864634.0,1169075.0,686265.0,1169075.0,892546.0,708702.0,892546.0,0.1
236,830829.0,693320.0,830829.0,1099807.0,670335.0,1099807.0,853119.0,694777.0,853119.0,0.1
237,838090.0,695739.0,838090.0,1134866.0,673783.0,1134866.0,853450.0,696108.0,853450.0,0.1
238,847217.0,698233.0,847217.0,1137268.0,677667.0,1137268.0,1172729.0,698233.0,1172729.0,0.1
239,830280.0,706835.0,830280.0,1107113.0,684202.0,1107113.0,1177786.0,706015.0,1177786.0,0.1
240,824253.0,709321.0,824253.0,1168927.0,682987.0,1168927.0,1230875.0,682987.0,1230875.0,0.1
241,835774.0,692154.0,835774.0,1097261.0,670498.0,1097261.0,840455.0,683738.0,840455.0,0.1
242,836294.0,679638.0,836294.0,1109087.0,678642.0,1109087.0,836465.0,687356.0,836465.0,0.1
243,819868.0,709999.0,819868.0,1114579.0,675756.0,1114579.0,1204483.0,701069.0,1204483.0,0.1
244,835337.0,704313.0,835337.0,1155921.0,675455.0,1155921.0,1188489.0,703059.0,1188489.0,0.1
245,839582.0,707788.0,839582.0,1103615.0,682206.0,1103615.0,1217821.0,682206.0,1217821.0,0.1
246,844424.0,704702.0,844424.0,1127202.0,682479.0,1127202.0,1137029.0,707437.0,1137029.0,0.1
247,842162.0,693964.0,842162.0,1110829.0,665513.0,1110829.0,1116991.0,687423.0,1116991.0,0.1
248,831752.0,719648.0,831752.0,1174394.0,680231.0,1174394.0,1079664.0,704258.0,1079664.0,0.1
249,842735.0,707221.0,842735.0,1210478.0,680859.0,1210478.0,1135514.0,702919.0,1135514.0,0.1
250,854433.0,708868.0,854433.0,1149773.0,672284.0,1149773.0,859595.0,682871.0,859595.0,0.1
251,838379.0,702179.0,838379.0,1130958.0,665722.0,1130958.0,839499.0,693359.0,839499.0,0.1
252,843270.0,707254.0,843270.0,1162533.0,683852.0,1162533.0,1179695.0,709433.0,1179695.0,0.1
253,842184.0,691194.0,842184.0,1126342.0,675076.0,1126342.0,1237897.0,675076.0,1237897.0,0.1
254,838938.0,685641.0,838938.0,1132762.0,658273.0,1132762.0,1156407.0,674014.0,1156407.0,0.1
255,835454.0,704162.0,835454.0,1143188.0,676969.0,1143188.0,1157727.0,699830.0,1157727.0,0.1
