,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
48,942522.0,733217.0,942522.0,930052.0,662219.0,930052.0,918363.0,675366.0,918363.0,0.1
49,930709.0,760438.0,930709.0,929490.0,679993.0,929490.0,926543.0,679993.0,926543.0,0.1
50,937500.0,745488.0,937500.0,934598.0,673113.0,934598.0,941737.0,673113.0,941737.0,0.1
51,937202.0,749443.0,937202.0,943180.0,681752.0,943180.0,945261.0,688419.0,945261.0,0.1
52,934818.0,736379.0,934818.0,934340.0,669601.0,934340.0,939559.0,670998.0,939559.0,0.1
53,926003.0,734972.0,926003.0,931046.0,663893.0,931046.0,927097.0,663893.0,927097.0,0.1
54,936449.0,764407.0,936449.0,936192.0,681391.0,936192.0,948235.0,681391.0,948235.0,0.1
55,956904.0,755411.0,956904.0,952859.0,668702.0,952859.0,942963.0,686522.0,942963.0,0.1
56,934671.0,754719.0,934671.0,937754.0,674049.0,937754.0,933332.0,685385.0,933332.0,0.1
57,918685.0,745423.0,918685.0,923691.0,679835.0,923691.0,919093.0,690040.0,919093.0,0.1
58,948769.0,748158.0,948769.0,944880.0,671664.0,944880.0,928886.0,686726.0,928886.0,0.1
59,948162.0,763058.0,948162.0,951075.0,671303.0,951075.0,939363.0,676641.0,939363.0,0.1
60,926874.0,748834.0,926874.0,935654.0,685439.0,935654.0,938545.0,685439.0,938545.0,0.1
61,940559.0,752990.0,940559.0,942043.0,672988.0,942043.0,940642.0,683247.0,940642.0,0.1
62,923005.0,757339.0,923005.0,940285.0,685342.0,940285.0,941456.0,695619.0,941456.0,0.1
63,930854.0,737573.0,930854.0,928838.0,663815.0,928838.0,926546.0,664172.0,926546.0,0.1
64,925506.0,754277.0,925506.0,920842.0,677098.0,920842.0,922551.0,681007.0,922551.0,0.1
65,936721.0,749017.0,936721.0,943066.0,689770.0,943066.0,954149.0,691789.0,954149.0,0.1
66,947948.0,745865.0,947948.0,951482.0,688400.0,951482.0,939778.0,688400.0,939778.0,0.1
67,938327.0,735199.0,938327.0,947947.0,668912.0,947947.0,941473.0,668912.0,941473.0,0.1
68,924124.0,734310.0,924124.0,927459.0,682720.0,927459.0,925906.0,682720.0,925906.0,0.1
69,942886.0,751428.0,942886.0,933590.0,680261.0,933590.0,941961.0,683090.0,941961.0,0.1
70,927725.0,740320.0,927725.0,932202.0,656431.0,932202.0,926755.0,676036.0,926755.0,0.1
71,952152.0,747008.0,952152.0,944921.0,681623.0,944921.0,942017.0,682027.0,942017.0,0.1
72,946032.0,755577.0,946032.0,944093.0,679784.0,944093.0,938554.0,681444.0,938554.0,0.1
73,926263.0,746831.0,926263.0,934290.0,668455.0,934290.0,928701.0,674572.0,928701.0,0.1
74,933279.0,745509.0,933279.0,934191.0,682930.0,934191.0,932244.0,692340.0,932244.0,0.1
75,936750.0,744324.0,936750.0,942822.0,681626.0,942822.0,934428.0,681626.0,934428.0,0.1
76,925735.0,752814.0,925735.0,934232.0,670712.0,934232.0,928290.0,679372.0,928290.0,0.1
77,935299.0,744162.0,935299.0,934470.0,672002.0,934470.0,928165.0,672002.0,928165.0,0.1
78,940663.0,761578.0,940663.0,938543.0,664278.0,938543.0,925952.0,683697.0,925952.0,0.1
79,946454.0,749064.0,946454.0,945972.0,675099.0,945972.0,943391.0,676209.0,943391.0,0.1
80,945259.0,743364.0,945259.0,946247.0,661475.0,946247.0,938730.0,680984.0,938730.0,0.1
81,933447.0,734210.0,933447.0,930447.0,679548.0,930447.0,931005.0,679548.0,931005.0,0.1
82,931180.0,745435.0,931180.0,933781.0,671157.0,933781.0,925430.0,675624.0,925430.0,0.1
83,941125.0,742478.0,941125.0,943806.0,649546.0,943806.0,934116.0,677095.0,934116.0,0.1
84,937984.0,748714.0,937984.0,934128.0,670507.0,934128.0,931725.0,677919.0,931725.0,0.1
85,924458.0,737406.0,924458.0,929323.0,674915.0,929323.0,930305.0,674915.0,930305.0,0.1
86,933307.0,749355.0,933307.0,935532.0,674841.0,935532.0,932742.0,674841.0,932742.0,0.1
87,933551.0,749486.0,933551.0,925210.0,685001.0,925210.0,929560.0,685001.0,929560.0,0.1
88,921666.0,741020.0,921666.0,926488.0,673924.0,926488.0,915123.0,678318.0,915123.0,0.1
89,947377.0,741822.0,947377.0,934749.0,664354.0,934749.0,933984.0,670577.0,933984.0,0.1
90,944195.0,754490.0,944195.0,934345.0,688090.0,934345.0,935239.0,688090.0,935239.0,0.1
91,918785.0,743939.0,918785.0,920365.0,682479.0,920365.0,924541.0,686199.0,924541.0,0.1
92,943445.0,744757.0,943445.0,942341.0,655066.0,942341.0,932817.0,664099.0,932817.0,0.1
93,930580.0,748544.0,930580.0,945226.0,667578.0,945226.0,945284.0,679789.0,945284.0,0.1
94,945008.0,745290.0,945008.0,945669.0,673171.0,945669.0,941201.0,673171.0,941201.0,0.1
95,933850.0,747929.0,933850.0,934893.0,675515.0,934893.0,948684.0,690972.0,948684.0,0.1
96,938758.0,743931.0,938758.0,929991.0,663460.0,929991.0,914712.0,683363.0,914712.0,0.1
97,914151.0,737440.0,914151.0,920047.0,669991.0,920047.0,924939.0,672792.0,924939.0,0.1
98,934622.0,744855.0,934622.0,923305.0,666532.0,923305.0,924622.0,667200.0,924622.0,0.1
99,926411.0,744282.0,926411.0,935785.0,676817.0,935785.0,944264.0,681919.0,944264.0,0.1
100,930227.0,766130.0,930227.0,928575.0,677255.0,928575.0,928648.0,688957.0,928648.0,0.1
101,938848.0,733596.0,938848.0,941725.0,672531.0,941725.0,936921.0,672531.0,936921.0,0.1
102,919783.0,740623.0,919783.0,919963.0,685228.0,919963.0,918539.0,685228.0,918539.0,0.1
103,939541.0,762746.0,939541.0,945015.0,695262.0,945015.0,933568.0,699194.0,933568.0,0.1
104,943124.0,761329.0,943124.0,946151.0,677212.0,946151.0,936707.0,680601.0,936707.0,0.1
105,929100.0,734564.0,929100.0,922996.0,647522.0,922996.0,921361.0,667814.0,921361.0,0.1
106,924154.0,740153.0,924154.0,934801.0,673942.0,934801.0,924511.0,673942.0,924511.0,0.1
107,943565.0,755178.0,943565.0,939309.0,678192.0,939309.0,935126.0,682424.0,935126.0,0.1
108,944386.0,754777.0,944386.0,950183.0,685298.0,950183.0,949433.0,693545.0,949433.0,0.1
109,920607.0,755279.0,920607.0,939379.0,677035.0,939379.0,933116.0,679980.0,933116.0,0.1
110,935021.0,738596.0,935021.0,936936.0,674252.0,936936.0,937373.0,674252.0,937373.0,0.1
111,931284.0,740909.0,931284.0,932003.0,669203.0,932003.0,925075.0,677278.0,925075.0,0.1
112,940507.0,742206.0,940507.0,936508.0,679348.0,936508.0,940734.0,679348.0,940734.0,0.1
113,929270.0,755742.0,929270.0,926161.0,663947.0,926161.0,931450.0,681162.0,931450.0,0.1
114,946834.0,751271.0,946834.0,944503.0,671511.0,944503.0,936021.0,683680.0,936021.0,0.1
115,933397.0,737048.0,933397.0,928281.0,672102.0,928281.0,924090.0,674143.0,924090.0,0.1
116,941531.0,750294.0,941531.0,956847.0,673593.0,956847.0,939814.0,678467.0,939814.0,0.1
117,941275.0,741600.0,941275.0,941812.0,662058.0,941812.0,938229.0,674865.0,938229.0,0.1
118,929064.0,743844.0,929064.0,942516.0,676760.0,942516.0,938533.0,689093.0,938533.0,0.1
119,915159.0,753977.0,915159.0,921261.0,686085.0,921261.0,918384.0,686085.0,918384.0,0.1
120,935075.0,746612.0,935075.0,939736.0,667098.0,939736.0,933656.0,675312.0,933656.0,0.1
121,936855.0,764830.0,936855.0,933261.0,685091.0,933261.0,927925.0,687697.0,927925.0,0.1
122,922010.0,734353.0,922010.0,927396.0,661395.0,927396.0,921814.0,672767.0,921814.0,0.1
123,936635.0,744459.0,936635.0,947175.0,679431.0,947175.0,945723.0,680871.0,945723.0,0.1
124,935967.0,750642.0,935967.0,937118.0,672795.0,937118.0,933946.0,672795.0,933946.0,0.1
125,932918.0,738953.0,932918.0,933121.0,654905.0,933121.0,923175.0,675468.0,923175.0,0.1
126,932755.0,735775.0,932755.0,943758.0,668269.0,943758.0,937857.0,668269.0,937857.0,0.1
127,942095.0,749009.0,942095.0,941616.0,671116.0,941616.0,930199.0,682709.0,930199.0,0.1
128,929541.0,750838.0,929541.0,937811.0,647231.0,937811.0,933403.0,663001.0,933403.0,0.1
129,938285.0,765162.0,938285.0,946929.0,672918.0,946929.0,949188.0,692047.0,949188.0,0.1
130,942604.0,746861.0,942604.0,950790.0,676607.0,950790.0,943116.0,682262.0,943116.0,0.1
131,943274.0,739763.0,943274.0,936520.0,677943.0,936520.0,943965.0,677943.0,943965.0,0.1
132,936145.0,752664.0,936145.0,939860.0,673139.0,939860.0,933961.0,674701.0,933961.0,0.1
133,928675.0,750918.0,928675.0,938557.0,668301.0,938557.0,926071.0,681869.0,926071.0,0.1
134,928553.0,760136.0,928553.0,927950.0,671704.0,927950.0,923279.0,676677.0,923279.0,0.1
135,934458.0,748722.0,934458.0,933068.0,689937.0,933068.0,932884.0,689937.0,932884.0,0.1
136,930238.0,755888.0,930238.0,925877.0,672531.0,925877.0,919071.0,675826.0,919071.0,0.1
137,926825.0,743799.0,926825.0,933901.0,670384.0,933901.0,928572.0,672830.0,928572.0,0.1
138,952070.0,749044.0,952070.0,939564.0,694440.0,939564.0,939138.0,694440.0,939138.0,0.1
139,921285.0,728302.0,921285.0,924417.0,656265.0,924417.0,918057.0,671300.0,918057.0,0.1
140,935106.0,747304.0,935106.0,946273.0,668112.0,946273.0,951753.0,679581.0,951753.0,0.1
141,930868.0,750546.0,930868.0,937125.0,677884.0,937125.0,931859.0,679440.0,931859.0,0.1
142,933004.0,741137.0,933004.0,937359.0,662581.0,937359.0,931582.0,671337.0,931582.0,0.1
143,938101.0,756605.0,938101.0,940412.0,655237.0,940412.0,926730.0,676274.0,926730.0,0.1
144,934826.0,748551.0,934826.0,938961.0,682645.0,938961.0,927147.0,682645.0,927147.0,0.1
145,940929.0,754127.0,940929.0,941318.0,684321.0,941318.0,949919.0,688861.0,949919.0,0.1
146,925499.0,734803.0,925499.0,925026.0,670531.0,925026.0,925260.0,681215.0,925260.0,0.1
147,940482.0,746263.0,940482.0,948018.0,684330.0,948018.0,942981.0,684330.0,942981.0,0.1
148,934225.0,767350.0,934225.0,944634.0,687702.0,944634.0,942550.0,693079.0,942550.0,0.1
149,945410.0,748414.0,945410.0,945152.0,677839.0,945152.0,939543.0,690635.0,939543.0,0.1
150,921238.0,732916.0,921238.0,923812.0,651991.0,923812.0,912293.0,664668.0,912293.0,0.1
151,929566.0,743640.0,929566.0,927354.0,674562.0,927354.0,918209.0,674562.0,918209.0,0.1
152,938575.0,748246.0,938575.0,934534.0,662010.0,934534.0,929527.0,663683.0,929527.0,0.1
153,945464.0,756854.0,945464.0,941932.0,671295.0,941932.0,935522.0,679188.0,935522.0,0.1
154,947898.0,748956.0,947898.0,946426.0,674704.0,946426.0,937508.0,674704.0,937508.0,0.1
155,927344.0,741755.0,927344.0,929108.0,681071.0,929108.0,919641.0,681071.0,919641.0,0.1
156,948406.0,761962.0,948406.0,943097.0,673358.0,943097.0,937974.0,691719.0,937974.0,0.1
157,937030.0,741886.0,937030.0,932543.0,684593.0,932543.0,931291.0,684593.0,931291.0,0.1
158,922465.0,758931.0,922465.0,935267.0,684422.0,935267.0,932958.0,684422.0,932958.0,0.1
159,936318.0,755311.0,936318.0,926991.0,684487.0,926991.0,919108.0,684487.0,919108.0,0.1
160,927120.0,738312.0,927120.0,928908.0,662972.0,928908.0,924329.0,669900.0,924329.0,0.1
161,943911.0,752428.0,943911.0,932692.0,672861.0,932692.0,929620.0,685443.0,929620.0,0.1
162,933950.0,732295.0,933950.0,930138.0,650583.0,930138.0,938967.0,674319.0,938967.0,0.1
163,937036.0,746121.0,937036.0,943034.0,673633.0,943034.0,941627.0,677691.0,941627.0,0.1
164,948262.0,758377.0,948262.0,933541.0,670286.0,933541.0,934480.0,670286.0,934480.0,0.1
165,925485.0,750861.0,925485.0,923997.0,662746.0,923997.0,922392.0,674755.0,922392.0,0.1
166,943209.0,750177.0,943209.0,933291.0,662193.0,933291.0,930765.0,678785.0,930765.0,0.1
167,933067.0,747527.0,933067.0,940718.0,672281.0,940718.0,941598.0,685755.0,941598.0,0.1
168,935532.0,745211.0,935532.0,939832.0,681192.0,939832.0,931504.0,681192.0,931504.0,0.1
169,933909.0,754230.0,933909.0,937374.0,685534.0,937374.0,937734.0,689456.0,937734.0,0.1
170,927223.0,754101.0,927223.0,925559.0,681689.0,925559.0,935838.0,681794.0,935838.0,0.1
171,936128.0,747495.0,936128.0,932124.0,679980.0,932124.0,936992.0,679980.0,936992.0,0.1
172,945535.0,742409.0,945535.0,940284.0,665642.0,940284.0,941205.0,680370.0,941205.0,0.1
173,946633.0,750529.0,946633.0,941556.0,675979.0,941556.0,932374.0,677109.0,932374.0,0.1
174,935253.0,757410.0,935253.0,923021.0,675481.0,923021.0,927720.0,675863.0,927720.0,0.1
175,927650.0,746388.0,927650.0,933844.0,684778.0,933844.0,932903.0,684778.0,932903.0,0.1
176,936376.0,728733.0,936376.0,924738.0,658450.0,924738.0,924132.0,672010.0,924132.0,0.1
177,942362.0,753592.0,942362.0,935216.0,687268.0,935216.0,936608.0,687268.0,936608.0,0.1
178,933093.0,749739.0,933093.0,930110.0,682999.0,930110.0,931966.0,682999.0,931966.0,0.1
179,931501.0,736591.0,931501.0,927776.0,672310.0,927776.0,927816.0,681799.0,927816.0,0.1
180,925775.0,748630.0,925775.0,926726.0,682850.0,926726.0,930840.0,682850.0,930840.0,0.1
181,923973.0,751082.0,923973.0,922315.0,670353.0,922315.0,933560.0,673121.0,933560.0,0.1
182,941006.0,758725.0,941006.0,939900.0,681840.0,939900.0,941376.0,684862.0,941376.0,0.1
183,937588.0,744480.0,937588.0,942563.0,683894.0,942563.0,931050.0,683894.0,931050.0,0.1
184,919995.0,734718.0,919995.0,924325.0,648987.0,924325.0,923807.0,664139.0,923807.0,0.1
185,930384.0,741734.0,930384.0,942105.0,667359.0,942105.0,937462.0,681449.0,937462.0,0.1
186,922686.0,743463.0,922686.0,926578.0,658598.0,926578.0,920283.0,665911.0,920283.0,0.1
187,923007.0,759267.0,923007.0,926213.0,684113.0,926213.0,929496.0,684113.0,929496.0,0.1
188,935542.0,748353.0,935542.0,950041.0,678993.0,950041.0,946304.0,686650.0,946304.0,0.1
189,942271.0,766747.0,942271.0,941222.0,679371.0,941222.0,935914.0,680214.0,935914.0,0.1
190,932690.0,743286.0,932690.0,929723.0,686463.0,929723.0,925565.0,686463.0,925565.0,0.1
191,942427.0,755901.0,942427.0,930953.0,679017.0,930953.0,932056.0,679017.0,932056.0,0.1
192,935416.0,759858.0,935416.0,934458.0,680778.0,934458.0,941046.0,680778.0,941046.0,0.1
193,943802.0,744705.0,943802.0,944945.0,680358.0,944945.0,942484.0,683713.0,942484.0,0.1
194,926182.0,741033.0,926182.0,923602.0,668597.0,923602.0,935180.0,680009.0,935180.0,0.1
195,934008.0,758581.0,934008.0,931464.0,681662.0,931464.0,936954.0,681662.0,936954.0,0.1
196,927318.0,744688.0,927318.0,944053.0,689927.0,944053.0,941159.0,689927.0,941159.0,0.1
197,944984.0,752148.0,944984.0,940178.0,683083.0,940178.0,946670.0,683083.0,946670.0,0.1
198,953843.0,752420.0,953843.0,954440.0,667497.0,954440.0,936001.0,687594.0,936001.0,0.1
199,945129.0,748697.0,945129.0,926522.0,688246.0,926522.0,925174.0,688246.0,925174.0,0.1
200,936324.0,757108.0,936324.0,941877.0,691721.0,941877.0,937878.0,691721.0,937878.0,0.1
201,935034.0,749846.0,935034.0,935114.0,680072.0,935114.0,926614.0,680471.0,926614.0,0.1
202,939491.0,745653.0,939491.0,932415.0,667054.0,932415.0,937321.0,667946.0,937321.0,0.1
203,941456.0,762098.0,941456.0,931080.0,676901.0,931080.0,930633.0,683768.0,930633.0,0.1
204,924783.0,743588.0,924783.0,912340.0,678671.0,912340.0,918903.0,678671.0,918903.0,0.1
205,932909.0,760935.0,932909.0,936091.0,669079.0,936091.0,933384.0,680171.0,933384.0,0.1
206,944327.0,746618.0,944327.0,934416.0,681834.0,934416.0,929754.0,681834.0,929754.0,0.1
207,932196.0,730602.0,932196.0,932367.0,666258.0,932367.0,947959.0,666258.0,947959.0,0.1
208,936288.0,753737.0,936288.0,935909.0,684713.0,935909.0,927044.0,684713.0,927044.0,0.1
209,921673.0,735053.0,921673.0,928576.0,662382.0,928576.0,928360.0,675512.0,928360.0,0.1
210,919783.0,755679.0,919783.0,925461.0,669643.0,925461.0,924443.0,683098.0,924443.0,0.1
211,929390.0,763338.0,929390.0,922878.0,677302.0,922878.0,932827.0,680783.0,932827.0,0.1
212,942111.0,751440.0,942111.0,937893.0,672804.0,937893.0,932003.0,675866.0,932003.0,0.1
213,937515.0,737938.0,937515.0,934518.0,675764.0,934518.0,929034.0,675764.0,929034.0,0.1
214,933154.0,749939.0,933154.0,935320.0,674225.0,935320.0,933252.0,677666.0,933252.0,0.1
215,934595.0,737834.0,934595.0,931081.0,678107.0,931081.0,928979.0,678107.0,928979.0,0.1
216,941781.0,756845.0,941781.0,945011.0,675595.0,945011.0,938460.0,681437.0,938460.0,0.1
217,945312.0,747136.0,945312.0,936854.0,682739.0,936854.0,942328.0,689205.0,942328.0,0.1
218,957211.0,758475.0,957211.0,940999.0,666531.0,940999.0,949619.0,680840.0,949619.0,0.1
219,954282.0,768684.0,954282.0,940172.0,671450.0,940172.0,938920.0,671794.0,938920.0,0.1
220,925192.0,736240.0,925192.0,917054.0,661370.0,917054.0,922605.0,674703.0,922605.0,0.1
221,937761.0,760409.0,937761.0,951723.0,684228.0,951723.0,943898.0,684986.0,943898.0,0.1
222,938654.0,756083.0,938654.0,940805.0,672660.0,940805.0,929293.0,674521.0,929293.0,0.1
223,916799.0,742144.0,916799.0,916554.0,665898.0,916554.0,923224.0,675904.0,923224.0,0.1
224,938154.0,744310.0,938154.0,943136.0,667846.0,943136.0,947010.0,679995.0,947010.0,0.1
225,934516.0,746547.0,934516.0,935797.0,674682.0,935797.0,933249.0,675891.0,933249.0,0.1
226,921004.0,753255.0,921004.0,928487.0,676075.0,928487.0,937413.0,695856.0,937413.0,0.1
227,932636.0,757597.0,932636.0,932185.0,668208.0,932185.0,925169.0,668208.0,925169.0,0.1
228,947171.0,748892.0,947171.0,937182.0,682408.0,937182.0,934665.0,682408.0,934665.0,0.1
229,925713.0,741479.0,925713.0,921186.0,675950.0,921186.0,922582.0,676291.0,922582.0,0.1
230,928751.0,745892.0,928751.0,931774.0,687214.0,931774.0,940569.0,687214.0,940569.0,0.1
231,937845.0,754453.0,937845.0,950303.0,679790.0,950303.0,943082.0,683727.0,943082.0,0.1
232,949320.0,758721.0,949320.0,940152.0,693959.0,940152.0,954931.0,693959.0,954931.0,0.1
233,945752.0,755440.0,945752.0,943411.0,679504.0,943411.0,946799.0,680097.0,946799.0,0.1
234,921561.0,742204.0,921561.0,932852.0,667913.0,932852.0,923070.0,678689.0,923070.0,0.1
235,921273.0,747062.0,921273.0,940662.0,665441.0,940662.0,944972.0,683597.0,944972.0,0.1
236,927678.0,735951.0,927678.0,920655.0,671012.0,920655.0,942108.0,678545.0,942108.0,0.1
237,939920.0,762353.0,939920.0,951759.0,684643.0,951759.0,948652.0,684643.0,948652.0,0.1
238,933784.0,733105.0,933784.0,940235.0,671674.0,940235.0,939123.0,671674.0,939123.0,0.1
239,934035.0,741221.0,934035.0,939473.0,684300.0,939473.0,934070.0,684300.0,934070.0,0.1
240,940582.0,743072.0,940582.0,939880.0,665711.0,939880.0,952055.0,682604.0,952055.0,0.1
241,936607.0,740857.0,936607.0,943368.0,673589.0,943368.0,937534.0,673589.0,937534.0,0.1
242,936547.0,741463.0,936547.0,939813.0,664849.0,939813.0,934921.0,673500.0,934921.0,0.1
243,938020.0,762814.0,938020.0,936318.0,681320.0,936318.0,921931.0,685581.0,921931.0,0.1
244,931635.0,730025.0,931635.0,936048.0,668277.0,936048.0,930167.0,670865.0,930167.0,0.1
245,922323.0,733127.0,922323.0,940234.0,672031.0,940234.0,927438.0,672031.0,927438.0,0.1
246,925369.0,744341.0,925369.0,929307.0,673028.0,929307.0,926232.0,677133.0,926232.0,0.1
247,938161.0,743015.0,938161.0,945823.0,669217.0,945823.0,942310.0,674381.0,942310.0,0.1
248,921583.0,762349.0,921583.0,936437.0,671285.0,936437.0,937444.0,679631.0,937444.0,0.1
249,930370.0,744576.0,930370.0,914401.0,681119.0,914401.0,917537.0,681119.0,917537.0,0.1
250,922238.0,742679.0,922238.0,930007.0,673545.0,930007.0,927933.0,673545.0,927933.0,0.1
251,942927.0,742235.0,942927.0,936033.0,676411.0,936033.0,943354.0,679970.0,943354.0,0.1
252,928865.0,756263.0,928865.0,933036.0,681126.0,933036.0,929841.0,685489.0,929841.0,0.1
253,938154.0,756662.0,938154.0,946444.0,674786.0,946444.0,944364.0,679789.0,944364.0,0.1
254,929201.0,748534.0,929201.0,922716.0,674840.0,922716.0,933097.0,682900.0,933097.0,0.1
255,934904.0,737181.0,934904.0,934742.0,672779.0,934742.0,934158.0,682584.0,934158.0,0.1
256,937664.0,752157.0,937664.0,944750.0,662700.0,944750.0,937979.0,681419.0,937979.0,0.1
257,935046.0,731977.0,935046.0,930433.0,657124.0,930433.0,932415.0,659427.0,932415.0,0.1
258,941283.0,753642.0,941283.0,946969.0,674752.0,946969.0,929010.0,681944.0,929010.0,0.1
259,924259.0,751710.0,924259.0,916075.0,678861.0,916075.0,915744.0,678861.0,915744.0,0.1
260,931067.0,764647.0,931067.0,939988.0,675043.0,939988.0,931966.0,693575.0,931966.0,0.1
261,931980.0,750577.0,931980.0,933884.0,674719.0,933884.0,933198.0,674719.0,933198.0,0.1
262,946438.0,760981.0,946438.0,948588.0,672762.0,948588.0,939620.0,693856.0,939620.0,0.1
263,943815.0,748504.0,943815.0,939243.0,687658.0,939243.0,943895.0,687658.0,943895.0,0.1
264,922671.0,744610.0,922671.0,919452.0,657549.0,919452.0,910943.0,668247.0,910943.0,0.1
265,935534.0,751983.0,935534.0,927156.0,676520.0,927156.0,920031.0,676589.0,920031.0,0.1
266,945448.0,764900.0,945448.0,946476.0,679018.0,946476.0,935799.0,681220.0,935799.0,0.1
267,934167.0,756386.0,934167.0,924581.0,681509.0,924581.0,931759.0,681509.0,931759.0,0.1
268,928206.0,747035.0,928206.0,926206.0,660480.0,926206.0,924345.0,678906.0,924345.0,0.1
269,941383.0,763556.0,941383.0,951414.0,680865.0,951414.0,934223.0,686786.0,934223.0,0.1
270,947511.0,738165.0,947511.0,946980.0,663137.0,946980.0,957001.0,675542.0,957001.0,0.1
271,957917.0,759522.0,957917.0,953196.0,681722.0,953196.0,937068.0,687689.0,937068.0,0.1
