,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
152,955874.0,781425.0,955874.0,1143334.0,718226.0,1143334.0,1010755.0,754775.0,1010755.0,0.1
153,952349.0,799357.0,952349.0,1115200.0,710098.0,1115200.0,1004873.0,771153.0,1004873.0,0.1
154,963440.0,773723.0,963440.0,1081146.0,718875.0,1081146.0,1013830.0,752238.0,1013830.0,0.1
155,952646.0,780917.0,952646.0,1089736.0,707215.0,1089736.0,958316.0,752765.0,958316.0,0.1
156,941007.0,780953.0,941007.0,1099950.0,721493.0,1099950.0,1013245.0,740522.0,1013245.0,0.1
157,945632.0,782190.0,945632.0,1097797.0,713298.0,1097797.0,992401.0,748602.0,992401.0,0.1
158,947748.0,782796.0,947748.0,1102459.0,715637.0,1102459.0,997840.0,759412.0,997840.0,0.1
159,936238.0,787031.0,936238.0,1093048.0,724804.0,1093048.0,1014517.0,769671.0,1014517.0,0.1
160,957270.0,788518.0,957270.0,1102244.0,718600.0,1102244.0,1013992.0,759523.0,1013992.0,0.1
161,950745.0,773886.0,950745.0,1099898.0,708289.0,1099898.0,994857.0,742707.0,994857.0,0.1
162,944182.0,784338.0,944182.0,1113807.0,717509.0,1113807.0,1008691.0,751715.0,1008691.0,0.1
163,948279.0,784730.0,948279.0,1078064.0,726724.0,1078064.0,1002749.0,754095.0,1002749.0,0.1
164,956217.0,783000.0,956217.0,1113857.0,713455.0,1113857.0,1006098.0,749765.0,1006098.0,0.1
165,953813.0,782461.0,953813.0,1104663.0,712030.0,1104663.0,1011837.0,756693.0,1011837.0,0.1
166,949309.0,789339.0,949309.0,1125670.0,723072.0,1125670.0,1016968.0,765580.0,1016968.0,0.1
167,946338.0,785515.0,946338.0,1089429.0,726562.0,1089429.0,1006400.0,758054.0,1006400.0,0.1
168,947370.0,780607.0,947370.0,1112601.0,718210.0,1112601.0,1013409.0,743037.0,1013409.0,0.1
169,957003.0,775149.0,957003.0,1074369.0,717551.0,1074369.0,1018751.0,740407.0,1018751.0,0.1
170,938565.0,769599.0,938565.0,1104785.0,703158.0,1104785.0,1004068.0,729277.0,1004068.0,0.1
171,939575.0,769618.0,939575.0,1085518.0,729055.0,1085518.0,971417.0,753189.0,971417.0,0.1
172,947197.0,777872.0,947197.0,1100271.0,725768.0,1100271.0,992529.0,765939.0,992529.0,0.1
173,938662.0,777790.0,938662.0,1071323.0,714324.0,1071323.0,974232.0,747179.0,974232.0,0.1
174,958472.0,785506.0,958472.0,1094508.0,708126.0,1094508.0,1003485.0,763667.0,1003485.0,0.1
175,953854.0,785179.0,953854.0,1109434.0,718445.0,1109434.0,1008683.0,770440.0,1008683.0,0.1
176,950107.0,785402.0,950107.0,1122884.0,720858.0,1122884.0,1032201.0,751431.0,1032201.0,0.1
177,944873.0,799523.0,944873.0,1093842.0,729936.0,1093842.0,964509.0,774845.0,964509.0,0.1
178,940705.0,785194.0,940705.0,1069454.0,719256.0,1069454.0,1011691.0,757655.0,1011691.0,0.1
179,951466.0,773657.0,951466.0,1097510.0,721695.0,1097510.0,1007770.0,755237.0,1007770.0,0.1
180,955925.0,786134.0,955925.0,1105190.0,712741.0,1105190.0,973418.0,756899.0,973418.0,0.1
181,942460.0,785323.0,942460.0,1098696.0,717572.0,1098696.0,996420.0,749645.0,996420.0,0.1
182,951502.0,793681.0,951502.0,1087690.0,730821.0,1087690.0,995759.0,776430.0,995759.0,0.1
183,952878.0,793931.0,952878.0,1101061.0,722737.0,1101061.0,1011626.0,782142.0,1011626.0,0.1
184,944547.0,789784.0,944547.0,1061641.0,722659.0,1061641.0,966261.0,778794.0,966261.0,0.1
185,948473.0,776804.0,948473.0,1068115.0,711674.0,1068115.0,1007228.0,750199.0,1007228.0,0.1
186,961049.0,780140.0,961049.0,1107538.0,724623.0,1107538.0,1003517.0,764637.0,1003517.0,0.1
187,943027.0,784479.0,943027.0,1109083.0,712746.0,1109083.0,1015912.0,748680.0,1015912.0,0.1
188,947954.0,788449.0,947954.0,1086767.0,719600.0,1086767.0,987495.0,769120.0,987495.0,0.1
189,950705.0,776478.0,950705.0,1093095.0,714417.0,1093095.0,992339.0,747139.0,992339.0,0.1
190,953504.0,800848.0,953504.0,1120764.0,719689.0,1120764.0,999461.0,781450.0,999461.0,0.1
191,955964.0,788231.0,955964.0,1104981.0,716176.0,1104981.0,1011317.0,757526.0,1011317.0,0.1
192,949199.0,775182.0,949199.0,1122831.0,715369.0,1122831.0,995323.0,761611.0,995323.0,0.1
193,950251.0,794625.0,950251.0,1124524.0,721489.0,1124524.0,1032261.0,762629.0,1032261.0,0.1
194,932049.0,792716.0,932049.0,1076219.0,722924.0,1076219.0,994363.0,753991.0,994363.0,0.1
195,952821.0,778917.0,952821.0,1089346.0,725239.0,1089346.0,1000474.0,752790.0,1000474.0,0.1
196,946535.0,788296.0,946535.0,1117804.0,710157.0,1117804.0,1015369.0,761266.0,1015369.0,0.1
197,939195.0,795584.0,939195.0,1124145.0,725242.0,1124145.0,996074.0,755273.0,996074.0,0.1
198,958642.0,778515.0,958642.0,1100791.0,702822.0,1100791.0,1010009.0,741779.0,1010009.0,0.1
199,943006.0,767889.0,943006.0,1082399.0,708174.0,1082399.0,983714.0,741799.0,983714.0,0.1
200,950482.0,773005.0,950482.0,1085721.0,706648.0,1085721.0,1002449.0,746821.0,1002449.0,0.1
201,947679.0,799281.0,947679.0,1076511.0,723146.0,1076511.0,1019691.0,770428.0,1019691.0,0.1
202,950496.0,792278.0,950496.0,1109264.0,717900.0,1109264.0,1030884.0,759349.0,1030884.0,0.1
203,946992.0,769130.0,946992.0,1088592.0,717496.0,1088592.0,989168.0,744286.0,989168.0,0.1
204,941881.0,777898.0,941881.0,1093626.0,723397.0,1093626.0,1013993.0,754116.0,1013993.0,0.1
205,956247.0,769033.0,956247.0,1091316.0,713486.0,1091316.0,999578.0,743209.0,999578.0,0.1
206,945823.0,779179.0,945823.0,1117453.0,730467.0,1117453.0,1002978.0,757929.0,1002978.0,0.1
207,941405.0,762879.0,941405.0,1080637.0,702547.0,1080637.0,1007154.0,747618.0,1007154.0,0.1
208,951452.0,802468.0,951452.0,1113803.0,734469.0,1113803.0,1018491.0,772741.0,1018491.0,0.1
209,953657.0,789181.0,953657.0,1106981.0,727547.0,1106981.0,1002770.0,763415.0,1002770.0,0.1
210,937233.0,797047.0,937233.0,1115860.0,725690.0,1115860.0,1009494.0,759275.0,1009494.0,0.1
211,954901.0,798997.0,954901.0,1089032.0,733804.0,1089032.0,991919.0,775510.0,991919.0,0.1
212,947310.0,789366.0,947310.0,1124170.0,724472.0,1124170.0,1031664.0,758969.0,1031664.0,0.1
213,944102.0,780198.0,944102.0,1080320.0,712168.0,1080320.0,989453.0,749127.0,989453.0,0.1
214,952569.0,780540.0,952569.0,1120175.0,721251.0,1120175.0,1004346.0,748580.0,1004346.0,0.1
215,953464.0,793640.0,953464.0,1116946.0,728504.0,1116946.0,1011039.0,759929.0,1011039.0,0.1
216,949713.0,792890.0,949713.0,1071869.0,723211.0,1071869.0,967057.0,761541.0,967057.0,0.1
217,943192.0,781141.0,943192.0,1078207.0,726476.0,1078207.0,987247.0,739967.0,987247.0,0.1
218,943749.0,783852.0,943749.0,1129060.0,713873.0,1129060.0,1032634.0,757683.0,1032634.0,0.1
219,955205.0,776181.0,955205.0,1108686.0,708603.0,1108686.0,1008828.0,750552.0,1008828.0,0.1
220,933380.0,769201.0,933380.0,1083591.0,701772.0,1083591.0,991325.0,734274.0,991325.0,0.1
221,953746.0,793980.0,953746.0,1104301.0,728951.0,1104301.0,1017177.0,760851.0,1017177.0,0.1
222,933369.0,795256.0,933369.0,1071092.0,713174.0,1071092.0,1013775.0,767625.0,1013775.0,0.1
223,955775.0,784336.0,955775.0,1104058.0,714089.0,1104058.0,1007289.0,755291.0,1007289.0,0.1
224,949848.0,780043.0,949848.0,1106237.0,728660.0,1106237.0,1002292.0,757805.0,1002292.0,0.1
225,963810.0,791782.0,963810.0,1102904.0,730456.0,1102904.0,993393.0,774320.0,993393.0,0.1
226,947565.0,763788.0,947565.0,1092101.0,720001.0,1092101.0,967003.0,744194.0,967003.0,0.1
227,953406.0,789723.0,953406.0,1124348.0,731208.0,1124348.0,1029694.0,760833.0,1029694.0,0.1
228,957192.0,778981.0,957192.0,1087880.0,714731.0,1087880.0,971246.0,757428.0,971246.0,0.1
229,941344.0,780655.0,941344.0,1069037.0,730005.0,1069037.0,983255.0,746978.0,983255.0,0.1
230,935260.0,782962.0,935260.0,1083976.0,705973.0,1083976.0,998187.0,745033.0,998187.0,0.1
231,953034.0,794105.0,953034.0,1114691.0,728545.0,1114691.0,988252.0,762759.0,988252.0,0.1
232,959306.0,796722.0,959306.0,1107364.0,721772.0,1107364.0,1017695.0,753303.0,1017695.0,0.1
233,939930.0,790777.0,939930.0,1119391.0,724230.0,1119391.0,1008846.0,750693.0,1008846.0,0.1
234,940016.0,785512.0,940016.0,1084361.0,715976.0,1084361.0,988109.0,753552.0,988109.0,0.1
235,940001.0,782838.0,940001.0,1097137.0,713456.0,1097137.0,1023138.0,766063.0,1023138.0,0.1
236,950343.0,794158.0,950343.0,1093426.0,721515.0,1093426.0,1017487.0,753310.0,1017487.0,0.1
237,947952.0,785973.0,947952.0,1094858.0,711572.0,1094858.0,999404.0,759177.0,999404.0,0.1
238,949644.0,773666.0,949644.0,1062740.0,713959.0,1062740.0,1003331.0,750709.0,1003331.0,0.1
239,951028.0,787560.0,951028.0,1101966.0,730957.0,1101966.0,1007745.0,770645.0,1007745.0,0.1
240,947223.0,790836.0,947223.0,1107465.0,729513.0,1107465.0,1013302.0,761576.0,1013302.0,0.1
241,929346.0,772457.0,929346.0,1051732.0,707158.0,1051732.0,1027900.0,743458.0,1027900.0,0.1
242,956684.0,790522.0,956684.0,1108186.0,725421.0,1108186.0,989349.0,769215.0,989349.0,0.1
243,958266.0,795854.0,958266.0,1084481.0,726693.0,1084481.0,979958.0,765207.0,979958.0,0.1
244,960273.0,786545.0,960273.0,1093256.0,735813.0,1093256.0,988599.0,772348.0,988599.0,0.1
245,940978.0,784827.0,940978.0,1098982.0,711327.0,1098982.0,994136.0,769721.0,994136.0,0.1
246,950968.0,785283.0,950968.0,1101030.0,727082.0,1101030.0,1010312.0,763301.0,1010312.0,0.1
247,954346.0,775655.0,954346.0,1103731.0,714791.0,1103731.0,980654.0,746253.0,980654.0,0.1
248,937774.0,793383.0,937774.0,1101531.0,730671.0,1101531.0,1010578.0,750703.0,1010578.0,0.1
249,943707.0,766353.0,943707.0,1083229.0,706666.0,1083229.0,995751.0,742621.0,995751.0,0.1
250,944301.0,783134.0,944301.0,1105427.0,716810.0,1105427.0,1022357.0,766775.0,1022357.0,0.1
251,963151.0,796321.0,963151.0,1116116.0,726661.0,1116116.0,1023770.0,754260.0,1023770.0,0.1
252,944214.0,793332.0,944214.0,1106908.0,721293.0,1106908.0,1033279.0,774784.0,1033279.0,0.1
253,949669.0,772798.0,949669.0,1105210.0,735130.0,1105210.0,999176.0,748512.0,999176.0,0.1
254,949183.0,776775.0,949183.0,1097797.0,709522.0,1097797.0,990374.0,749275.0,990374.0,0.1
255,947430.0,766463.0,947430.0,1070155.0,727765.0,1070155.0,970615.0,748313.0,970615.0,0.1
