,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
479,944865.0,744624.0,944865.0,947114.0,671957.0,947114.0,938638.0,671957.0,938638.0,0.1
480,940178.0,752541.0,940178.0,923056.0,675677.0,923056.0,934554.0,675677.0,934554.0,0.1
481,938816.0,752366.0,938816.0,933919.0,670151.0,933919.0,944112.0,680459.0,944112.0,0.1
482,925052.0,733400.0,925052.0,938296.0,666401.0,938296.0,930941.0,666401.0,930941.0,0.1
483,935323.0,741490.0,935323.0,922744.0,663030.0,922744.0,924153.0,673396.0,924153.0,0.1
484,941073.0,748331.0,941073.0,948621.0,682450.0,948621.0,947832.0,682450.0,947832.0,0.1
485,921163.0,759949.0,921163.0,916315.0,690682.0,916315.0,926970.0,690682.0,926970.0,0.1
486,940135.0,755377.0,940135.0,949482.0,689408.0,949482.0,945092.0,689408.0,945092.0,0.1
487,940899.0,742494.0,940899.0,943839.0,680070.0,943839.0,942124.0,680070.0,942124.0,0.1
488,925749.0,737652.0,925749.0,931193.0,670590.0,931193.0,922805.0,670590.0,922805.0,0.1
489,935071.0,752216.0,935071.0,939513.0,677218.0,939513.0,939464.0,687063.0,939464.0,0.1
490,917470.0,743616.0,917470.0,930184.0,677526.0,930184.0,929045.0,677526.0,929045.0,0.1
491,930319.0,749093.0,930319.0,923624.0,678558.0,923624.0,928621.0,678558.0,928621.0,0.1
492,932870.0,748600.0,932870.0,933216.0,689294.0,933216.0,926218.0,689294.0,926218.0,0.1
493,938721.0,744863.0,938721.0,936901.0,661669.0,936901.0,932488.0,663037.0,932488.0,0.1
494,932816.0,738246.0,932816.0,930757.0,647501.0,930757.0,928303.0,666549.0,928303.0,0.1
495,946597.0,746584.0,946597.0,954927.0,673767.0,954927.0,954916.0,681840.0,954916.0,0.1
496,933596.0,744668.0,933596.0,937086.0,688646.0,937086.0,936654.0,688646.0,936654.0,0.1
497,929028.0,735725.0,929028.0,932186.0,663050.0,932186.0,934459.0,669617.0,934459.0,0.1
498,942088.0,756507.0,942088.0,933737.0,678622.0,933737.0,941448.0,690604.0,941448.0,0.1
499,926052.0,752154.0,926052.0,932274.0,676416.0,932274.0,933129.0,677838.0,933129.0,0.1
500,940984.0,750507.0,940984.0,933402.0,678557.0,933402.0,937597.0,679368.0,937597.0,0.1
501,952066.0,758684.0,952066.0,944491.0,685065.0,944491.0,936292.0,685065.0,936292.0,0.1
502,936714.0,740285.0,936714.0,918742.0,678169.0,918742.0,931411.0,679137.0,931411.0,0.1
503,941160.0,761632.0,941160.0,936449.0,681537.0,936449.0,929772.0,681537.0,929772.0,0.1
504,936828.0,752538.0,936828.0,947247.0,679226.0,947247.0,945087.0,679226.0,945087.0,0.1
505,926175.0,742840.0,926175.0,936420.0,670745.0,936420.0,939541.0,670745.0,939541.0,0.1
506,940451.0,734538.0,940451.0,944437.0,669613.0,944437.0,945883.0,678446.0,945883.0,0.1
