,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2
776,1128342.0,748315.0,1128342.0,1234164.0,742731.0,1234164.0,1125462.0,744809.0,1125462.0
777,1144143.0,746170.0,1144143.0,1272992.0,742393.0,1272992.0,1144023.0,745377.0,1144023.0
778,1147843.0,744890.0,1147843.0,1232053.0,727120.0,1232053.0,1154539.0,750266.0,1154539.0
779,1115895.0,716852.0,1115895.0,1223044.0,728784.0,1223044.0,1114108.0,714136.0,1114108.0
780,1159333.0,716341.0,1159333.0,1303343.0,706119.0,1303343.0,1158306.0,702447.0,1158306.0
781,1142911.0,802177.0,1142911.0,1224365.0,784788.0,1224365.0,1334848.0,789890.0,1334848.0
782,1136156.0,783585.0,1136156.0,1233854.0,774196.0,1233854.0,1142748.0,784552.0,1142748.0
783,1159137.0,760323.0,1159137.0,1176152.0,761298.0,1176152.0,1192257.0,752251.0,1192257.0
784,1145612.0,740665.0,1145612.0,1349744.0,741003.0,1349744.0,1145447.0,729719.0,1145447.0
785,1165347.0,752724.0,1165347.0,1212194.0,754918.0,1212194.0,1169443.0,755980.0,1169443.0
786,1116408.0,766907.0,1116408.0,1175239.0,762907.0,1175239.0,1122516.0,772531.0,1122516.0
787,1128283.0,725675.0,1128283.0,1191527.0,724061.0,1191527.0,1135559.0,726247.0,1135559.0
788,1137558.0,767915.0,1137558.0,1326959.0,767847.0,1326959.0,1166524.0,762063.0,1166524.0
789,1196096.0,732913.0,1196096.0,1230855.0,729246.0,1230855.0,1186936.0,733135.0,1186936.0
790,1161666.0,781220.0,1161666.0,1178240.0,782303.0,1178240.0,1161363.0,777519.0,1161363.0
791,1126764.0,714656.0,1126764.0,1243749.0,712155.0,1243749.0,1263617.0,712269.0,1263617.0
792,1113612.0,729651.0,1113612.0,1261443.0,725810.0,1261443.0,1110313.0,732995.0,1110313.0
793,1118470.0,757743.0,1118470.0,1151572.0,763314.0,1151572.0,1126936.0,757722.0,1126936.0
794,1095676.0,742759.0,1095676.0,1171003.0,729052.0,1171003.0,1102967.0,737219.0,1102967.0
795,1135898.0,760176.0,1135898.0,1184453.0,755042.0,1184453.0,1198975.0,761542.0,1198975.0
796,1139071.0,761959.0,1139071.0,1322124.0,759287.0,1322124.0,1136315.0,755327.0,1136315.0
797,1144276.0,735667.0,1144276.0,1282131.0,742213.0,1282131.0,1265466.0,736848.0,1265466.0
798,1180910.0,733262.0,1180910.0,1317780.0,728775.0,1317780.0,1170945.0,723488.0,1170945.0
799,1173724.0,770298.0,1173724.0,1197958.0,767386.0,1197958.0,1167498.0,766157.0,1167498.0
800,1122931.0,663655.0,1122931.0,1253914.0,661660.0,1253914.0,1215648.0,663969.0,1215648.0
801,1126673.0,726888.0,1126673.0,1275351.0,735202.0,1275351.0,1161180.0,722052.0,1161180.0
802,1156221.0,747124.0,1156221.0,1219612.0,748269.0,1219612.0,1151368.0,747124.0,1151368.0
803,1105132.0,789604.0,1105132.0,1138039.0,780299.0,1138039.0,1107654.0,781400.0,1107654.0
804,1177369.0,752902.0,1177369.0,1365440.0,739771.0,1365440.0,1252967.0,754869.0,1252967.0
805,1143309.0,733398.0,1143309.0,1241114.0,720339.0,1241114.0,1153595.0,729718.0,1153595.0
806,1096909.0,751701.0,1096909.0,1243217.0,770913.0,1243217.0,1091831.0,749960.0,1091831.0
807,1150556.0,757497.0,1150556.0,1151018.0,742676.0,1151018.0,1144769.0,746070.0,1144769.0
808,1145155.0,741278.0,1145155.0,1215225.0,739757.0,1215225.0,1146909.0,745910.0,1146909.0
809,1148049.0,723154.0,1148049.0,1199929.0,712430.0,1199929.0,1145957.0,718594.0,1145957.0
810,1136237.0,757503.0,1136237.0,1286675.0,761014.0,1286675.0,1135738.0,764465.0,1135738.0
811,1137100.0,776477.0,1137100.0,1141310.0,773427.0,1141310.0,1135216.0,774857.0,1135216.0
812,1139763.0,775020.0,1139763.0,1349400.0,762324.0,1349400.0,1144566.0,767774.0,1144566.0
813,1118530.0,748292.0,1118530.0,1210929.0,748508.0,1210929.0,1256859.0,748280.0,1256859.0
814,1148423.0,734105.0,1148423.0,1207619.0,732505.0,1207619.0,1158924.0,732498.0,1158924.0
815,1133991.0,774605.0,1133991.0,1257574.0,763667.0,1257574.0,1138336.0,775599.0,1138336.0
816,1169905.0,779389.0,1169905.0,1230836.0,776084.0,1230836.0,1206183.0,790112.0,1206183.0
817,1150011.0,754293.0,1150011.0,1296896.0,749589.0,1296896.0,1139519.0,751208.0,1139519.0
818,1157948.0,760294.0,1157948.0,1237515.0,756177.0,1237515.0,1143250.0,759741.0,1143250.0
819,1169010.0,734987.0,1169010.0,1214093.0,724686.0,1214093.0,1170630.0,736534.0,1170630.0
820,1128221.0,786596.0,1128221.0,1130405.0,789107.0,1130405.0,1130523.0,785446.0,1130523.0
821,1133934.0,743109.0,1133934.0,1299645.0,729843.0,1299645.0,1162102.0,731379.0,1162102.0
822,1154207.0,752203.0,1154207.0,1169215.0,747495.0,1169215.0,1166680.0,752319.0,1166680.0
823,1166717.0,779710.0,1166717.0,1319738.0,771535.0,1319738.0,1177025.0,785332.0,1177025.0
824,1162439.0,745391.0,1162439.0,1233892.0,737809.0,1233892.0,1181801.0,745518.0,1181801.0
825,1126231.0,754051.0,1126231.0,1291312.0,752656.0,1291312.0,1206264.0,752845.0,1206264.0
826,1151609.0,784116.0,1151609.0,1162786.0,776479.0,1162786.0,1150275.0,788238.0,1150275.0
827,1119922.0,760088.0,1119922.0,1129114.0,748010.0,1129114.0,1132598.0,760088.0,1132598.0
828,1188265.0,767817.0,1188265.0,1340952.0,767333.0,1340952.0,1190029.0,761491.0,1190029.0
829,1156235.0,721761.0,1156235.0,1227619.0,724405.0,1227619.0,1178588.0,719224.0,1178588.0
830,1142590.0,749504.0,1142590.0,1215677.0,713739.0,1215677.0,1134748.0,749803.0,1134748.0
831,1121821.0,737084.0,1121821.0,1280760.0,736860.0,1280760.0,1242221.0,736860.0,1242221.0
832,1172973.0,753771.0,1172973.0,1225427.0,753289.0,1225427.0,1164190.0,753771.0,1164190.0
833,1114496.0,760648.0,1114496.0,1136554.0,758759.0,1136554.0,1117185.0,765148.0,1117185.0
834,1103179.0,755519.0,1103179.0,1272914.0,752976.0,1272914.0,1228291.0,756033.0,1228291.0
835,1122627.0,727489.0,1122627.0,1236592.0,731406.0,1236592.0,1252458.0,727166.0,1252458.0
836,1152056.0,732113.0,1152056.0,1316330.0,729036.0,1316330.0,1182891.0,733733.0,1182891.0
837,1164123.0,795340.0,1164123.0,1286707.0,786414.0,1286707.0,1172801.0,795131.0,1172801.0
838,1118510.0,745632.0,1118510.0,1155414.0,734818.0,1155414.0,1114218.0,737022.0,1114218.0
839,1194314.0,752766.0,1194314.0,1317177.0,745728.0,1317177.0,1194464.0,750660.0,1194464.0
840,1189764.0,746387.0,1189764.0,1263518.0,752826.0,1263518.0,1187783.0,745462.0,1187783.0
841,1138343.0,748897.0,1138343.0,1279408.0,741339.0,1279408.0,1142788.0,748126.0,1142788.0
842,1156461.0,765985.0,1156461.0,1189074.0,759958.0,1189074.0,1155530.0,767283.0,1155530.0
843,1158407.0,727612.0,1158407.0,1166476.0,730628.0,1166476.0,1167491.0,727112.0,1167491.0
844,1213284.0,779306.0,1213284.0,1332811.0,722365.0,1332811.0,1214509.0,770637.0,1214509.0
845,1140535.0,763464.0,1140535.0,1163189.0,761596.0,1163189.0,1138228.0,767834.0,1138228.0
846,1119792.0,727689.0,1119792.0,1349335.0,727656.0,1349335.0,1127843.0,730256.0,1127843.0
847,1136609.0,787118.0,1136609.0,1221906.0,787926.0,1221906.0,1136125.0,785362.0,1136125.0
848,1153152.0,731842.0,1153152.0,1239722.0,730455.0,1239722.0,1151028.0,738496.0,1151028.0
849,1178432.0,711955.0,1178432.0,1297982.0,708421.0,1297982.0,1169617.0,715333.0,1169617.0
850,1158168.0,740225.0,1158168.0,1185237.0,745057.0,1185237.0,1162647.0,751539.0,1162647.0
851,1200849.0,751734.0,1200849.0,1334180.0,744768.0,1334180.0,1203958.0,745337.0,1203958.0
852,1161691.0,757448.0,1161691.0,1180540.0,747367.0,1180540.0,1381955.0,751027.0,1381955.0
853,1154085.0,745557.0,1154085.0,1310320.0,735555.0,1310320.0,1155518.0,742375.0,1155518.0
854,1141246.0,771550.0,1141246.0,1238109.0,767964.0,1238109.0,1141402.0,771523.0,1141402.0
855,1151422.0,781762.0,1151422.0,1178650.0,776882.0,1178650.0,1211544.0,784394.0,1211544.0
856,1109544.0,735153.0,1109544.0,1215104.0,727012.0,1215104.0,1188544.0,738711.0,1188544.0
857,1092772.0,668508.0,1092772.0,1134968.0,677756.0,1134968.0,1098554.0,675472.0,1098554.0
858,1163054.0,787599.0,1163054.0,1165167.0,776277.0,1165167.0,1225219.0,778133.0,1225219.0
859,1165546.0,757461.0,1165546.0,1256230.0,754689.0,1256230.0,1170103.0,756395.0,1170103.0
860,1149136.0,767685.0,1149136.0,1220088.0,746597.0,1220088.0,1164515.0,766379.0,1164515.0
861,1120413.0,741953.0,1120413.0,1131210.0,743903.0,1131210.0,1158315.0,742992.0,1158315.0
862,1153350.0,792752.0,1153350.0,1172610.0,792752.0,1172610.0,1153126.0,790696.0,1153126.0
863,1169566.0,702981.0,1169566.0,1260676.0,698162.0,1260676.0,1168836.0,702162.0,1168836.0
864,1168350.0,776554.0,1168350.0,1257018.0,773789.0,1257018.0,1166062.0,787184.0,1166062.0
865,1121993.0,773122.0,1121993.0,1283666.0,765881.0,1283666.0,1123044.0,773124.0,1123044.0
866,1135995.0,743757.0,1135995.0,1193762.0,737604.0,1193762.0,1140151.0,744481.0,1140151.0
867,1110443.0,699308.0,1110443.0,1216706.0,696852.0,1216706.0,1190228.0,697115.0,1190228.0
868,1139944.0,772482.0,1139944.0,1185012.0,768461.0,1185012.0,1288912.0,767818.0,1288912.0
869,1114104.0,747775.0,1114104.0,1133827.0,749522.0,1133827.0,1109849.0,747775.0,1109849.0
870,1113366.0,760417.0,1113366.0,1190727.0,755068.0,1190727.0,1111310.0,756123.0,1111310.0
871,1133955.0,716372.0,1133955.0,1279527.0,725013.0,1279527.0,1281660.0,711995.0,1281660.0
872,1151040.0,782661.0,1151040.0,1306022.0,774555.0,1306022.0,1180565.0,774346.0,1180565.0
873,1163355.0,751547.0,1163355.0,1264008.0,749598.0,1264008.0,1309135.0,755844.0,1309135.0
874,1153562.0,804159.0,1153562.0,1213538.0,804928.0,1213538.0,1167245.0,804755.0,1167245.0
875,1127311.0,772416.0,1127311.0,1279434.0,778089.0,1279434.0,1132776.0,772416.0,1132776.0
876,1091282.0,750597.0,1091282.0,1161325.0,746574.0,1161325.0,1089757.0,748539.0,1089757.0
877,1122285.0,745401.0,1122285.0,1205450.0,731210.0,1205450.0,1122692.0,735980.0,1122692.0
878,1154697.0,742945.0,1154697.0,1261091.0,741235.0,1261091.0,1148205.0,743811.0,1148205.0
879,1129090.0,739572.0,1129090.0,1219565.0,738612.0,1219565.0,1129337.0,741277.0,1129337.0
880,1145270.0,734417.0,1145270.0,1186193.0,730249.0,1186193.0,1267010.0,733529.0,1267010.0
881,1142086.0,790126.0,1142086.0,1271820.0,779681.0,1271820.0,1172123.0,782662.0,1172123.0
882,1159887.0,730919.0,1159887.0,1223442.0,731277.0,1223442.0,1129245.0,740615.0,1129245.0
883,1107097.0,738660.0,1107097.0,1296157.0,732293.0,1296157.0,1310256.0,738174.0,1310256.0
884,1173068.0,780876.0,1173068.0,1273647.0,770401.0,1273647.0,1162472.0,778090.0,1162472.0
885,1147052.0,765017.0,1147052.0,1229893.0,756268.0,1229893.0,1215282.0,758856.0,1215282.0
886,1129674.0,749585.0,1129674.0,1323020.0,739097.0,1323020.0,1130873.0,748228.0,1130873.0
887,1156174.0,762649.0,1156174.0,1308795.0,748681.0,1308795.0,1156871.0,752595.0,1156871.0
888,1159353.0,761333.0,1159353.0,1265604.0,758887.0,1265604.0,1162348.0,769876.0,1162348.0
889,1095143.0,750417.0,1095143.0,1277162.0,752908.0,1277162.0,1089299.0,749880.0,1089299.0
890,1145072.0,706084.0,1145072.0,1174397.0,713682.0,1174397.0,1209724.0,710208.0,1209724.0
891,1120165.0,718223.0,1120165.0,1338654.0,711866.0,1338654.0,1111805.0,714061.0,1111805.0
892,1139064.0,814356.0,1139064.0,1209687.0,801645.0,1209687.0,1149909.0,808790.0,1149909.0
893,1149056.0,766410.0,1149056.0,1208744.0,762813.0,1208744.0,1153552.0,764464.0,1153552.0
894,1108373.0,786434.0,1108373.0,1232865.0,774556.0,1232865.0,1147464.0,786294.0,1147464.0
895,1163966.0,748395.0,1163966.0,1256199.0,767215.0,1256199.0,1165064.0,747968.0,1165064.0
896,1169406.0,725004.0,1169406.0,1167249.0,736456.0,1167249.0,1258253.0,725044.0,1258253.0
897,1204903.0,796628.0,1204903.0,1227961.0,798428.0,1227961.0,1199638.0,802473.0,1199638.0
898,1107706.0,782993.0,1107706.0,1309894.0,771243.0,1309894.0,1329584.0,781660.0,1329584.0
899,1149327.0,719682.0,1149327.0,1234010.0,716720.0,1234010.0,1295574.0,717105.0,1295574.0
900,1145194.0,728558.0,1145194.0,1131047.0,730290.0,1131047.0,1144855.0,728587.0,1144855.0
901,1168974.0,757313.0,1168974.0,1245466.0,757990.0,1245466.0,1182311.0,761911.0,1182311.0
902,1175121.0,781151.0,1175121.0,1252405.0,778574.0,1252405.0,1184425.0,794085.0,1184425.0
903,1174845.0,751054.0,1174845.0,1206248.0,749010.0,1206248.0,1184633.0,751054.0,1184633.0
904,1169427.0,760655.0,1169427.0,1301392.0,755744.0,1301392.0,1175566.0,757309.0,1175566.0
905,1146551.0,768734.0,1146551.0,1315983.0,759231.0,1315983.0,1151782.0,759953.0,1151782.0
906,1111178.0,746304.0,1111178.0,1275025.0,743727.0,1275025.0,1228246.0,744732.0,1228246.0
907,1172733.0,782988.0,1172733.0,1345581.0,779198.0,1345581.0,1164381.0,783913.0,1164381.0
908,1134974.0,744775.0,1134974.0,1214095.0,743312.0,1214095.0,1134929.0,744775.0,1134929.0
909,1146575.0,769945.0,1146575.0,1371549.0,769488.0,1371549.0,1158804.0,764447.0,1158804.0
910,1149605.0,745864.0,1149605.0,1329366.0,736830.0,1329366.0,1139915.0,763446.0,1139915.0
911,1174029.0,746485.0,1174029.0,1307133.0,750589.0,1307133.0,1169738.0,769059.0,1169738.0
912,1180482.0,774973.0,1180482.0,1246265.0,765425.0,1246265.0,1179710.0,775358.0,1179710.0
913,1160494.0,785651.0,1160494.0,1301887.0,788625.0,1301887.0,1158432.0,784049.0,1158432.0
914,1187835.0,718653.0,1187835.0,1192705.0,716150.0,1192705.0,1203240.0,724217.0,1203240.0
915,1154888.0,750101.0,1154888.0,1248361.0,747857.0,1248361.0,1196493.0,749933.0,1196493.0
916,1153047.0,701355.0,1153047.0,1298887.0,706211.0,1298887.0,1291738.0,696411.0,1291738.0
917,1132756.0,735517.0,1132756.0,1270533.0,730500.0,1270533.0,1131514.0,728413.0,1131514.0
918,1126793.0,775959.0,1126793.0,1141296.0,775634.0,1141296.0,1138064.0,775475.0,1138064.0
919,1140558.0,735228.0,1140558.0,1208899.0,733317.0,1208899.0,1154616.0,734800.0,1154616.0
920,1160146.0,748769.0,1160146.0,1230098.0,743504.0,1230098.0,1161945.0,752057.0,1161945.0
921,1147931.0,757341.0,1147931.0,1326534.0,757481.0,1326534.0,1270291.0,752470.0,1270291.0
922,1103548.0,759958.0,1103548.0,1227818.0,754159.0,1227818.0,1106413.0,753461.0,1106413.0
923,1114415.0,775599.0,1114415.0,1229618.0,775810.0,1229618.0,1244179.0,779223.0,1244179.0
924,1142753.0,749977.0,1142753.0,1216264.0,735071.0,1216264.0,1179203.0,749780.0,1179203.0
925,1173524.0,778760.0,1173524.0,1254813.0,779426.0,1254813.0,1176549.0,779259.0,1176549.0
926,1198387.0,767025.0,1198387.0,1247508.0,778677.0,1247508.0,1203050.0,770249.0,1203050.0
927,1141917.0,785481.0,1141917.0,1275398.0,765428.0,1275398.0,1143138.0,776100.0,1143138.0
928,1116406.0,718030.0,1116406.0,1242323.0,707660.0,1242323.0,1132490.0,709535.0,1132490.0
929,1147046.0,758745.0,1147046.0,1155137.0,746730.0,1155137.0,1135981.0,745620.0,1135981.0
930,1162489.0,745222.0,1162489.0,1208477.0,732207.0,1208477.0,1173177.0,734660.0,1173177.0
931,1160116.0,758539.0,1160116.0,1201098.0,758186.0,1201098.0,1158012.0,759714.0,1158012.0
932,1113388.0,765585.0,1113388.0,1183660.0,769924.0,1183660.0,1121202.0,765659.0,1121202.0
933,1170584.0,796876.0,1170584.0,1301998.0,789188.0,1301998.0,1205543.0,792352.0,1205543.0
934,1171694.0,759783.0,1171694.0,1273652.0,779759.0,1273652.0,1170144.0,749564.0,1170144.0
935,1182579.0,789049.0,1182579.0,1193701.0,788989.0,1193701.0,1218982.0,790046.0,1218982.0
936,1170195.0,741607.0,1170195.0,1248789.0,747248.0,1248789.0,1173005.0,740323.0,1173005.0
937,1104832.0,722849.0,1104832.0,1148955.0,720028.0,1148955.0,1206284.0,719999.0,1206284.0
938,1142480.0,726240.0,1142480.0,1259020.0,708212.0,1259020.0,1139166.0,723257.0,1139166.0
939,1090804.0,767093.0,1090804.0,1090942.0,751913.0,1090942.0,1084531.0,762819.0,1084531.0
940,1172608.0,792691.0,1172608.0,1288069.0,790343.0,1288069.0,1174553.0,790793.0,1174553.0
941,1180064.0,727190.0,1180064.0,1204337.0,723524.0,1204337.0,1183379.0,726063.0,1183379.0
942,1110104.0,754246.0,1110104.0,1253587.0,753880.0,1253587.0,1110621.0,752913.0,1110621.0
943,1124036.0,724124.0,1124036.0,1126215.0,727740.0,1126215.0,1124859.0,724166.0,1124859.0
944,1127457.0,737449.0,1127457.0,1255012.0,736845.0,1255012.0,1274704.0,738480.0,1274704.0
945,1161025.0,747525.0,1161025.0,1350570.0,741545.0,1350570.0,1175598.0,749658.0,1175598.0
946,1111293.0,725436.0,1111293.0,1157304.0,727435.0,1157304.0,1134302.0,725722.0,1134302.0
947,1187613.0,725609.0,1187613.0,1343885.0,717995.0,1343885.0,1190222.0,723258.0,1190222.0
948,1149873.0,747733.0,1149873.0,1194620.0,742493.0,1194620.0,1164735.0,745582.0,1164735.0
949,1121366.0,778735.0,1121366.0,1251093.0,774899.0,1251093.0,1115901.0,775114.0,1115901.0
950,1171917.0,766110.0,1171917.0,1293680.0,750248.0,1293680.0,1173744.0,756742.0,1173744.0
951,1096364.0,726410.0,1096364.0,1261394.0,721776.0,1261394.0,1129883.0,727597.0,1129883.0
952,1134409.0,723983.0,1134409.0,1158873.0,722227.0,1158873.0,1141269.0,725383.0,1141269.0
953,1158150.0,781377.0,1158150.0,1185389.0,779166.0,1185389.0,1161927.0,777751.0,1161927.0
954,1144087.0,806407.0,1144087.0,1210437.0,807003.0,1210437.0,1135835.0,808363.0,1135835.0
955,1132796.0,753537.0,1132796.0,1226388.0,753532.0,1226388.0,1144575.0,758468.0,1144575.0
956,1138433.0,775050.0,1138433.0,1219477.0,770634.0,1219477.0,1116451.0,768167.0,1116451.0
957,1146658.0,770339.0,1146658.0,1192379.0,765135.0,1192379.0,1154535.0,774351.0,1154535.0
958,1146354.0,749088.0,1146354.0,1246782.0,758119.0,1246782.0,1220781.0,746475.0,1220781.0
959,1189627.0,776957.0,1189627.0,1356441.0,781741.0,1356441.0,1199011.0,774804.0,1199011.0
960,1163466.0,750185.0,1163466.0,1317215.0,742049.0,1317215.0,1355959.0,746883.0,1355959.0
961,1141481.0,776683.0,1141481.0,1266747.0,768241.0,1266747.0,1167437.0,770077.0,1167437.0
962,1101454.0,758567.0,1101454.0,1206596.0,755193.0,1206596.0,1176800.0,755281.0,1176800.0
963,1151611.0,806566.0,1151611.0,1207261.0,803596.0,1207261.0,1151405.0,809063.0,1151405.0
964,1152679.0,701444.0,1152679.0,1268493.0,701139.0,1268493.0,1155667.0,702763.0,1155667.0
965,1135577.0,763929.0,1135577.0,1292588.0,769149.0,1292588.0,1263417.0,760934.0,1263417.0
966,1141697.0,766971.0,1141697.0,1242739.0,766750.0,1242739.0,1144395.0,779081.0,1144395.0
967,1203217.0,783598.0,1203217.0,1319704.0,781441.0,1319704.0,1293476.0,784100.0,1293476.0
968,1140289.0,763580.0,1140289.0,1154967.0,761485.0,1154967.0,1140275.0,760606.0,1140275.0
969,1170712.0,727784.0,1170712.0,1211872.0,733488.0,1211872.0,1242888.0,725364.0,1242888.0
970,1126787.0,760735.0,1126787.0,1265490.0,764163.0,1265490.0,1163207.0,753135.0,1163207.0
971,1144453.0,704310.0,1144453.0,1220724.0,720135.0,1220724.0,1225839.0,707057.0,1225839.0
972,1143938.0,743890.0,1143938.0,1258731.0,738580.0,1258731.0,1255606.0,745829.0,1255606.0
973,1116353.0,718482.0,1116353.0,1124818.0,716175.0,1124818.0,1110750.0,716949.0,1110750.0
974,1134720.0,752184.0,1134720.0,1180984.0,746487.0,1180984.0,1132785.0,747668.0,1132785.0
975,1153348.0,780221.0,1153348.0,1200983.0,765967.0,1200983.0,1171584.0,770115.0,1171584.0
976,1156231.0,776715.0,1156231.0,1217359.0,772961.0,1217359.0,1161498.0,776944.0,1161498.0
977,1079786.0,749661.0,1079786.0,1131092.0,741419.0,1131092.0,1083170.0,748517.0,1083170.0
978,1175955.0,781260.0,1175955.0,1294353.0,776064.0,1294353.0,1177440.0,778540.0,1177440.0
979,1126939.0,769771.0,1126939.0,1256962.0,765535.0,1256962.0,1128207.0,770399.0,1128207.0
980,1156570.0,752379.0,1156570.0,1233150.0,747184.0,1233150.0,1167404.0,752530.0,1167404.0
981,1152172.0,745312.0,1152172.0,1219144.0,742802.0,1219144.0,1166422.0,747627.0,1166422.0
982,1166039.0,755748.0,1166039.0,1283533.0,750757.0,1283533.0,1192548.0,756596.0,1192548.0
983,1134005.0,746967.0,1134005.0,1150361.0,742906.0,1150361.0,1154578.0,747474.0,1154578.0
984,1137287.0,758725.0,1137287.0,1270805.0,756637.0,1270805.0,1166189.0,760747.0,1166189.0
985,1180000.0,745461.0,1180000.0,1278979.0,729835.0,1278979.0,1184031.0,737503.0,1184031.0
986,1172186.0,810847.0,1172186.0,1238168.0,807703.0,1238168.0,1161430.0,815036.0,1161430.0
987,1154231.0,695561.0,1154231.0,1257527.0,696562.0,1257527.0,1154126.0,698635.0,1154126.0
988,1176112.0,789625.0,1176112.0,1199951.0,792086.0,1199951.0,1182430.0,797998.0,1182430.0
989,1128710.0,746222.0,1128710.0,1297032.0,733289.0,1297032.0,1133322.0,744113.0,1133322.0
990,1122935.0,755081.0,1122935.0,1197846.0,749600.0,1197846.0,1120728.0,750505.0,1120728.0
991,1187925.0,709578.0,1187925.0,1285913.0,699567.0,1285913.0,1249161.0,714122.0,1249161.0
992,1121584.0,784262.0,1121584.0,1317941.0,781689.0,1317941.0,1129079.0,790469.0,1129079.0
993,1132241.0,762420.0,1132241.0,1216698.0,762845.0,1216698.0,1134881.0,759203.0,1134881.0
994,1157542.0,753278.0,1157542.0,1193089.0,758494.0,1193089.0,1153642.0,754419.0,1153642.0
995,1187319.0,753468.0,1187319.0,1281506.0,751972.0,1281506.0,1190619.0,751092.0,1190619.0
996,1152501.0,767847.0,1152501.0,1257738.0,766094.0,1257738.0,1170656.0,766739.0,1170656.0
997,1196095.0,761519.0,1196095.0,1209229.0,755802.0,1209229.0,1195677.0,759514.0,1195677.0
998,1153587.0,740230.0,1153587.0,1332490.0,733636.0,1332490.0,1164565.0,739276.0,1164565.0
999,1107595.0,744420.0,1107595.0,1255528.0,737467.0,1255528.0,1209857.0,741634.0,1209857.0
