,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
15,957128.0,847450.0,957128.0,1294174.0,780589.0,1294174.0,957128.0,847450.0,957128.0,957128.0,847450.0,957128.0,1006031.0,827976.0,1006031.0,1063278.0,815667.0,1063278.0
16,958057.0,845847.0,958057.0,1259846.0,755120.0,1259846.0,958057.0,845847.0,958057.0,958057.0,845847.0,958057.0,1132811.0,828948.0,1132811.0,1132203.0,806833.0,1132203.0
17,950910.0,814181.0,950910.0,1221937.0,754630.0,1221937.0,950910.0,814181.0,950910.0,950910.0,814181.0,950910.0,1081167.0,785160.0,1081167.0,946751.0,794120.0,946751.0
18,974486.0,808551.0,974486.0,1341625.0,746213.0,1341625.0,974486.0,808551.0,974486.0,974486.0,808551.0,974486.0,1278313.0,774591.0,1278313.0,1109462.0,774397.0,1109462.0
19,955037.0,806080.0,955037.0,1204743.0,738803.0,1204743.0,955037.0,806080.0,955037.0,955037.0,806080.0,955037.0,1025549.0,794603.0,1025549.0,1118981.0,760483.0,1118981.0
20,949768.0,794740.0,949768.0,1317595.0,768418.0,1317595.0,949768.0,794740.0,949768.0,949768.0,794740.0,949768.0,1185028.0,768418.0,1185028.0,1124363.0,768418.0,1124363.0
21,939615.0,833832.0,939615.0,1215996.0,759456.0,1215996.0,939615.0,833832.0,939615.0,939615.0,833832.0,939615.0,1203914.0,806132.0,1203914.0,1126134.0,795242.0,1126134.0
22,950797.0,788912.0,950797.0,1325265.0,723897.0,1325265.0,950797.0,788912.0,950797.0,950797.0,788912.0,950797.0,1112153.0,776482.0,1112153.0,998835.0,748781.0,998835.0
23,949162.0,848682.0,949162.0,1289684.0,773336.0,1289684.0,949162.0,848682.0,949162.0,949162.0,848682.0,949162.0,1273152.0,830922.0,1273152.0,1170539.0,792448.0,1170539.0
24,984652.0,776669.0,984652.0,1223320.0,724833.0,1223320.0,984652.0,776669.0,984652.0,984652.0,776669.0,984652.0,1054488.0,756198.0,1054488.0,1073919.0,738438.0,1073919.0
25,1012775.0,845916.0,1012775.0,1270863.0,740800.0,1270863.0,1012775.0,845916.0,1012775.0,1012775.0,845916.0,1012775.0,1262411.0,830980.0,1262411.0,1136983.0,825070.0,1136983.0
26,1001213.0,812451.0,1001213.0,1340490.0,714101.0,1340490.0,1001213.0,812451.0,1001213.0,1001213.0,812451.0,1001213.0,1267836.0,781549.0,1267836.0,1107700.0,782012.0,1107700.0
27,988591.0,841122.0,988591.0,1265280.0,709214.0,1265280.0,988591.0,841122.0,988591.0,988591.0,841122.0,988591.0,1089638.0,820341.0,1089638.0,1070089.0,822731.0,1070089.0
28,978925.0,807659.0,978925.0,1270023.0,716322.0,1270023.0,978925.0,807659.0,978925.0,978925.0,807659.0,978925.0,1155652.0,784496.0,1155652.0,1167721.0,783934.0,1167721.0
29,1007317.0,850296.0,1007317.0,1354314.0,766402.0,1354314.0,1007317.0,850296.0,1007317.0,1007317.0,850296.0,1007317.0,1149770.0,829796.0,1149770.0,1219660.0,819397.0,1219660.0
30,957699.0,870718.0,957699.0,1274789.0,779048.0,1274789.0,957699.0,870718.0,957699.0,957699.0,870718.0,957699.0,1080792.0,859056.0,1080792.0,1145631.0,834686.0,1145631.0
31,958712.0,768125.0,958712.0,1201703.0,713751.0,1201703.0,958712.0,768125.0,958712.0,958712.0,768125.0,958712.0,1129839.0,731506.0,1129839.0,1038938.0,732630.0,1038938.0
32,1001431.0,794269.0,1001431.0,1261796.0,718189.0,1261796.0,1001431.0,794269.0,1001431.0,1001431.0,794269.0,1001431.0,1095487.0,756915.0,1095487.0,1098431.0,764041.0,1098431.0
33,1011250.0,858678.0,1011250.0,1349666.0,745713.0,1349666.0,1011250.0,858678.0,1011250.0,1011250.0,858678.0,1011250.0,1281699.0,836432.0,1281699.0,1200682.0,816962.0,1200682.0
34,979685.0,782047.0,979685.0,1206493.0,737376.0,1206493.0,979685.0,782047.0,979685.0,979685.0,782047.0,979685.0,1114431.0,777105.0,1114431.0,1027659.0,774728.0,1027659.0
35,942657.0,786448.0,942657.0,1224062.0,754713.0,1224062.0,942657.0,786448.0,942657.0,942657.0,786448.0,942657.0,1093032.0,754774.0,1093032.0,1157840.0,756376.0,1157840.0
36,989480.0,813169.0,989480.0,1282917.0,736004.0,1282917.0,989480.0,813169.0,989480.0,989480.0,813169.0,989480.0,1195833.0,796991.0,1195833.0,1161479.0,793894.0,1161479.0
37,954152.0,850044.0,954152.0,1273855.0,735696.0,1273855.0,954152.0,850044.0,954152.0,954152.0,850044.0,954152.0,1167119.0,831670.0,1167119.0,1173117.0,824286.0,1173117.0
38,956541.0,782103.0,956541.0,1335322.0,728353.0,1335322.0,956541.0,782103.0,956541.0,956541.0,782103.0,956541.0,1208656.0,766483.0,1208656.0,1170576.0,767681.0,1170576.0
39,991697.0,789531.0,991697.0,1277039.0,740174.0,1277039.0,991697.0,789531.0,991697.0,991697.0,789531.0,991697.0,1133089.0,766231.0,1133089.0,1145895.0,745442.0,1145895.0
40,958396.0,817259.0,958396.0,1206265.0,749781.0,1206265.0,958396.0,817259.0,958396.0,958396.0,817259.0,958396.0,1167385.0,791741.0,1167385.0,1086577.0,773736.0,1086577.0
41,1031226.0,861143.0,1031226.0,1328448.0,783039.0,1328448.0,1031226.0,861143.0,1031226.0,1031226.0,861143.0,1031226.0,1195569.0,831513.0,1195569.0,1202102.0,815793.0,1202102.0
42,917889.0,747500.0,917889.0,1270079.0,713980.0,1270079.0,917889.0,747500.0,917889.0,917889.0,747500.0,917889.0,1103877.0,731965.0,1103877.0,1069806.0,731470.0,1069806.0
43,970130.0,836910.0,970130.0,1259124.0,752042.0,1259124.0,970130.0,836910.0,970130.0,970130.0,836910.0,970130.0,1162088.0,829519.0,1162088.0,1111224.0,815850.0,1111224.0
44,991810.0,862832.0,991810.0,1293264.0,762692.0,1293264.0,991810.0,862832.0,991810.0,991810.0,862832.0,991810.0,1104108.0,831367.0,1104108.0,1107877.0,784916.0,1107877.0
45,972151.0,804442.0,972151.0,1288514.0,716419.0,1288514.0,972151.0,804442.0,972151.0,972151.0,804442.0,972151.0,1029390.0,780643.0,1029390.0,999988.0,780658.0,999988.0
46,981772.0,805719.0,981772.0,1299080.0,742298.0,1299080.0,981772.0,805719.0,981772.0,981772.0,805719.0,981772.0,1224892.0,789634.0,1224892.0,1233842.0,793297.0,1233842.0
47,1025663.0,885672.0,1025663.0,1241900.0,805067.0,1241900.0,1025663.0,885672.0,1025663.0,1025663.0,885672.0,1025663.0,1076284.0,873517.0,1076284.0,1043087.0,861822.0,1043087.0
48,974566.0,791507.0,974566.0,1182353.0,763892.0,1182353.0,974566.0,791507.0,974566.0,974566.0,791507.0,974566.0,1020914.0,785803.0,1020914.0,1030280.0,784166.0,1030280.0
49,996520.0,830991.0,996520.0,1257534.0,768033.0,1257534.0,996520.0,830991.0,996520.0,996520.0,830991.0,996520.0,1117909.0,807894.0,1117909.0,1065885.0,799427.0,1065885.0
50,1013627.0,819450.0,1013627.0,1279714.0,762928.0,1279714.0,1013627.0,819450.0,1013627.0,1013627.0,819450.0,1013627.0,1109081.0,804218.0,1109081.0,1141860.0,794294.0,1141860.0
51,958157.0,782824.0,958157.0,1299239.0,752486.0,1299239.0,958157.0,782824.0,958157.0,958157.0,782824.0,958157.0,1040111.0,763019.0,1040111.0,1078863.0,743766.0,1078863.0
52,1019762.0,854176.0,1019762.0,1380500.0,786035.0,1380500.0,1019762.0,854176.0,1019762.0,1019762.0,854176.0,1019762.0,1160042.0,849434.0,1160042.0,1134917.0,807681.0,1134917.0
53,978804.0,840006.0,978804.0,1330308.0,715154.0,1330308.0,978804.0,840006.0,978804.0,978804.0,840006.0,978804.0,1280416.0,793653.0,1280416.0,1250293.0,771509.0,1250293.0
54,1020123.0,859300.0,1020123.0,1331251.0,772223.0,1331251.0,1020123.0,859300.0,1020123.0,1020123.0,859300.0,1020123.0,1169032.0,832196.0,1169032.0,1162398.0,834146.0,1162398.0
55,989311.0,813907.0,989311.0,1254146.0,734754.0,1254146.0,989311.0,813907.0,989311.0,989311.0,813907.0,989311.0,1115135.0,803470.0,1115135.0,1035551.0,782499.0,1035551.0
56,1004239.0,763994.0,1004239.0,1355241.0,763687.0,1355241.0,1004239.0,763994.0,1004239.0,1004239.0,763994.0,1004239.0,1103123.0,762649.0,1103123.0,1134242.0,763138.0,1134242.0
57,944998.0,839629.0,944998.0,1336119.0,718567.0,1336119.0,944998.0,839629.0,944998.0,944998.0,839629.0,944998.0,1232179.0,816304.0,1232179.0,1127966.0,809949.0,1127966.0
58,991123.0,820002.0,991123.0,1331433.0,731782.0,1331433.0,991123.0,820002.0,991123.0,991123.0,820002.0,991123.0,1181864.0,796414.0,1181864.0,1137089.0,785653.0,1137089.0
59,966780.0,790096.0,966780.0,1231015.0,737626.0,1231015.0,966780.0,790096.0,966780.0,966780.0,790096.0,966780.0,1232783.0,768205.0,1232783.0,1093546.0,768205.0,1093546.0
60,999246.0,798287.0,999246.0,1197456.0,754452.0,1197456.0,999246.0,798287.0,999246.0,999246.0,798287.0,999246.0,1179889.0,781041.0,1179889.0,1046355.0,775858.0,1046355.0
61,978672.0,795819.0,978672.0,1159229.0,717523.0,1159229.0,978672.0,795819.0,978672.0,978672.0,795819.0,978672.0,988047.0,788471.0,988047.0,1014408.0,775830.0,1014408.0
62,936990.0,747700.0,936990.0,1307637.0,693967.0,1307637.0,936990.0,747700.0,936990.0,936990.0,747700.0,936990.0,1096288.0,719484.0,1096288.0,1077329.0,702354.0,1077329.0
63,990410.0,836026.0,990410.0,1323865.0,752534.0,1323865.0,990410.0,836026.0,990410.0,990410.0,836026.0,990410.0,1069767.0,811431.0,1069767.0,1122415.0,813511.0,1122415.0
64,1023455.0,853570.0,1023455.0,1263902.0,745662.0,1263902.0,1023455.0,853570.0,1023455.0,1023455.0,853570.0,1023455.0,1050716.0,837789.0,1050716.0,1027546.0,825759.0,1027546.0
65,966110.0,806165.0,966110.0,1226999.0,753406.0,1226999.0,966110.0,806165.0,966110.0,966110.0,806165.0,966110.0,1102060.0,783561.0,1102060.0,1119457.0,763864.0,1119457.0
66,950462.0,781788.0,950462.0,1223390.0,740056.0,1223390.0,950462.0,781788.0,950462.0,950462.0,781788.0,950462.0,1106284.0,775171.0,1106284.0,1073113.0,757757.0,1073113.0
67,970462.0,785285.0,970462.0,1244681.0,737235.0,1244681.0,970462.0,785285.0,970462.0,970462.0,785285.0,970462.0,1140101.0,760278.0,1140101.0,1112309.0,763366.0,1112309.0
68,966621.0,772089.0,966621.0,1236664.0,688271.0,1236664.0,966621.0,772089.0,966621.0,966621.0,772089.0,966621.0,1253577.0,738180.0,1253577.0,1112514.0,733843.0,1112514.0
69,1009423.0,825512.0,1009423.0,1221401.0,750614.0,1221401.0,1009423.0,825512.0,1009423.0,1009423.0,825512.0,1009423.0,1094887.0,800479.0,1094887.0,1142150.0,791321.0,1142150.0
70,996162.0,805266.0,996162.0,1289088.0,734825.0,1289088.0,996162.0,805266.0,996162.0,996162.0,805266.0,996162.0,1101919.0,782907.0,1101919.0,1040400.0,786368.0,1040400.0
71,960829.0,810717.0,960829.0,1169705.0,728612.0,1169705.0,960829.0,810717.0,960829.0,960829.0,810717.0,960829.0,1076763.0,782379.0,1076763.0,1146257.0,771176.0,1146257.0
72,979188.0,834664.0,979188.0,1337528.0,754474.0,1337528.0,979188.0,834664.0,979188.0,979188.0,834664.0,979188.0,1197620.0,810920.0,1197620.0,1143115.0,797528.0,1143115.0
73,984806.0,797411.0,984806.0,1230118.0,707395.0,1230118.0,984806.0,797411.0,984806.0,984806.0,797411.0,984806.0,1040905.0,786590.0,1040905.0,1064316.0,781473.0,1064316.0
74,992724.0,806964.0,992724.0,1253389.0,715552.0,1253389.0,992724.0,806964.0,992724.0,992724.0,806964.0,992724.0,1067168.0,796442.0,1067168.0,992595.0,787711.0,992595.0
75,1019546.0,812055.0,1019546.0,1292550.0,705422.0,1292550.0,1019546.0,812055.0,1019546.0,1019546.0,812055.0,1019546.0,1142702.0,797685.0,1142702.0,1146312.0,756368.0,1146312.0
76,990148.0,845431.0,990148.0,1232904.0,753021.0,1232904.0,990148.0,845431.0,990148.0,990148.0,845431.0,990148.0,1042757.0,833715.0,1042757.0,1121924.0,827450.0,1121924.0
77,935380.0,771921.0,935380.0,1232463.0,760572.0,1232463.0,935380.0,771921.0,935380.0,935380.0,771921.0,935380.0,1174199.0,761172.0,1174199.0,1054628.0,758690.0,1054628.0
78,1016052.0,826985.0,1016052.0,1231787.0,768260.0,1231787.0,1016052.0,826985.0,1016052.0,1016052.0,826985.0,1016052.0,1134804.0,823696.0,1134804.0,1121803.0,811217.0,1121803.0
79,968826.0,844054.0,968826.0,1265746.0,767021.0,1265746.0,968826.0,844054.0,968826.0,968826.0,844054.0,968826.0,1117029.0,830965.0,1117029.0,1092057.0,801604.0,1092057.0
80,956661.0,770573.0,956661.0,1184385.0,710606.0,1184385.0,956661.0,770573.0,956661.0,956661.0,770573.0,956661.0,1009108.0,762112.0,1009108.0,966458.0,762606.0,966458.0
81,1027837.0,848278.0,1027837.0,1385413.0,770890.0,1385413.0,1027837.0,848278.0,1027837.0,1027837.0,848278.0,1027837.0,1155756.0,818243.0,1155756.0,1089434.0,803343.0,1089434.0
82,998355.0,854351.0,998355.0,1253172.0,773465.0,1253172.0,998355.0,854351.0,998355.0,998355.0,854351.0,998355.0,1074081.0,839486.0,1074081.0,1043410.0,832371.0,1043410.0
83,946831.0,793624.0,946831.0,1215026.0,740882.0,1215026.0,946831.0,793624.0,946831.0,946831.0,793624.0,946831.0,1036408.0,782223.0,1036408.0,996782.0,764519.0,996782.0
84,956379.0,810345.0,956379.0,1297589.0,725221.0,1297589.0,956379.0,810345.0,956379.0,956379.0,810345.0,956379.0,1167442.0,762981.0,1167442.0,1161661.0,741691.0,1161661.0
85,954133.0,826949.0,954133.0,1246594.0,717965.0,1246594.0,954133.0,826949.0,954133.0,954133.0,826949.0,954133.0,1128538.0,796488.0,1128538.0,1106787.0,766141.0,1106787.0
86,989687.0,818734.0,989687.0,1291400.0,758980.0,1291400.0,989687.0,818734.0,989687.0,989687.0,818734.0,989687.0,1101894.0,799705.0,1101894.0,1119270.0,787276.0,1119270.0
87,973236.0,816055.0,973236.0,1229379.0,751624.0,1229379.0,973236.0,816055.0,973236.0,973236.0,816055.0,973236.0,1049860.0,810351.0,1049860.0,1048478.0,792847.0,1048478.0
88,976568.0,827849.0,976568.0,1308523.0,743263.0,1308523.0,976568.0,827849.0,976568.0,976568.0,827849.0,976568.0,1201148.0,803889.0,1201148.0,1137505.0,796221.0,1137505.0
89,948693.0,766612.0,948693.0,1193772.0,721223.0,1193772.0,948693.0,766612.0,948693.0,948693.0,766612.0,948693.0,1085184.0,740563.0,1085184.0,1005897.0,750638.0,1005897.0
90,965593.0,838105.0,965593.0,1323697.0,747962.0,1323697.0,965593.0,838105.0,965593.0,965593.0,838105.0,965593.0,1185193.0,814194.0,1185193.0,1181901.0,800632.0,1181901.0
91,1024139.0,833195.0,1024139.0,1348680.0,757506.0,1348680.0,1024139.0,833195.0,1024139.0,1024139.0,833195.0,1024139.0,1217530.0,801893.0,1217530.0,1073443.0,808850.0,1073443.0
92,1022048.0,818314.0,1022048.0,1253844.0,770663.0,1253844.0,1022048.0,818314.0,1022048.0,1022048.0,818314.0,1022048.0,1078754.0,794949.0,1078754.0,1158516.0,779160.0,1158516.0
93,1001153.0,825831.0,1001153.0,1228343.0,745944.0,1228343.0,1001153.0,825831.0,1001153.0,1001153.0,825831.0,1001153.0,1049685.0,813821.0,1049685.0,1046990.0,825377.0,1046990.0
94,1042522.0,858655.0,1042522.0,1322451.0,764786.0,1322451.0,1042522.0,858655.0,1042522.0,1042522.0,858655.0,1042522.0,1145483.0,830934.0,1145483.0,1203827.0,808389.0,1203827.0
95,1012038.0,899516.0,1012038.0,1331569.0,805997.0,1331569.0,1012038.0,899516.0,1012038.0,1012038.0,899516.0,1012038.0,1175223.0,893428.0,1175223.0,1136940.0,883389.0,1136940.0
96,952982.0,792668.0,952982.0,1304186.0,761809.0,1304186.0,952982.0,792668.0,952982.0,952982.0,792668.0,952982.0,1145298.0,761809.0,1145298.0,1197927.0,761809.0,1197927.0
97,994197.0,832622.0,994197.0,1226541.0,775791.0,1226541.0,994197.0,832622.0,994197.0,994197.0,832622.0,994197.0,1059461.0,823324.0,1059461.0,1003955.0,812336.0,1003955.0
98,975183.0,827755.0,975183.0,1201728.0,745277.0,1201728.0,975183.0,827755.0,975183.0,975183.0,827755.0,975183.0,1121139.0,800781.0,1121139.0,1092393.0,808391.0,1092393.0
99,969861.0,814684.0,969861.0,1259067.0,736697.0,1259067.0,969861.0,814684.0,969861.0,969861.0,814684.0,969861.0,1151455.0,791252.0,1151455.0,1181236.0,765850.0,1181236.0
100,997363.0,797430.0,997363.0,1345160.0,734732.0,1345160.0,997363.0,797430.0,997363.0,997363.0,797430.0,997363.0,1217238.0,781961.0,1217238.0,1179621.0,765594.0,1179621.0
101,969107.0,840189.0,969107.0,1284053.0,730553.0,1284053.0,969107.0,840189.0,969107.0,969107.0,840189.0,969107.0,1207097.0,824408.0,1207097.0,1263252.0,816957.0,1263252.0
102,1018856.0,867807.0,1018856.0,1277200.0,810918.0,1277200.0,1018856.0,867807.0,1018856.0,1018856.0,867807.0,1018856.0,1170550.0,859531.0,1170550.0,1065420.0,865537.0,1065420.0
103,956822.0,789929.0,956822.0,1273783.0,742895.0,1273783.0,956822.0,789929.0,956822.0,956822.0,789929.0,956822.0,1016117.0,780834.0,1016117.0,1114564.0,742895.0,1114564.0
104,1002703.0,831012.0,1002703.0,1280413.0,785084.0,1280413.0,1002703.0,831012.0,1002703.0,1002703.0,831012.0,1002703.0,1225824.0,814946.0,1225824.0,1120021.0,815209.0,1120021.0
105,977725.0,838448.0,977725.0,1288839.0,791162.0,1288839.0,977725.0,838448.0,977725.0,977725.0,838448.0,977725.0,1156116.0,819519.0,1156116.0,1074189.0,817311.0,1074189.0
106,1004287.0,844288.0,1004287.0,1311693.0,748693.0,1311693.0,1004287.0,844288.0,1004287.0,1004287.0,844288.0,1004287.0,1184432.0,814347.0,1184432.0,1078981.0,811774.0,1078981.0
107,946034.0,828516.0,946034.0,1330725.0,703000.0,1330725.0,946034.0,828516.0,946034.0,946034.0,828516.0,946034.0,1142812.0,812264.0,1142812.0,1110177.0,787562.0,1110177.0
108,989745.0,850247.0,989745.0,1238347.0,803344.0,1238347.0,989745.0,850247.0,989745.0,989745.0,850247.0,989745.0,1159937.0,847398.0,1159937.0,1115542.0,849056.0,1115542.0
109,969791.0,841523.0,969791.0,1250602.0,756885.0,1250602.0,969791.0,841523.0,969791.0,969791.0,841523.0,969791.0,1215549.0,805670.0,1215549.0,1070866.0,811015.0,1070866.0
110,995747.0,851778.0,995747.0,1279526.0,761911.0,1279526.0,995747.0,851778.0,995747.0,995747.0,851778.0,995747.0,1162200.0,840030.0,1162200.0,1127813.0,837554.0,1127813.0
111,992167.0,818585.0,992167.0,1332642.0,723874.0,1332642.0,992167.0,818585.0,992167.0,992167.0,818585.0,992167.0,1140755.0,799594.0,1140755.0,1139175.0,775439.0,1139175.0
112,1014067.0,780158.0,1014067.0,1312141.0,739463.0,1312141.0,1014067.0,780158.0,1014067.0,1014067.0,780158.0,1014067.0,1187396.0,748577.0,1187396.0,1177545.0,752387.0,1177545.0
113,981620.0,811858.0,981620.0,1355985.0,756376.0,1355985.0,981620.0,811858.0,981620.0,981620.0,811858.0,981620.0,1120287.0,773796.0,1120287.0,1147949.0,754194.0,1147949.0
114,979298.0,849024.0,979298.0,1275466.0,752673.0,1275466.0,979298.0,849024.0,979298.0,979298.0,849024.0,979298.0,1120135.0,827044.0,1120135.0,1127744.0,811592.0,1127744.0
115,974616.0,809322.0,974616.0,1282793.0,709430.0,1282793.0,974616.0,809322.0,974616.0,974616.0,809322.0,974616.0,1276530.0,785711.0,1276530.0,1176073.0,768098.0,1176073.0
116,982694.0,817547.0,982694.0,1276576.0,756952.0,1276576.0,982694.0,817547.0,982694.0,982694.0,817547.0,982694.0,1081361.0,790825.0,1081361.0,1121158.0,771705.0,1121158.0
117,1011134.0,838453.0,1011134.0,1379800.0,789169.0,1379800.0,1011134.0,838453.0,1011134.0,1011134.0,838453.0,1011134.0,1179421.0,814458.0,1179421.0,1143835.0,801578.0,1143835.0
118,940067.0,795748.0,940067.0,1180955.0,712284.0,1180955.0,940067.0,795748.0,940067.0,940067.0,795748.0,940067.0,1124680.0,773323.0,1124680.0,1072700.0,772776.0,1072700.0
119,978108.0,842369.0,978108.0,1287320.0,755341.0,1287320.0,978108.0,842369.0,978108.0,978108.0,842369.0,978108.0,1116728.0,817759.0,1116728.0,1078865.0,807354.0,1078865.0
120,967323.0,826140.0,967323.0,1282784.0,746766.0,1282784.0,967323.0,826140.0,967323.0,967323.0,826140.0,967323.0,1119835.0,803405.0,1119835.0,1074580.0,793512.0,1074580.0
121,958889.0,764389.0,958889.0,1284640.0,694579.0,1284640.0,958889.0,764389.0,958889.0,958889.0,764389.0,958889.0,1178291.0,736132.0,1178291.0,1132805.0,724861.0,1132805.0
122,962265.0,787697.0,962265.0,1292941.0,743332.0,1292941.0,962265.0,787697.0,962265.0,962265.0,787697.0,962265.0,1035270.0,768638.0,1035270.0,1126559.0,749464.0,1126559.0
123,973548.0,793827.0,973548.0,1217877.0,700346.0,1217877.0,973548.0,793827.0,973548.0,973548.0,793827.0,973548.0,1280172.0,763115.0,1280172.0,1115494.0,756878.0,1115494.0
124,964840.0,829300.0,964840.0,1260773.0,797539.0,1260773.0,964840.0,829300.0,964840.0,964840.0,829300.0,964840.0,1081427.0,824191.0,1081427.0,1178126.0,802892.0,1178126.0
125,999795.0,815856.0,999795.0,1242976.0,702880.0,1242976.0,999795.0,815856.0,999795.0,999795.0,815856.0,999795.0,1181564.0,794289.0,1181564.0,1020617.0,787923.0,1020617.0
126,1004589.0,794963.0,1004589.0,1292482.0,731935.0,1292482.0,1004589.0,794963.0,1004589.0,1004589.0,794963.0,1004589.0,1122962.0,783259.0,1122962.0,1222950.0,769684.0,1222950.0
127,997516.0,797182.0,997516.0,1268952.0,710917.0,1268952.0,997516.0,797182.0,997516.0,997516.0,797182.0,997516.0,1153247.0,767972.0,1153247.0,1016046.0,752879.0,1016046.0
128,981754.0,862139.0,981754.0,1271959.0,803019.0,1271959.0,981754.0,862139.0,981754.0,981754.0,862139.0,981754.0,1160970.0,834980.0,1160970.0,1023110.0,833569.0,1023110.0
129,1025170.0,841939.0,1025170.0,1300613.0,761576.0,1300613.0,1025170.0,841939.0,1025170.0,1025170.0,841939.0,1025170.0,1208554.0,831841.0,1208554.0,1204996.0,817695.0,1204996.0
130,954343.0,807585.0,954343.0,1289801.0,758201.0,1289801.0,954343.0,807585.0,954343.0,954343.0,807585.0,954343.0,1100679.0,785332.0,1100679.0,1085110.0,760776.0,1085110.0
131,976473.0,860033.0,976473.0,1271065.0,673094.0,1271065.0,976473.0,860033.0,976473.0,976473.0,860033.0,976473.0,1188226.0,823205.0,1188226.0,1208600.0,812265.0,1208600.0
132,985288.0,820804.0,985288.0,1297686.0,794270.0,1297686.0,985288.0,820804.0,985288.0,985288.0,820804.0,985288.0,1134410.0,796060.0,1134410.0,1168818.0,794245.0,1168818.0
133,1011901.0,856708.0,1011901.0,1262867.0,801166.0,1262867.0,1011901.0,856708.0,1011901.0,1011901.0,856708.0,1011901.0,1158624.0,843913.0,1158624.0,1118145.0,837543.0,1118145.0
134,992332.0,810831.0,992332.0,1297660.0,762754.0,1297660.0,992332.0,810831.0,992332.0,992332.0,810831.0,992332.0,1078675.0,797021.0,1078675.0,1011812.0,796141.0,1011812.0
135,994169.0,849447.0,994169.0,1293937.0,774276.0,1293937.0,994169.0,849447.0,994169.0,994169.0,849447.0,994169.0,1171005.0,824901.0,1171005.0,1157495.0,809166.0,1157495.0
136,995601.0,876687.0,995601.0,1355432.0,765318.0,1355432.0,995601.0,876687.0,995601.0,995601.0,876687.0,995601.0,1162912.0,860291.0,1162912.0,1226063.0,846515.0,1226063.0
