,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
15,935184.0,826262.0,935184.0,955308.0,804361.0,955308.0,965178.0,804361.0,965178.0,1061028.0,805942.0,1061028.0,955308.0,804361.0,955308.0,934754.0,820999.0,934754.0
16,886287.0,876112.0,886287.0,942608.0,838371.0,942608.0,981813.0,839355.0,981813.0,920612.0,839673.0,920612.0,945649.0,838371.0,945649.0,901318.0,876112.0,901318.0
17,971285.0,901831.0,971285.0,1020661.0,854865.0,1020661.0,1047920.0,854865.0,1047920.0,1110094.0,883270.0,1110094.0,1028567.0,854865.0,1028567.0,979726.0,901831.0,979726.0
18,939512.0,900971.0,939512.0,971067.0,811961.0,971067.0,956595.0,812780.0,956595.0,995565.0,876827.0,995565.0,980488.0,811961.0,980488.0,939377.0,899793.0,939377.0
19,957256.0,889033.0,957256.0,1014606.0,827479.0,1014606.0,967789.0,839855.0,967789.0,954969.0,870329.0,954969.0,997890.0,835538.0,997890.0,955064.0,889033.0,955064.0
20,949242.0,770132.0,949242.0,1103336.0,723206.0,1103336.0,990368.0,723878.0,990368.0,1025921.0,745992.0,1025921.0,1103336.0,723206.0,1103336.0,949242.0,770132.0,949242.0
21,913905.0,884248.0,913905.0,944428.0,806297.0,944428.0,936908.0,806297.0,936908.0,932944.0,858900.0,932944.0,950736.0,806297.0,950736.0,910830.0,884248.0,910830.0
22,956845.0,834611.0,956845.0,1013871.0,778709.0,1013871.0,1037294.0,778709.0,1037294.0,1001251.0,799075.0,1001251.0,983913.0,778709.0,983913.0,959553.0,825188.0,959553.0
23,999664.0,885525.0,999664.0,1137415.0,849952.0,1137415.0,998157.0,849952.0,998157.0,1077896.0,858694.0,1077896.0,1131476.0,849952.0,1131476.0,998234.0,881642.0,998234.0
24,951169.0,915801.0,951169.0,1161592.0,868574.0,1161592.0,1016158.0,868574.0,1016158.0,957031.0,900091.0,957031.0,1152964.0,868574.0,1152964.0,961118.0,910622.0,961118.0
25,930344.0,876448.0,930344.0,990602.0,804293.0,990602.0,951536.0,806701.0,951536.0,959027.0,838320.0,959027.0,950216.0,804293.0,950216.0,948795.0,867828.0,948795.0
26,947138.0,908499.0,947138.0,1016971.0,835526.0,1016971.0,988266.0,835526.0,988266.0,963134.0,884836.0,963134.0,1117609.0,835526.0,1117609.0,1007664.0,908499.0,1007664.0
27,1020290.0,899566.0,1020290.0,1026958.0,842430.0,1026958.0,1096746.0,842430.0,1096746.0,1088737.0,875814.0,1088737.0,1059635.0,842430.0,1059635.0,1033819.0,899566.0,1033819.0
28,1016929.0,820643.0,1016929.0,1009447.0,786791.0,1009447.0,1005839.0,788874.0,1005839.0,1107560.0,806886.0,1107560.0,1024834.0,786791.0,1024834.0,1016929.0,820643.0,1016929.0
29,937391.0,937391.0,918999.0,1027205.0,893695.0,1027205.0,918310.0,909785.0,918310.0,926064.0,926064.0,923079.0,922321.0,895886.0,922321.0,937391.0,937391.0,905222.0
30,938923.0,897903.0,938923.0,963152.0,824145.0,963152.0,972599.0,830517.0,972599.0,962347.0,861190.0,962347.0,1026685.0,825016.0,1026685.0,974235.0,877124.0,974235.0
31,958005.0,861201.0,958005.0,983105.0,836010.0,983105.0,1081277.0,839366.0,1081277.0,1061654.0,848315.0,1061654.0,1045480.0,836010.0,1045480.0,955294.0,861787.0,955294.0
32,889458.0,850741.0,889458.0,918127.0,812370.0,918127.0,918313.0,812370.0,918313.0,974271.0,817102.0,974271.0,919307.0,812370.0,919307.0,925322.0,846390.0,925322.0
33,947102.0,899431.0,947102.0,967064.0,838470.0,967064.0,994384.0,840797.0,994384.0,1018077.0,883378.0,1018077.0,971160.0,838470.0,971160.0,948910.0,899431.0,948910.0
34,963444.0,891954.0,963444.0,979699.0,833283.0,979699.0,1018145.0,850557.0,1018145.0,968609.0,867607.0,968609.0,1071140.0,833283.0,1071140.0,957196.0,891954.0,957196.0
35,970554.0,891119.0,970554.0,1007268.0,847945.0,1007268.0,984623.0,863644.0,984623.0,976104.0,866023.0,976104.0,1075052.0,847945.0,1075052.0,961020.0,890790.0,961020.0
36,992785.0,865620.0,992785.0,1021963.0,807351.0,1021963.0,1047493.0,807351.0,1047493.0,1030997.0,826739.0,1030997.0,1080738.0,807351.0,1080738.0,994740.0,852030.0,994740.0
37,931916.0,858346.0,931916.0,1191564.0,821170.0,1191564.0,973831.0,823775.0,973831.0,958916.0,844010.0,958916.0,1191564.0,821170.0,1191564.0,950750.0,858216.0,950750.0
38,990444.0,901134.0,990444.0,1110313.0,837065.0,1110313.0,1113723.0,837065.0,1113723.0,993315.0,871149.0,993315.0,1110313.0,837065.0,1110313.0,990444.0,901134.0,990444.0
39,945265.0,876885.0,945265.0,975657.0,823830.0,975657.0,958846.0,826245.0,958846.0,975270.0,847758.0,975270.0,1000349.0,823830.0,1000349.0,980489.0,869157.0,980489.0
40,967590.0,951837.0,967590.0,1025262.0,884620.0,1025262.0,972306.0,884620.0,972306.0,1042808.0,940581.0,1042808.0,1025262.0,884620.0,1025262.0,959090.0,951837.0,959090.0
41,928396.0,830486.0,928396.0,962378.0,752009.0,962378.0,965559.0,752009.0,965559.0,939585.0,823533.0,939585.0,970714.0,752009.0,970714.0,980985.0,828957.0,980985.0
42,977479.0,918019.0,977479.0,1038549.0,868999.0,1038549.0,1006817.0,871940.0,1006817.0,1032866.0,885102.0,1032866.0,1206654.0,871940.0,1206654.0,984433.0,918019.0,984433.0
43,960492.0,859531.0,960492.0,1048694.0,844526.0,1048694.0,1071726.0,844526.0,1071726.0,969813.0,844526.0,969813.0,1187667.0,844526.0,1187667.0,959357.0,859531.0,959357.0
44,962567.0,857872.0,962567.0,1117110.0,818545.0,1117110.0,999062.0,824151.0,999062.0,973666.0,837893.0,973666.0,1117110.0,818545.0,1117110.0,949299.0,854355.0,949299.0
45,984050.0,886257.0,984050.0,976543.0,839284.0,976543.0,1094458.0,839468.0,1094458.0,1036689.0,857635.0,1036689.0,1019059.0,839284.0,1019059.0,976867.0,881017.0,976867.0
46,913914.0,875679.0,913914.0,989076.0,814036.0,989076.0,978918.0,814036.0,978918.0,958356.0,861915.0,958356.0,1000471.0,814036.0,1000471.0,910066.0,871675.0,910066.0
47,991664.0,944430.0,991664.0,1015964.0,885051.0,1015964.0,1107205.0,885051.0,1107205.0,993582.0,921254.0,993582.0,1028170.0,885051.0,1028170.0,1034296.0,944430.0,1034296.0
48,991920.0,839308.0,991920.0,1191720.0,805726.0,1191720.0,1142994.0,813851.0,1142994.0,1213151.0,821675.0,1213151.0,1189032.0,809196.0,1189032.0,988545.0,839308.0,988545.0
49,974749.0,855040.0,974749.0,1093202.0,815538.0,1093202.0,1018470.0,815538.0,1018470.0,1130393.0,835855.0,1130393.0,1093202.0,815538.0,1093202.0,981218.0,854143.0,981218.0
50,940093.0,940093.0,930918.0,1148943.0,852847.0,1148943.0,1148943.0,852847.0,1148943.0,972873.0,909232.0,972873.0,1148943.0,852847.0,1148943.0,992351.0,940093.0,992351.0
51,932615.0,816548.0,932615.0,962557.0,739351.0,962557.0,963255.0,757338.0,963255.0,970361.0,784347.0,970361.0,1039908.0,739351.0,1039908.0,965810.0,819614.0,965810.0
52,1021997.0,873556.0,1021997.0,1095888.0,818841.0,1095888.0,1111322.0,818841.0,1111322.0,1016764.0,853462.0,1016764.0,1095888.0,818841.0,1095888.0,1021997.0,873159.0,1021997.0
53,942331.0,892271.0,942331.0,964043.0,832026.0,964043.0,977984.0,832026.0,977984.0,950723.0,870555.0,950723.0,967300.0,832026.0,967300.0,945049.0,888381.0,945049.0
54,972966.0,929405.0,972966.0,988122.0,858408.0,988122.0,1089509.0,859033.0,1089509.0,1151416.0,912270.0,1151416.0,1030428.0,858408.0,1030428.0,969307.0,929405.0,969307.0
55,963912.0,852483.0,963912.0,1003538.0,795028.0,1003538.0,1013086.0,795028.0,1013086.0,985300.0,832733.0,985300.0,1007570.0,795028.0,1007570.0,991237.0,852483.0,991237.0
56,915265.0,888460.0,915265.0,953701.0,861558.0,953701.0,1003736.0,866229.0,1003736.0,949182.0,873085.0,949182.0,934446.0,861558.0,934446.0,912383.0,888460.0,912383.0
57,903983.0,810168.0,903983.0,1021028.0,736339.0,1021028.0,935701.0,736339.0,935701.0,925293.0,787810.0,925293.0,1021028.0,736339.0,1021028.0,903983.0,810168.0,903983.0
58,948708.0,946872.0,948708.0,957718.0,898926.0,957718.0,960882.0,904454.0,960882.0,1004331.0,941601.0,1004331.0,984393.0,902479.0,984393.0,948207.0,946872.0,948207.0
59,908720.0,885755.0,908720.0,952917.0,849588.0,952917.0,990196.0,858393.0,990196.0,959286.0,864925.0,959286.0,942083.0,849588.0,942083.0,963252.0,885005.0,963252.0
60,949305.0,940525.0,949305.0,932469.0,886487.0,932469.0,956305.0,886487.0,956305.0,954020.0,917407.0,954020.0,964533.0,886487.0,964533.0,944012.0,940525.0,944012.0
61,997954.0,917058.0,997954.0,1020951.0,864676.0,1020951.0,1070971.0,864676.0,1070971.0,1014070.0,894593.0,1014070.0,1053838.0,864676.0,1053838.0,997954.0,916723.0,997954.0
62,955778.0,880714.0,955778.0,1020241.0,858721.0,1020241.0,1006799.0,858754.0,1006799.0,971786.0,862312.0,971786.0,1018366.0,858721.0,1018366.0,953385.0,880714.0,953385.0
63,1023432.0,901187.0,1023432.0,1021669.0,867334.0,1021669.0,1057791.0,870185.0,1057791.0,1013700.0,880035.0,1013700.0,1018118.0,868393.0,1018118.0,1025960.0,897583.0,1025960.0
64,962106.0,903485.0,962106.0,1007101.0,827512.0,1007101.0,1027568.0,830284.0,1027568.0,1010030.0,869594.0,1010030.0,979795.0,827512.0,979795.0,978593.0,903485.0,978593.0
65,995837.0,884060.0,995837.0,993145.0,838984.0,993145.0,1152337.0,838984.0,1152337.0,1195254.0,860761.0,1195254.0,992760.0,838984.0,992760.0,995837.0,884060.0,995837.0
66,984391.0,917362.0,984391.0,974581.0,844379.0,974581.0,986823.0,868121.0,986823.0,1131634.0,883461.0,1131634.0,1003263.0,844379.0,1003263.0,972303.0,914070.0,972303.0
67,1023034.0,825793.0,1023034.0,1012518.0,750979.0,1012518.0,1022289.0,761942.0,1022289.0,1025540.0,797802.0,1025540.0,1017342.0,750979.0,1017342.0,1023034.0,825793.0,1023034.0
68,928229.0,863805.0,928229.0,1145510.0,798623.0,1145510.0,1058565.0,814787.0,1058565.0,932276.0,832607.0,932276.0,1146141.0,804702.0,1146141.0,922196.0,847056.0,922196.0
69,916873.0,894246.0,916873.0,953812.0,827916.0,953812.0,958059.0,827916.0,958059.0,972346.0,870716.0,972346.0,955750.0,827916.0,955750.0,968482.0,872028.0,968482.0
70,907089.0,876827.0,907089.0,920187.0,824168.0,920187.0,935155.0,833963.0,935155.0,911784.0,855088.0,911784.0,911559.0,831048.0,911559.0,961226.0,876827.0,961226.0
71,956542.0,863279.0,956542.0,977942.0,841130.0,977942.0,984686.0,841130.0,984686.0,941458.0,841130.0,941458.0,1070978.0,841130.0,1070978.0,935565.0,858007.0,935565.0
72,1008411.0,903250.0,1008411.0,1024892.0,830067.0,1024892.0,1024336.0,830067.0,1024336.0,1013164.0,879895.0,1013164.0,1023939.0,830067.0,1023939.0,1005634.0,903250.0,1005634.0
73,932185.0,723798.0,932185.0,1140800.0,691769.0,1140800.0,945967.0,693618.0,945967.0,931697.0,699169.0,931697.0,1115434.0,691769.0,1115434.0,932185.0,723798.0,932185.0
74,950215.0,891332.0,950215.0,966201.0,825995.0,966201.0,964139.0,828994.0,964139.0,967783.0,874918.0,967783.0,964477.0,825995.0,964477.0,992306.0,889303.0,992306.0
75,900847.0,845241.0,900847.0,935877.0,787773.0,935877.0,922712.0,792533.0,922712.0,941013.0,826705.0,941013.0,938598.0,792533.0,938598.0,901821.0,829799.0,901821.0
76,981995.0,957846.0,981995.0,1183353.0,903290.0,1183353.0,1000085.0,909520.0,1000085.0,1008414.0,943741.0,1008414.0,1193080.0,903290.0,1193080.0,1033821.0,957846.0,1033821.0
77,977700.0,842161.0,977700.0,988809.0,791145.0,988809.0,990220.0,808951.0,990220.0,992705.0,829302.0,992705.0,981207.0,794767.0,981207.0,971378.0,841692.0,971378.0
78,933048.0,910686.0,933048.0,1251635.0,856833.0,1251635.0,1164155.0,856833.0,1164155.0,963614.0,877283.0,963614.0,1251635.0,856833.0,1251635.0,933048.0,910686.0,933048.0
79,986816.0,904094.0,986816.0,990506.0,845637.0,990506.0,987815.0,862229.0,987815.0,986698.0,878116.0,986698.0,990506.0,845637.0,990506.0,996367.0,903121.0,996367.0
80,1005848.0,893174.0,1005848.0,1001915.0,870193.0,1001915.0,988978.0,870193.0,988978.0,985458.0,871143.0,985458.0,1109850.0,870193.0,1109850.0,997517.0,890404.0,997517.0
81,987486.0,903864.0,987486.0,1107592.0,862772.0,1107592.0,1084331.0,862772.0,1084331.0,1060575.0,867382.0,1060575.0,1107592.0,862772.0,1107592.0,975191.0,903864.0,975191.0
82,998302.0,928876.0,998302.0,1176744.0,880758.0,1176744.0,1113395.0,880758.0,1113395.0,1030685.0,905151.0,1030685.0,1169999.0,880758.0,1169999.0,994742.0,928876.0,994742.0
83,929691.0,929691.0,920179.0,971406.0,843872.0,971406.0,955904.0,854988.0,955904.0,990467.0,912932.0,990467.0,971406.0,843872.0,971406.0,951064.0,929691.0,951064.0
84,936110.0,911924.0,936110.0,955097.0,861558.0,955097.0,1027756.0,867121.0,1027756.0,950570.0,887224.0,950570.0,979825.0,861558.0,979825.0,987197.0,901857.0,987197.0
85,934560.0,836510.0,934560.0,984426.0,760216.0,984426.0,951480.0,760563.0,951480.0,932623.0,820302.0,932623.0,985667.0,760216.0,985667.0,934560.0,836510.0,934560.0
86,959156.0,918719.0,959156.0,1002070.0,873029.0,1002070.0,995619.0,878673.0,995619.0,981432.0,904041.0,981432.0,979849.0,873029.0,979849.0,992343.0,918719.0,992343.0
87,973266.0,901306.0,973266.0,984330.0,880163.0,984330.0,1014203.0,884476.0,1014203.0,958300.0,892252.0,958300.0,1046185.0,880163.0,1046185.0,972584.0,901306.0,972584.0
88,1002643.0,907681.0,1002643.0,1073780.0,823036.0,1073780.0,1025227.0,830220.0,1025227.0,1029949.0,884797.0,1029949.0,1046626.0,823036.0,1046626.0,997872.0,902198.0,997872.0
89,964063.0,890622.0,964063.0,990528.0,841340.0,990528.0,974079.0,841340.0,974079.0,1063497.0,857301.0,1063497.0,995683.0,841340.0,995683.0,974731.0,890622.0,974731.0
90,936884.0,825004.0,936884.0,960118.0,767287.0,960118.0,950091.0,767287.0,950091.0,983788.0,818099.0,983788.0,946205.0,767287.0,946205.0,969588.0,825004.0,969588.0
91,967636.0,896359.0,967636.0,1068122.0,829890.0,1068122.0,983991.0,850606.0,983991.0,1059585.0,879645.0,1059585.0,1063805.0,829890.0,1063805.0,967636.0,891102.0,967636.0
92,969133.0,831323.0,969133.0,975715.0,789484.0,975715.0,1209380.0,795733.0,1209380.0,975340.0,810245.0,975340.0,984275.0,789484.0,984275.0,967857.0,828751.0,967857.0
93,958534.0,934258.0,958534.0,1073254.0,857159.0,1073254.0,1109530.0,862359.0,1109530.0,948343.0,923145.0,948343.0,1073254.0,857159.0,1073254.0,979369.0,934258.0,979369.0
94,954930.0,916230.0,954930.0,1051638.0,888334.0,1051638.0,1029274.0,888334.0,1029274.0,974789.0,889730.0,974789.0,1051638.0,888334.0,1051638.0,946183.0,916230.0,946183.0
95,904107.0,884404.0,904107.0,923558.0,830373.0,923558.0,1027485.0,830373.0,1027485.0,991398.0,874264.0,991398.0,1135634.0,830373.0,1135634.0,982270.0,883445.0,982270.0
96,1009531.0,911913.0,1009531.0,1065224.0,849337.0,1065224.0,1026769.0,849337.0,1026769.0,1154732.0,887000.0,1154732.0,1152919.0,849337.0,1152919.0,1013560.0,912428.0,1013560.0
97,938649.0,861437.0,938649.0,935246.0,814071.0,935246.0,944372.0,818489.0,944372.0,933678.0,846092.0,933678.0,952252.0,815358.0,952252.0,961519.0,861343.0,961519.0
98,881598.0,873709.0,881598.0,916562.0,818735.0,916562.0,922061.0,822384.0,922061.0,916100.0,852144.0,916100.0,918911.0,818735.0,918911.0,990548.0,870935.0,990548.0
99,921704.0,845271.0,921704.0,966320.0,799262.0,966320.0,946079.0,799262.0,946079.0,933300.0,815615.0,933300.0,960763.0,799262.0,960763.0,969522.0,844858.0,969522.0
100,960939.0,874870.0,960939.0,1082131.0,833387.0,1082131.0,974393.0,833387.0,974393.0,1015080.0,858958.0,1015080.0,1184428.0,833387.0,1184428.0,958772.0,874870.0,958772.0
101,972652.0,901594.0,972652.0,984784.0,827441.0,984784.0,982965.0,827441.0,982965.0,977657.0,870424.0,977657.0,978133.0,827441.0,978133.0,970635.0,901025.0,970635.0
102,956584.0,899556.0,956584.0,1033062.0,824387.0,1033062.0,988274.0,824387.0,988274.0,952390.0,867423.0,952390.0,1033062.0,824387.0,1033062.0,982384.0,896767.0,982384.0
103,975628.0,874359.0,975628.0,1216222.0,811841.0,1216222.0,983670.0,813512.0,983670.0,983301.0,850945.0,983301.0,1216222.0,811841.0,1216222.0,971793.0,874130.0,971793.0
104,900908.0,841461.0,900908.0,950355.0,777868.0,950355.0,939888.0,793352.0,939888.0,1085420.0,806286.0,1085420.0,961525.0,777868.0,961525.0,900528.0,841461.0,900528.0
105,963931.0,943667.0,963931.0,959290.0,885384.0,959290.0,1041133.0,895466.0,1041133.0,995069.0,923965.0,995069.0,965974.0,885384.0,965974.0,963931.0,943667.0,963931.0
106,968014.0,875546.0,968014.0,1018835.0,808827.0,1018835.0,1052240.0,817293.0,1052240.0,991316.0,852481.0,991316.0,1015416.0,808827.0,1015416.0,1018602.0,870995.0,1018602.0
107,961406.0,860035.0,961406.0,1014484.0,810241.0,1014484.0,1087803.0,810241.0,1087803.0,1145134.0,835472.0,1145134.0,1056198.0,810241.0,1056198.0,970687.0,857555.0,970687.0
108,968352.0,826961.0,968352.0,1219777.0,781785.0,1219777.0,1028053.0,781785.0,1028053.0,1022208.0,808100.0,1022208.0,1219777.0,781785.0,1219777.0,977624.0,824053.0,977624.0
109,1004686.0,866833.0,1004686.0,1056762.0,807671.0,1056762.0,1056878.0,811055.0,1056878.0,1008459.0,837404.0,1008459.0,1049208.0,807684.0,1049208.0,992583.0,863263.0,992583.0
110,945835.0,882320.0,945835.0,1253430.0,829206.0,1253430.0,1151091.0,829206.0,1151091.0,985417.0,869078.0,985417.0,1253430.0,829206.0,1253430.0,943001.0,879637.0,943001.0
111,925534.0,916287.0,925534.0,985466.0,824296.0,985466.0,967603.0,843418.0,967603.0,972573.0,877009.0,972573.0,976207.0,824296.0,976207.0,918698.0,916287.0,918698.0
112,972966.0,875316.0,972966.0,989827.0,807739.0,989827.0,1037650.0,823148.0,1037650.0,1004146.0,848590.0,1004146.0,1018086.0,814083.0,1018086.0,974541.0,872884.0,974541.0
113,976004.0,931317.0,976004.0,1022187.0,848540.0,1022187.0,1005534.0,870219.0,1005534.0,997128.0,889910.0,997128.0,1034968.0,848540.0,1034968.0,984350.0,931317.0,984350.0
114,1032562.0,875558.0,1032562.0,1009820.0,830671.0,1009820.0,1140112.0,830671.0,1140112.0,1055602.0,849209.0,1055602.0,1033922.0,830671.0,1033922.0,1026558.0,871615.0,1026558.0
115,974034.0,878629.0,974034.0,1014088.0,809663.0,1014088.0,999106.0,809663.0,999106.0,1029849.0,837701.0,1029849.0,1011275.0,809663.0,1011275.0,984191.0,878629.0,984191.0
116,970576.0,917654.0,970576.0,1009388.0,855923.0,1009388.0,1112928.0,855923.0,1112928.0,1031100.0,888435.0,1031100.0,1003739.0,855923.0,1003739.0,986708.0,917654.0,986708.0
117,972237.0,858295.0,972237.0,976117.0,800768.0,976117.0,1023167.0,807239.0,1023167.0,1026980.0,848013.0,1026980.0,1009148.0,800768.0,1009148.0,966063.0,854475.0,966063.0
118,958858.0,832111.0,958858.0,969793.0,807579.0,969793.0,971668.0,807579.0,971668.0,972726.0,807579.0,972726.0,965529.0,807579.0,965529.0,961594.0,832306.0,961594.0
119,955705.0,822670.0,955705.0,1007872.0,772086.0,1007872.0,989041.0,772534.0,989041.0,972149.0,823342.0,972149.0,1011490.0,772086.0,1011490.0,955705.0,822637.0,955705.0
120,918687.0,898870.0,918687.0,934107.0,837928.0,934107.0,1000700.0,838946.0,1000700.0,971679.0,869205.0,971679.0,926967.0,837928.0,926967.0,933782.0,898870.0,933782.0
121,982460.0,871282.0,982460.0,1035628.0,834561.0,1035628.0,1010113.0,838723.0,1010113.0,987822.0,870782.0,987822.0,1025220.0,834561.0,1025220.0,982460.0,871282.0,982460.0
122,1000140.0,904147.0,1000140.0,1074884.0,846645.0,1074884.0,1087584.0,859621.0,1087584.0,1035227.0,881932.0,1035227.0,1230094.0,846645.0,1230094.0,997503.0,904147.0,997503.0
123,975661.0,814488.0,975661.0,1019747.0,782957.0,1019747.0,981427.0,782957.0,981427.0,1088379.0,790538.0,1088379.0,975572.0,782957.0,975572.0,975125.0,821307.0,975125.0
124,972924.0,835260.0,972924.0,1148103.0,764415.0,1148103.0,1060470.0,764415.0,1060470.0,1025949.0,821252.0,1025949.0,1205427.0,764415.0,1205427.0,996689.0,826611.0,996689.0
125,948389.0,913209.0,948389.0,995572.0,850307.0,995572.0,1164676.0,867216.0,1164676.0,1101636.0,895585.0,1101636.0,987917.0,850307.0,987917.0,1015284.0,913209.0,1015284.0
126,963969.0,963969.0,946292.0,948966.0,901346.0,948966.0,1001681.0,918697.0,1001681.0,954737.0,946542.0,954737.0,961910.0,901346.0,961910.0,964887.0,963969.0,964887.0
127,974322.0,856943.0,974322.0,1023226.0,811564.0,1023226.0,1028639.0,813401.0,1028639.0,1106339.0,843341.0,1106339.0,1029544.0,811564.0,1029544.0,975156.0,855173.0,975156.0
128,992295.0,886173.0,992295.0,1009653.0,859459.0,1009653.0,997482.0,859459.0,997482.0,1026624.0,862829.0,1026624.0,1005898.0,859459.0,1005898.0,998926.0,882521.0,998926.0
129,1026426.0,848412.0,1026426.0,1024823.0,795263.0,1024823.0,1037118.0,795263.0,1037118.0,1076610.0,814397.0,1076610.0,1013046.0,795263.0,1013046.0,1023876.0,848412.0,1023876.0
130,919052.0,875556.0,919052.0,935112.0,798199.0,935112.0,925306.0,798199.0,925306.0,953080.0,853802.0,953080.0,929999.0,798199.0,929999.0,919052.0,875556.0,919052.0
131,910076.0,850545.0,910076.0,973923.0,793020.0,973923.0,922941.0,801417.0,922941.0,952191.0,827078.0,952191.0,973923.0,793020.0,973923.0,925885.0,833806.0,925885.0
132,942499.0,879523.0,942499.0,974533.0,839460.0,974533.0,1062311.0,839460.0,1062311.0,1054358.0,863763.0,1054358.0,968418.0,839460.0,968418.0,942499.0,879523.0,942499.0
133,984523.0,899747.0,984523.0,1017995.0,824484.0,1017995.0,1043292.0,847162.0,1043292.0,1057440.0,877200.0,1057440.0,1011046.0,824484.0,1011046.0,988310.0,896294.0,988310.0
134,962044.0,813588.0,962044.0,1066132.0,750653.0,1066132.0,959185.0,765941.0,959185.0,1070713.0,783464.0,1070713.0,1102917.0,750653.0,1102917.0,963346.0,814509.0,963346.0
135,1005838.0,912389.0,1005838.0,1021323.0,870351.0,1021323.0,1007447.0,884881.0,1007447.0,996717.0,893017.0,996717.0,1005690.0,870351.0,1005690.0,1030709.0,912389.0,1030709.0
136,1009730.0,912627.0,1009730.0,1007349.0,854292.0,1007349.0,1062275.0,854292.0,1062275.0,1109249.0,904940.0,1109249.0,1189586.0,854292.0,1189586.0,1023264.0,912627.0,1023264.0
137,945895.0,883564.0,945895.0,947021.0,806139.0,947021.0,963801.0,811040.0,963801.0,979847.0,851395.0,979847.0,959365.0,806139.0,959365.0,939159.0,881322.0,939159.0
138,977238.0,867758.0,977238.0,1144514.0,813496.0,1144514.0,1022930.0,813496.0,1022930.0,1022948.0,832150.0,1022948.0,1144514.0,813496.0,1144514.0,970428.0,866035.0,970428.0
139,955262.0,908868.0,955262.0,963970.0,859669.0,963970.0,966095.0,864969.0,966095.0,956657.0,894376.0,956657.0,983489.0,859669.0,983489.0,969252.0,908868.0,969252.0
140,988402.0,910021.0,988402.0,1006626.0,875326.0,1006626.0,1039420.0,876199.0,1039420.0,985035.0,908867.0,985035.0,1082099.0,876004.0,1082099.0,988166.0,910021.0,988166.0
