,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
82,716657.0,701821.0,716657.0,763337.0,681369.0,763337.0,754792.0,701066.0,754792.0,0.1
83,726595.0,698247.0,726595.0,777821.0,675696.0,777821.0,761106.0,677155.0,761106.0,0.1
84,733669.0,688162.0,733669.0,761046.0,667592.0,761046.0,801686.0,667592.0,801686.0,0.1
85,724369.0,708437.0,724369.0,749410.0,684428.0,749410.0,747648.0,707585.0,747648.0,0.1
86,718766.0,679420.0,718766.0,747997.0,679226.0,747997.0,747997.0,679420.0,747997.0,0.1
87,701508.0,698406.0,701508.0,742638.0,676066.0,742638.0,758549.0,697378.0,758549.0,0.1
88,720871.0,688254.0,720871.0,757294.0,681285.0,757294.0,747975.0,681285.0,747975.0,0.1
89,713036.0,708532.0,713036.0,743494.0,681597.0,743494.0,744756.0,706715.0,744756.0,0.1
90,721032.0,704904.0,721032.0,759810.0,681201.0,759810.0,763888.0,704103.0,763888.0,0.1
91,716668.0,685398.0,716668.0,782637.0,676393.0,782637.0,760542.0,676393.0,760542.0,0.1
92,716193.0,694420.0,716193.0,746175.0,672533.0,746175.0,751833.0,694420.0,751833.0,0.1
93,703523.0,689268.0,703523.0,752401.0,665988.0,752401.0,783442.0,668955.0,783442.0,0.1
94,738024.0,688768.0,738024.0,769723.0,669586.0,769723.0,768057.0,669586.0,768057.0,0.1
95,720568.0,675254.0,720568.0,737925.0,675254.0,737925.0,739438.0,675254.0,739438.0,0.1
96,733767.0,697557.0,733767.0,762610.0,680982.0,762610.0,725386.0,696292.0,725386.0,0.1
97,734259.0,701794.0,734259.0,802210.0,673089.0,802210.0,767093.0,673089.0,767093.0,0.1
98,707827.0,707827.0,706378.0,745736.0,681345.0,745736.0,745736.0,681560.0,745736.0,0.1
99,724984.0,679721.0,724984.0,741151.0,679721.0,741151.0,745487.0,679721.0,745487.0,0.1
100,725821.0,698503.0,725821.0,746757.0,676604.0,746757.0,757674.0,697722.0,757674.0,0.1
101,734975.0,689303.0,734975.0,756292.0,667786.0,756292.0,764743.0,682162.0,764743.0,0.1
102,720911.0,689116.0,720911.0,751537.0,673737.0,751537.0,755774.0,674777.0,755774.0,0.1
103,706051.0,681527.0,706051.0,748251.0,681527.0,748251.0,748251.0,681527.0,748251.0,0.1
104,724199.0,687644.0,724199.0,746977.0,683169.0,746977.0,745355.0,686706.0,745355.0,0.1
105,724934.0,674524.0,724934.0,764002.0,671335.0,764002.0,764002.0,671335.0,764002.0,0.1
106,721022.0,675972.0,721022.0,768972.0,667146.0,768972.0,751041.0,671382.0,751041.0,0.1
107,719327.0,700543.0,719327.0,754766.0,680335.0,754766.0,736055.0,700543.0,736055.0,0.1
108,744890.0,705692.0,744890.0,746143.0,664921.0,746143.0,755783.0,687638.0,755783.0,0.1
109,720771.0,681497.0,720771.0,743941.0,657509.0,743941.0,745170.0,657509.0,745170.0,0.1
110,733935.0,695254.0,733935.0,764690.0,676719.0,764690.0,765430.0,676719.0,765430.0,0.1
111,722154.0,677760.0,722154.0,783782.0,670218.0,783782.0,757212.0,670218.0,757212.0,0.1
112,727415.0,698232.0,727415.0,758194.0,684511.0,758194.0,790042.0,684511.0,790042.0,0.1
113,736306.0,688306.0,736306.0,771973.0,681881.0,771973.0,763086.0,682499.0,763086.0,0.1
114,723116.0,700898.0,723116.0,759981.0,668221.0,759981.0,745328.0,688288.0,745328.0,0.1
115,730647.0,700615.0,730647.0,784233.0,681089.0,784233.0,757622.0,681089.0,757622.0,0.1
116,736141.0,698727.0,736141.0,736573.0,672582.0,736573.0,752636.0,673190.0,752636.0,0.1
117,716803.0,683300.0,716803.0,748498.0,669294.0,748498.0,747731.0,669294.0,747731.0,0.1
118,730709.0,691777.0,730709.0,756422.0,691262.0,756422.0,725368.0,691777.0,725368.0,0.1
119,739032.0,696858.0,739032.0,747326.0,674495.0,747326.0,740552.0,674495.0,740552.0,0.1
120,727544.0,696428.0,727544.0,755688.0,675449.0,755688.0,794692.0,675449.0,794692.0,0.1
121,716102.0,690894.0,716102.0,755746.0,674770.0,755746.0,755746.0,675569.0,755746.0,0.1
122,721776.0,716738.0,721776.0,750026.0,692497.0,750026.0,749560.0,695196.0,749560.0,0.1
123,723295.0,678831.0,723295.0,765030.0,672510.0,765030.0,758438.0,678022.0,758438.0,0.1
124,719601.0,679060.0,719601.0,771506.0,672270.0,771506.0,759667.0,672270.0,759667.0,0.1
125,730667.0,687390.0,730667.0,747394.0,673248.0,747394.0,750391.0,686227.0,750391.0,0.1
126,720509.0,700074.0,720509.0,739218.0,674151.0,739218.0,750572.0,674151.0,750572.0,0.1
127,728865.0,699231.0,728865.0,750031.0,675545.0,750031.0,751142.0,675545.0,751142.0,0.1
128,713070.0,688301.0,713070.0,742244.0,672602.0,742244.0,764815.0,672602.0,764815.0,0.1
129,730439.0,697783.0,730439.0,750292.0,678369.0,750292.0,753196.0,678571.0,753196.0,0.1
130,721037.0,696985.0,721037.0,726569.0,674178.0,726569.0,748022.0,696726.0,748022.0,0.1
131,742943.0,675845.0,742943.0,774771.0,675845.0,774771.0,772143.0,675845.0,772143.0,0.1
132,738661.0,694149.0,738661.0,757760.0,676684.0,757760.0,762316.0,676684.0,762316.0,0.1
133,723529.0,695780.0,723529.0,767310.0,668507.0,767310.0,767310.0,694096.0,767310.0,0.1
134,732070.0,682773.0,732070.0,768107.0,670658.0,768107.0,752064.0,682773.0,752064.0,0.1
135,733079.0,697774.0,733079.0,789937.0,661343.0,789937.0,790514.0,661343.0,790514.0,0.1
136,723474.0,699458.0,723474.0,742772.0,679276.0,742772.0,758260.0,698289.0,758260.0,0.1
137,731256.0,690765.0,731256.0,761953.0,668641.0,761953.0,759861.0,689081.0,759861.0,0.1
138,726313.0,686544.0,726313.0,755485.0,685065.0,755485.0,752723.0,686093.0,752723.0,0.1
139,711858.0,687369.0,711858.0,737057.0,667065.0,737057.0,741162.0,678786.0,741162.0,0.1
140,722420.0,687522.0,722420.0,745658.0,674344.0,745658.0,749330.0,674344.0,749330.0,0.1
141,726163.0,696085.0,726163.0,734608.0,682727.0,734608.0,747866.0,682727.0,747866.0,0.1
142,709914.0,688138.0,709914.0,736505.0,675075.0,736505.0,737989.0,675492.0,737989.0,0.1
143,712738.0,704989.0,712738.0,750067.0,686205.0,750067.0,750067.0,703548.0,750067.0,0.1
144,715575.0,702285.0,715575.0,743687.0,683980.0,743687.0,764679.0,702285.0,764679.0,0.1
145,721595.0,704520.0,721595.0,746440.0,682117.0,746440.0,743947.0,703907.0,743947.0,0.1
146,734886.0,696546.0,734886.0,748878.0,672842.0,748878.0,963961.0,694524.0,963961.0,0.1
147,719378.0,667671.0,719378.0,780178.0,667671.0,780178.0,764534.0,667671.0,764534.0,0.1
148,738705.0,698100.0,738705.0,742372.0,674446.0,742372.0,744230.0,675833.0,744230.0,0.1
149,729279.0,687254.0,729279.0,756765.0,672217.0,756765.0,763772.0,672217.0,763772.0,0.1
150,725030.0,694477.0,725030.0,766309.0,674178.0,766309.0,766358.0,693652.0,766358.0,0.1
151,716975.0,705209.0,716975.0,750147.0,679703.0,750147.0,745333.0,682237.0,745333.0,0.1
152,720411.0,676562.0,720411.0,755266.0,659499.0,755266.0,754856.0,659499.0,754856.0,0.1
153,753760.0,692538.0,753760.0,765918.0,684731.0,765918.0,769985.0,690937.0,769985.0,0.1
154,711161.0,688014.0,711161.0,755075.0,666161.0,755075.0,754797.0,687015.0,754797.0,0.1
155,708550.0,658871.0,708550.0,752172.0,658155.0,752172.0,760081.0,658155.0,760081.0,0.1
156,718229.0,691108.0,718229.0,752182.0,674075.0,752182.0,759878.0,690686.0,759878.0,0.1
157,717090.0,679556.0,717090.0,752821.0,670768.0,752821.0,753181.0,670768.0,753181.0,0.1
158,722593.0,685355.0,722593.0,744743.0,681477.0,744743.0,755407.0,681477.0,755407.0,0.1
159,722495.0,682450.0,722495.0,738945.0,675732.0,738945.0,743803.0,675732.0,743803.0,0.1
160,722001.0,672664.0,722001.0,744213.0,663325.0,744213.0,760563.0,663325.0,760563.0,0.1
161,737795.0,694207.0,737795.0,763023.0,676719.0,763023.0,761309.0,678487.0,761309.0,0.1
162,711514.0,700413.0,711514.0,759455.0,678885.0,759455.0,767585.0,700116.0,767585.0,0.1
163,724453.0,687430.0,724453.0,748911.0,687430.0,748911.0,752657.0,687430.0,752657.0,0.1
164,715062.0,683648.0,715062.0,792529.0,683648.0,792529.0,760807.0,683648.0,760807.0,0.1
165,720756.0,698514.0,720756.0,753634.0,678279.0,753634.0,757523.0,678558.0,757523.0,0.1
166,715640.0,707997.0,715640.0,750415.0,684251.0,750415.0,765755.0,706208.0,765755.0,0.1
167,729252.0,689069.0,729252.0,760422.0,689069.0,760422.0,745986.0,689069.0,745986.0,0.1
168,744641.0,678998.0,744641.0,763637.0,672680.0,763637.0,781606.0,672680.0,781606.0,0.1
169,726931.0,699970.0,726931.0,749422.0,679702.0,749422.0,762149.0,684985.0,762149.0,0.1
170,706465.0,703992.0,706465.0,757204.0,685382.0,757204.0,755635.0,703992.0,755635.0,0.1
171,734250.0,692691.0,734250.0,741588.0,678438.0,741588.0,740365.0,678438.0,740365.0,0.1
172,714948.0,668156.0,714948.0,737552.0,668156.0,737552.0,738006.0,668156.0,738006.0,0.1
173,721111.0,683068.0,721111.0,751489.0,683068.0,751489.0,757173.0,683068.0,757173.0,0.1
174,723492.0,680137.0,723492.0,748293.0,671955.0,748293.0,736778.0,673395.0,736778.0,0.1
175,721059.0,706105.0,721059.0,759325.0,680247.0,759325.0,753999.0,688675.0,753999.0,0.1
176,726147.0,700615.0,726147.0,761985.0,683301.0,761985.0,755267.0,695339.0,755267.0,0.1
177,717799.0,659659.0,717799.0,773718.0,659229.0,773718.0,770025.0,659229.0,770025.0,0.1
178,726155.0,681668.0,726155.0,755258.0,661905.0,755258.0,757724.0,661905.0,757724.0,0.1
179,721393.0,689659.0,721393.0,754796.0,664493.0,754796.0,753572.0,685624.0,753572.0,0.1
180,733222.0,691022.0,733222.0,759262.0,674958.0,759262.0,759262.0,674958.0,759262.0,0.1
181,728082.0,692420.0,728082.0,750022.0,666858.0,750022.0,757549.0,687706.0,757549.0,0.1
182,716737.0,679885.0,716737.0,750777.0,675153.0,750777.0,747203.0,675153.0,747203.0,0.1
183,732440.0,701593.0,732440.0,773858.0,678423.0,773858.0,766003.0,700021.0,766003.0,0.1
184,717712.0,676179.0,717712.0,742109.0,660749.0,742109.0,755305.0,673284.0,755305.0,0.1
185,708230.0,672873.0,708230.0,746444.0,657234.0,746444.0,763765.0,661944.0,763765.0,0.1
186,737574.0,700933.0,737574.0,763096.0,674794.0,763096.0,752985.0,692509.0,752985.0,0.1
187,721969.0,704312.0,721969.0,754609.0,681816.0,754609.0,773827.0,681816.0,773827.0,0.1
188,731956.0,701730.0,731956.0,760005.0,676523.0,760005.0,764159.0,676744.0,764159.0,0.1
189,732676.0,700789.0,732676.0,752975.0,679868.0,752975.0,758039.0,700595.0,758039.0,0.1
190,717486.0,692976.0,717486.0,737358.0,670401.0,737358.0,743258.0,692372.0,743258.0,0.1
191,732792.0,695657.0,732792.0,746447.0,671936.0,746447.0,760647.0,686848.0,760647.0,0.1
192,716844.0,706227.0,716844.0,758237.0,683896.0,758237.0,748102.0,706215.0,748102.0,0.1
193,714269.0,680016.0,714269.0,744729.0,680016.0,744729.0,749879.0,680016.0,749879.0,0.1
194,721193.0,694132.0,721193.0,741035.0,678681.0,741035.0,750576.0,678681.0,750576.0,0.1
195,735797.0,703482.0,735797.0,762224.0,682212.0,762224.0,758864.0,698569.0,758864.0,0.1
196,730963.0,680675.0,730963.0,787754.0,672419.0,787754.0,774763.0,672419.0,774763.0,0.1
197,708479.0,682839.0,708479.0,748409.0,682839.0,748409.0,743331.0,682839.0,743331.0,0.1
198,711838.0,694488.0,711838.0,747419.0,672374.0,747419.0,751657.0,673077.0,751657.0,0.1
199,719070.0,690982.0,719070.0,755940.0,666694.0,755940.0,758546.0,688536.0,758546.0,0.1
200,707778.0,699741.0,707778.0,740121.0,675275.0,740121.0,756711.0,681194.0,756711.0,0.1
201,720932.0,678623.0,720932.0,758899.0,662676.0,758899.0,777598.0,676671.0,777598.0,0.1
202,727024.0,702684.0,727024.0,750641.0,676294.0,750641.0,746171.0,701476.0,746171.0,0.1
203,718934.0,675221.0,718934.0,755384.0,669046.0,755384.0,761957.0,669046.0,761957.0,0.1
204,720498.0,692786.0,720498.0,760767.0,674098.0,760767.0,760767.0,674098.0,760767.0,0.1
205,711462.0,711462.0,710306.0,737109.0,691086.0,737109.0,759969.0,711065.0,759969.0,0.1
206,721727.0,670042.0,721727.0,749165.0,659632.0,749165.0,750430.0,659632.0,750430.0,0.1
207,709767.0,681585.0,709767.0,739904.0,681585.0,739904.0,744173.0,681585.0,744173.0,0.1
208,726077.0,708458.0,726077.0,762325.0,685474.0,762325.0,752656.0,687168.0,752656.0,0.1
209,709915.0,681691.0,709915.0,738689.0,665459.0,738689.0,753945.0,669232.0,753945.0,0.1
210,721523.0,698726.0,721523.0,741223.0,674238.0,741223.0,755987.0,697835.0,755987.0,0.1
211,703141.0,672682.0,703141.0,758024.0,672682.0,758024.0,758024.0,672682.0,758024.0,0.1
212,731004.0,691855.0,731004.0,762927.0,675790.0,762927.0,766322.0,677837.0,766322.0,0.1
213,717331.0,681646.0,717331.0,786541.0,665653.0,786541.0,778440.0,680243.0,778440.0,0.1
214,732912.0,688960.0,732912.0,746423.0,667466.0,746423.0,764745.0,686379.0,764745.0,0.1
215,714865.0,679780.0,714865.0,749316.0,678963.0,749316.0,746725.0,678963.0,746725.0,0.1
216,718706.0,679188.0,718706.0,743779.0,667992.0,743779.0,776758.0,677413.0,776758.0,0.1
217,749091.0,704671.0,749091.0,785669.0,675608.0,785669.0,760575.0,696860.0,760575.0,0.1
218,718252.0,701215.0,718252.0,750295.0,677324.0,750295.0,756130.0,698964.0,756130.0,0.1
219,709388.0,674572.0,709388.0,772989.0,649259.0,772989.0,756454.0,673462.0,756454.0,0.1
220,733368.0,682787.0,733368.0,804294.0,661785.0,804294.0,776182.0,674599.0,776182.0,0.1
221,706341.0,686050.0,706341.0,755064.0,683435.0,755064.0,751388.0,685202.0,751388.0,0.1
222,714760.0,683084.0,714760.0,778968.0,683084.0,778968.0,785383.0,683084.0,785383.0,0.1
223,725427.0,712258.0,725427.0,743298.0,689082.0,743298.0,753866.0,689734.0,753866.0,0.1
224,725198.0,692180.0,725198.0,767394.0,665948.0,767394.0,774367.0,690515.0,774367.0,0.1
225,713728.0,700482.0,713728.0,754170.0,682281.0,754170.0,754170.0,687192.0,754170.0,0.1
226,731841.0,692435.0,731841.0,761335.0,674340.0,761335.0,765481.0,674340.0,765481.0,0.1
227,716374.0,695992.0,716374.0,754798.0,672914.0,754798.0,751209.0,673689.0,751209.0,0.1
228,711892.0,682469.0,711892.0,774287.0,682469.0,774287.0,771050.0,682469.0,771050.0,0.1
229,730704.0,695251.0,730704.0,768448.0,676246.0,768448.0,748308.0,694785.0,748308.0,0.1
230,724052.0,706746.0,724052.0,746377.0,680307.0,746377.0,745355.0,706452.0,745355.0,0.1
231,721634.0,693987.0,721634.0,786230.0,673135.0,786230.0,765313.0,693485.0,765313.0,0.1
232,728044.0,705303.0,728044.0,780413.0,681361.0,780413.0,768828.0,682778.0,768828.0,0.1
233,709319.0,677330.0,709319.0,754721.0,664198.0,754721.0,749873.0,664399.0,749873.0,0.1
234,732614.0,711453.0,732614.0,792252.0,684523.0,792252.0,757243.0,705755.0,757243.0,0.1
235,734349.0,697472.0,734349.0,745462.0,664920.0,745462.0,730261.0,681105.0,730261.0,0.1
236,730507.0,691517.0,730507.0,772468.0,668362.0,772468.0,743495.0,668362.0,743495.0,0.1
237,728031.0,698448.0,728031.0,748917.0,675855.0,748917.0,748917.0,675855.0,748917.0,0.1
238,735451.0,710162.0,735451.0,762808.0,682226.0,762808.0,733706.0,698507.0,733706.0,0.1
239,716519.0,679619.0,716519.0,743853.0,677725.0,743853.0,766376.0,678109.0,766376.0,0.1
240,707030.0,701091.0,707030.0,750130.0,676325.0,750130.0,750130.0,676768.0,750130.0,0.1
241,723381.0,698970.0,723381.0,753451.0,675415.0,753451.0,739989.0,675751.0,739989.0,0.1
242,717113.0,697208.0,717113.0,751325.0,686370.0,751325.0,754798.0,686370.0,754798.0,0.1
243,724271.0,685508.0,724271.0,767399.0,685161.0,767399.0,771063.0,685508.0,771063.0,0.1
244,721315.0,697165.0,721315.0,754075.0,678689.0,754075.0,758498.0,695501.0,758498.0,0.1
245,715292.0,668138.0,715292.0,745889.0,660385.0,745889.0,1012325.0,666559.0,1012325.0,0.1
246,727767.0,698509.0,727767.0,752931.0,674594.0,752931.0,741942.0,691385.0,741942.0,0.1
247,716164.0,690438.0,716164.0,754560.0,666175.0,754560.0,757985.0,667705.0,757985.0,0.1
248,722278.0,688530.0,722278.0,752840.0,658752.0,752840.0,745920.0,671795.0,745920.0,0.1
249,718588.0,717209.0,718588.0,755145.0,695450.0,755145.0,756342.0,716455.0,756342.0,0.1
250,729385.0,697364.0,729385.0,738167.0,672366.0,738167.0,979528.0,677474.0,979528.0,0.1
251,720834.0,697939.0,720834.0,746267.0,678284.0,746267.0,736720.0,697607.0,736720.0,0.1
252,721930.0,683468.0,721930.0,753608.0,682661.0,753608.0,759088.0,682966.0,759088.0,0.1
253,733666.0,698559.0,733666.0,755736.0,677645.0,755736.0,761958.0,684547.0,761958.0,0.1
254,736647.0,703917.0,736647.0,769428.0,668754.0,769428.0,809770.0,688765.0,809770.0,0.1
255,724053.0,690405.0,724053.0,778039.0,665303.0,778039.0,777736.0,666546.0,777736.0,0.1
256,732711.0,703012.0,732711.0,768207.0,674507.0,768207.0,982143.0,695942.0,982143.0,0.1
257,715984.0,686732.0,715984.0,744673.0,676116.0,744673.0,744985.0,685148.0,744985.0,0.1
258,722025.0,670571.0,722025.0,764282.0,657459.0,764282.0,762977.0,657585.0,762977.0,0.1
259,709035.0,698447.0,709035.0,760708.0,673267.0,760708.0,756224.0,697936.0,756224.0,0.1
260,730086.0,686486.0,730086.0,769443.0,661094.0,769443.0,770790.0,674204.0,770790.0,0.1
261,727969.0,705135.0,727969.0,764716.0,682933.0,764716.0,770217.0,683350.0,770217.0,0.1
262,705961.0,686280.0,705961.0,742979.0,673830.0,742979.0,738938.0,673830.0,738938.0,0.1
263,706699.0,700112.0,706699.0,751397.0,678657.0,751397.0,747324.0,699407.0,747324.0,0.1
264,734953.0,693803.0,734953.0,759242.0,671118.0,759242.0,760227.0,671118.0,760227.0,0.1
265,723261.0,701682.0,723261.0,754673.0,680185.0,754673.0,751732.0,691930.0,751732.0,0.1
266,738001.0,699754.0,738001.0,752630.0,680891.0,752630.0,759356.0,683062.0,759356.0,0.1
267,716673.0,691858.0,716673.0,740437.0,667642.0,740437.0,745379.0,690345.0,745379.0,0.1
268,709147.0,707026.0,709147.0,774704.0,686856.0,774704.0,752680.0,707026.0,752680.0,0.1
269,732697.0,705894.0,732697.0,768724.0,674646.0,768724.0,762650.0,674646.0,762650.0,0.1
270,733286.0,689681.0,733286.0,777466.0,660440.0,777466.0,756482.0,668294.0,756482.0,0.1
271,726381.0,688938.0,726381.0,759087.0,674817.0,759087.0,751013.0,674817.0,751013.0,0.1
