,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2
20,1129503.0,660832.0,1129503.0,1234161.0,653515.0,1234161.0,1132524.0,663367.0,1132524.0
21,1120479.0,679526.0,1120479.0,1275398.0,673125.0,1275398.0,1113493.0,669666.0,1113493.0
22,1131107.0,685769.0,1131107.0,1209983.0,705406.0,1209983.0,1133588.0,685359.0,1133588.0
23,1101648.0,694578.0,1101648.0,1210188.0,700405.0,1210188.0,1109046.0,689982.0,1109046.0
24,1118419.0,703119.0,1118419.0,1138871.0,701616.0,1138871.0,1201321.0,702874.0,1201321.0
25,1108750.0,698037.0,1108750.0,1219416.0,702267.0,1219416.0,1116554.0,707298.0,1116554.0
26,1133626.0,693609.0,1133626.0,1164671.0,686481.0,1164671.0,1126693.0,690225.0,1126693.0
27,1121122.0,705689.0,1121122.0,1198657.0,706123.0,1198657.0,1133072.0,699929.0,1133072.0
28,1122066.0,680209.0,1122066.0,1207693.0,679471.0,1207693.0,1125037.0,687378.0,1125037.0
29,1108276.0,672567.0,1108276.0,1218605.0,665887.0,1218605.0,1110313.0,672305.0,1110313.0
30,1123081.0,696149.0,1123081.0,1138979.0,688389.0,1138979.0,1114006.0,688740.0,1114006.0
31,1096094.0,677319.0,1096094.0,1209331.0,666515.0,1209331.0,1101729.0,670064.0,1101729.0
32,1131081.0,701194.0,1131081.0,1210509.0,701560.0,1210509.0,1130795.0,699400.0,1130795.0
33,1104935.0,675485.0,1104935.0,1128215.0,681021.0,1128215.0,1097462.0,680588.0,1097462.0
34,1115959.0,675636.0,1115959.0,1238121.0,674365.0,1238121.0,1214284.0,661242.0,1214284.0
35,1122263.0,689413.0,1122263.0,1251580.0,684098.0,1251580.0,1122536.0,692240.0,1122536.0
36,1103747.0,672409.0,1103747.0,1164908.0,658283.0,1164908.0,1103223.0,664385.0,1103223.0
37,1138775.0,705677.0,1138775.0,1218323.0,695508.0,1218323.0,1199499.0,706345.0,1199499.0
38,1105195.0,718659.0,1105195.0,1230387.0,704987.0,1230387.0,1102139.0,706156.0,1102139.0
39,1134110.0,680479.0,1134110.0,1239750.0,662341.0,1239750.0,1126248.0,676435.0,1126248.0
40,1130491.0,701994.0,1130491.0,1191475.0,699821.0,1191475.0,1122389.0,710280.0,1122389.0
41,1138188.0,699150.0,1138188.0,1190048.0,685536.0,1190048.0,1135690.0,689762.0,1135690.0
42,1110246.0,679381.0,1110246.0,1264555.0,682346.0,1264555.0,1163561.0,687792.0,1163561.0
43,1134116.0,729342.0,1134116.0,1244336.0,722929.0,1244336.0,1136867.0,746193.0,1136867.0
44,1105804.0,689486.0,1105804.0,1224779.0,660376.0,1224779.0,1108644.0,696892.0,1108644.0
45,1124216.0,677355.0,1124216.0,1235632.0,676848.0,1235632.0,1129544.0,678304.0,1129544.0
46,1141774.0,709731.0,1141774.0,1209019.0,692434.0,1209019.0,1142334.0,698664.0,1142334.0
47,1122907.0,680362.0,1122907.0,1218879.0,667046.0,1218879.0,1125750.0,670672.0,1125750.0
48,1120803.0,664029.0,1120803.0,1129613.0,665266.0,1129613.0,1116879.0,660901.0,1116879.0
49,1118758.0,677718.0,1118758.0,1173999.0,685145.0,1173999.0,1122757.0,672784.0,1122757.0
50,1138115.0,708117.0,1138115.0,1245508.0,696831.0,1245508.0,1137299.0,698206.0,1137299.0
51,1114886.0,688870.0,1114886.0,1214376.0,683855.0,1214376.0,1129632.0,691537.0,1129632.0
52,1120262.0,697547.0,1120262.0,1243734.0,688396.0,1243734.0,1118923.0,685980.0,1118923.0
53,1137945.0,693184.0,1137945.0,1194743.0,694223.0,1194743.0,1178213.0,692426.0,1178213.0
54,1124582.0,692101.0,1124582.0,1233001.0,684176.0,1233001.0,1221724.0,691204.0,1221724.0
55,1106255.0,681833.0,1106255.0,1191264.0,691151.0,1191264.0,1107478.0,667105.0,1107478.0
56,1119866.0,716590.0,1119866.0,1245186.0,712310.0,1245186.0,1112835.0,711269.0,1112835.0
57,1113407.0,682546.0,1113407.0,1241853.0,646673.0,1241853.0,1112634.0,667613.0,1112634.0
58,1117453.0,695900.0,1117453.0,1170464.0,691387.0,1170464.0,1200026.0,691744.0,1200026.0
59,1102602.0,689560.0,1102602.0,1231407.0,690105.0,1231407.0,1107445.0,689560.0,1107445.0
60,1103898.0,673179.0,1103898.0,1199082.0,672061.0,1199082.0,1102447.0,658494.0,1102447.0
61,1125424.0,674270.0,1125424.0,1222415.0,673093.0,1222415.0,1135120.0,673436.0,1135120.0
62,1112396.0,702984.0,1112396.0,1168452.0,680520.0,1168452.0,1213677.0,697242.0,1213677.0
63,1131125.0,696040.0,1131125.0,1183427.0,699367.0,1183427.0,1143760.0,700806.0,1143760.0
64,1117176.0,712016.0,1117176.0,1161141.0,700290.0,1161141.0,1158927.0,710772.0,1158927.0
65,1128903.0,686839.0,1128903.0,1121052.0,682451.0,1121052.0,1133720.0,681828.0,1133720.0
66,1104049.0,673734.0,1104049.0,1177651.0,677727.0,1177651.0,1111379.0,678731.0,1111379.0
67,1131108.0,670836.0,1131108.0,1211420.0,683534.0,1211420.0,1136601.0,673655.0,1136601.0
68,1110396.0,725553.0,1110396.0,1204562.0,719798.0,1204562.0,1109534.0,722860.0,1109534.0
69,1103579.0,691707.0,1103579.0,1167251.0,666431.0,1167251.0,1155186.0,678036.0,1155186.0
70,1120231.0,707975.0,1120231.0,1229343.0,713145.0,1229343.0,1120231.0,707975.0,1120231.0
71,1102975.0,712671.0,1102975.0,1178695.0,691342.0,1178695.0,1169867.0,690816.0,1169867.0
72,1112800.0,672961.0,1112800.0,1185013.0,669369.0,1185013.0,1118372.0,685147.0,1118372.0
73,1102741.0,678770.0,1102741.0,1240071.0,662711.0,1240071.0,1171537.0,668759.0,1171537.0
74,1150347.0,696310.0,1150347.0,1270497.0,702010.0,1270497.0,1158472.0,696068.0,1158472.0
75,1107824.0,690607.0,1107824.0,1247464.0,670718.0,1247464.0,1110679.0,669753.0,1110679.0
76,1128219.0,717508.0,1128219.0,1216779.0,721803.0,1216779.0,1198002.0,717508.0,1198002.0
77,1115674.0,688603.0,1115674.0,1228238.0,684070.0,1228238.0,1121045.0,688199.0,1121045.0
78,1126867.0,668652.0,1126867.0,1207181.0,666208.0,1207181.0,1232742.0,664833.0,1232742.0
79,1144230.0,690286.0,1144230.0,1209559.0,688916.0,1209559.0,1208285.0,689562.0,1208285.0
80,1127459.0,688185.0,1127459.0,1187209.0,682803.0,1187209.0,1129360.0,684811.0,1129360.0
81,1112381.0,710594.0,1112381.0,1160635.0,681314.0,1160635.0,1211597.0,683055.0,1211597.0
82,1116562.0,719996.0,1116562.0,1182337.0,704532.0,1182337.0,1116514.0,707787.0,1116514.0
83,1110488.0,670425.0,1110488.0,1211051.0,665884.0,1211051.0,1140948.0,669543.0,1140948.0
84,1109744.0,711987.0,1109744.0,1224643.0,714253.0,1224643.0,1110509.0,709184.0,1110509.0
85,1119443.0,680470.0,1119443.0,1200754.0,674384.0,1200754.0,1193761.0,675385.0,1193761.0
86,1151171.0,694527.0,1151171.0,1228607.0,685037.0,1228607.0,1149450.0,690691.0,1149450.0
87,1128490.0,690040.0,1128490.0,1260398.0,678813.0,1260398.0,1129278.0,698151.0,1129278.0
88,1121860.0,676946.0,1121860.0,1215300.0,681417.0,1215300.0,1123224.0,678690.0,1123224.0
89,1107830.0,708261.0,1107830.0,1223721.0,712423.0,1223721.0,1123077.0,709213.0,1123077.0
90,1134594.0,696728.0,1134594.0,1228297.0,690634.0,1228297.0,1135778.0,700043.0,1135778.0
91,1132429.0,711136.0,1132429.0,1244446.0,708318.0,1244446.0,1133568.0,713616.0,1133568.0
92,1115102.0,683078.0,1115102.0,1197427.0,678835.0,1197427.0,1113166.0,680354.0,1113166.0
93,1111323.0,683152.0,1111323.0,1243894.0,677828.0,1243894.0,1140928.0,674876.0,1140928.0
94,1132628.0,706263.0,1132628.0,1210432.0,704101.0,1210432.0,1132771.0,706552.0,1132771.0
95,1119308.0,684989.0,1119308.0,1224945.0,682867.0,1224945.0,1122740.0,678759.0,1122740.0
96,1132157.0,684050.0,1132157.0,1252908.0,682635.0,1252908.0,1129980.0,682987.0,1129980.0
97,1141089.0,702542.0,1141089.0,1278155.0,678422.0,1278155.0,1142420.0,678940.0,1142420.0
98,1099952.0,688236.0,1099952.0,1204094.0,683902.0,1204094.0,1096111.0,685077.0,1096111.0
99,1107648.0,657277.0,1107648.0,1208473.0,668957.0,1208473.0,1105023.0,657522.0,1105023.0
100,1137524.0,710006.0,1137524.0,1249739.0,705379.0,1249739.0,1131918.0,719257.0,1131918.0
101,1124079.0,733390.0,1124079.0,1301124.0,722256.0,1301124.0,1117301.0,731172.0,1117301.0
102,1105940.0,679507.0,1105940.0,1210493.0,687444.0,1210493.0,1106098.0,676361.0,1106098.0
103,1100801.0,697026.0,1100801.0,1188959.0,666114.0,1188959.0,1104266.0,704328.0,1104266.0
104,1118601.0,693697.0,1118601.0,1238648.0,664278.0,1238648.0,1125438.0,670082.0,1125438.0
105,1127976.0,674014.0,1127976.0,1211352.0,642624.0,1211352.0,1112516.0,646488.0,1112516.0
106,1115410.0,686391.0,1115410.0,1176265.0,683613.0,1176265.0,1131380.0,685496.0,1131380.0
107,1127102.0,679623.0,1127102.0,1254214.0,671966.0,1254214.0,1165755.0,667149.0,1165755.0
108,1116518.0,683645.0,1116518.0,1179708.0,683882.0,1179708.0,1112548.0,681088.0,1112548.0
109,1144498.0,709348.0,1144498.0,1211476.0,704939.0,1211476.0,1148907.0,704340.0,1148907.0
110,1128380.0,702505.0,1128380.0,1287239.0,696449.0,1287239.0,1129000.0,702701.0,1129000.0
111,1125469.0,697445.0,1125469.0,1148790.0,691856.0,1148790.0,1118540.0,694586.0,1118540.0
112,1117688.0,678299.0,1117688.0,1226758.0,688076.0,1226758.0,1116264.0,674669.0,1116264.0
113,1132154.0,690257.0,1132154.0,1214643.0,674584.0,1214643.0,1129603.0,683120.0,1129603.0
114,1121697.0,703505.0,1121697.0,1206814.0,703008.0,1206814.0,1121373.0,701069.0,1121373.0
115,1104281.0,669425.0,1104281.0,1200212.0,656442.0,1200212.0,1105098.0,658477.0,1105098.0
116,1116269.0,695777.0,1116269.0,1122379.0,698129.0,1122379.0,1119264.0,714722.0,1119264.0
117,1116410.0,680368.0,1116410.0,1254136.0,671298.0,1254136.0,1120669.0,679925.0,1120669.0
118,1110115.0,697011.0,1110115.0,1256838.0,682818.0,1256838.0,1124671.0,696004.0,1124671.0
119,1136563.0,722193.0,1136563.0,1135900.0,719401.0,1135900.0,1133474.0,714666.0,1133474.0
120,1128998.0,697620.0,1128998.0,1276853.0,698974.0,1276853.0,1131736.0,692514.0,1131736.0
121,1131010.0,694946.0,1131010.0,1209179.0,684185.0,1209179.0,1132675.0,682728.0,1132675.0
122,1122004.0,685469.0,1122004.0,1213446.0,688394.0,1213446.0,1123440.0,685052.0,1123440.0
123,1117465.0,719044.0,1117465.0,1231445.0,713846.0,1231445.0,1116006.0,717992.0,1116006.0
124,1128688.0,691136.0,1128688.0,1148101.0,659297.0,1148101.0,1135729.0,680413.0,1135729.0
125,1142348.0,696359.0,1142348.0,1199971.0,690657.0,1199971.0,1174537.0,701613.0,1174537.0
126,1126169.0,704308.0,1126169.0,1164350.0,689735.0,1164350.0,1175920.0,701756.0,1175920.0
127,1099978.0,684374.0,1099978.0,1236061.0,682766.0,1236061.0,1140938.0,690764.0,1140938.0
128,1135932.0,707334.0,1135932.0,1230851.0,706678.0,1230851.0,1154963.0,712492.0,1154963.0
129,1102933.0,692750.0,1102933.0,1207139.0,696577.0,1207139.0,1169032.0,690961.0,1169032.0
130,1113964.0,696307.0,1113964.0,1218848.0,686491.0,1218848.0,1113245.0,701843.0,1113245.0
131,1095546.0,662153.0,1095546.0,1237343.0,654574.0,1237343.0,1095366.0,665487.0,1095366.0
132,1147721.0,684637.0,1147721.0,1227086.0,682255.0,1227086.0,1151370.0,681271.0,1151370.0
133,1124983.0,705304.0,1124983.0,1234236.0,698039.0,1234236.0,1124823.0,695095.0,1124823.0
134,1141027.0,701423.0,1141027.0,1199953.0,688961.0,1199953.0,1145234.0,695043.0,1145234.0
135,1126948.0,681631.0,1126948.0,1214667.0,680863.0,1214667.0,1216614.0,682363.0,1216614.0
136,1150085.0,724435.0,1150085.0,1222920.0,674720.0,1222920.0,1261130.0,681375.0,1261130.0
137,1120394.0,695153.0,1120394.0,1223238.0,697258.0,1223238.0,1126376.0,699072.0,1126376.0
138,1128440.0,714217.0,1128440.0,1241571.0,712457.0,1241571.0,1127094.0,714266.0,1127094.0
139,1146111.0,698091.0,1146111.0,1172209.0,695708.0,1172209.0,1152529.0,702208.0,1152529.0
140,1123616.0,707594.0,1123616.0,1219989.0,690087.0,1219989.0,1126990.0,692132.0,1126990.0
141,1109493.0,675317.0,1109493.0,1226631.0,665656.0,1226631.0,1111551.0,670529.0,1111551.0
142,1136909.0,699348.0,1136909.0,1221161.0,700639.0,1221161.0,1134765.0,699270.0,1134765.0
143,1118639.0,700740.0,1118639.0,1210798.0,698397.0,1210798.0,1126506.0,709577.0,1126506.0
144,1152059.0,695770.0,1152059.0,1245328.0,702622.0,1245328.0,1145233.0,702541.0,1145233.0
145,1122746.0,719568.0,1122746.0,1163808.0,722356.0,1163808.0,1119381.0,719904.0,1119381.0
146,1103822.0,677381.0,1103822.0,1203835.0,679996.0,1203835.0,1128911.0,670845.0,1128911.0
147,1143182.0,686468.0,1143182.0,1238986.0,679955.0,1238986.0,1148971.0,682504.0,1148971.0
148,1145639.0,699801.0,1145639.0,1245129.0,695479.0,1245129.0,1167588.0,699753.0,1167588.0
149,1124705.0,708214.0,1124705.0,1249468.0,710313.0,1249468.0,1123687.0,701481.0,1123687.0
150,1115068.0,704951.0,1115068.0,1192202.0,690802.0,1192202.0,1111411.0,706498.0,1111411.0
151,1137327.0,708877.0,1137327.0,1257926.0,702820.0,1257926.0,1135905.0,700727.0,1135905.0
152,1112298.0,685851.0,1112298.0,1233571.0,692707.0,1233571.0,1206125.0,685460.0,1206125.0
153,1125153.0,710812.0,1125153.0,1220929.0,679470.0,1220929.0,1242214.0,712977.0,1242214.0
154,1099864.0,700300.0,1099864.0,1218713.0,695698.0,1218713.0,1146478.0,693966.0,1146478.0
155,1091508.0,688799.0,1091508.0,1137722.0,688595.0,1137722.0,1095309.0,687329.0,1095309.0
156,1107501.0,680966.0,1107501.0,1237228.0,683837.0,1237228.0,1125578.0,680435.0,1125578.0
157,1125804.0,689873.0,1125804.0,1233710.0,680887.0,1233710.0,1125222.0,678324.0,1125222.0
158,1131466.0,681423.0,1131466.0,1250262.0,686164.0,1250262.0,1144892.0,682365.0,1144892.0
159,1123361.0,711295.0,1123361.0,1185725.0,707875.0,1185725.0,1123715.0,712347.0,1123715.0
160,1096208.0,690431.0,1096208.0,1168375.0,689243.0,1168375.0,1141940.0,688352.0,1141940.0
161,1126400.0,711997.0,1126400.0,1239328.0,684335.0,1239328.0,1123837.0,696896.0,1123837.0
162,1144573.0,704306.0,1144573.0,1242671.0,706370.0,1242671.0,1147294.0,707480.0,1147294.0
163,1091362.0,672331.0,1091362.0,1164365.0,648011.0,1164365.0,1090841.0,654127.0,1090841.0
164,1122727.0,681485.0,1122727.0,1198548.0,680704.0,1198548.0,1132233.0,680033.0,1132233.0
165,1135754.0,689942.0,1135754.0,1191744.0,681797.0,1191744.0,1131270.0,680878.0,1131270.0
166,1097206.0,676861.0,1097206.0,1195420.0,674647.0,1195420.0,1101771.0,673880.0,1101771.0
167,1105326.0,686687.0,1105326.0,1240415.0,699893.0,1240415.0,1222334.0,688383.0,1222334.0
168,1114759.0,704677.0,1114759.0,1263838.0,692997.0,1263838.0,1174503.0,691131.0,1174503.0
169,1137015.0,691543.0,1137015.0,1287403.0,678831.0,1287403.0,1137915.0,679473.0,1137915.0
170,1098351.0,686526.0,1098351.0,1158558.0,683723.0,1158558.0,1145669.0,695402.0,1145669.0
171,1121254.0,689387.0,1121254.0,1146777.0,695285.0,1146777.0,1125915.0,688955.0,1125915.0
172,1146155.0,696911.0,1146155.0,1230713.0,695902.0,1230713.0,1142736.0,696236.0,1142736.0
173,1087358.0,688144.0,1087358.0,1164054.0,686030.0,1164054.0,1098903.0,688870.0,1098903.0
174,1137181.0,679978.0,1137181.0,1236186.0,676542.0,1236186.0,1136486.0,676818.0,1136486.0
175,1119427.0,689040.0,1119427.0,1242652.0,683405.0,1242652.0,1121428.0,685454.0,1121428.0
176,1120389.0,708470.0,1120389.0,1309880.0,703234.0,1309880.0,1126372.0,710296.0,1126372.0
177,1110705.0,694645.0,1110705.0,1226971.0,688349.0,1226971.0,1192344.0,683777.0,1192344.0
178,1111453.0,711618.0,1111453.0,1257944.0,707533.0,1257944.0,1112272.0,708466.0,1112272.0
179,1136493.0,699678.0,1136493.0,1207178.0,697765.0,1207178.0,1161919.0,709292.0,1161919.0
180,1105988.0,696959.0,1105988.0,1237663.0,684399.0,1237663.0,1105408.0,698622.0,1105408.0
181,1112664.0,695369.0,1112664.0,1233685.0,696343.0,1233685.0,1110907.0,701379.0,1110907.0
182,1130928.0,700372.0,1130928.0,1270327.0,688437.0,1270327.0,1127663.0,685721.0,1127663.0
183,1127994.0,720156.0,1127994.0,1271691.0,709877.0,1271691.0,1135480.0,716114.0,1135480.0
184,1107829.0,708930.0,1107829.0,1240988.0,707197.0,1240988.0,1117115.0,705547.0,1117115.0
185,1107206.0,673897.0,1107206.0,1178907.0,673039.0,1178907.0,1103654.0,669238.0,1103654.0
186,1107640.0,701914.0,1107640.0,1129978.0,698333.0,1129978.0,1108375.0,701417.0,1108375.0
187,1104025.0,713623.0,1104025.0,1227307.0,714211.0,1227307.0,1120626.0,715050.0,1120626.0
188,1119097.0,684012.0,1119097.0,1143336.0,670630.0,1143336.0,1120313.0,669124.0,1120313.0
189,1130589.0,706060.0,1130589.0,1212102.0,697895.0,1212102.0,1124872.0,703809.0,1124872.0
190,1115755.0,678169.0,1115755.0,1241965.0,669633.0,1241965.0,1122412.0,673218.0,1122412.0
191,1103925.0,686654.0,1103925.0,1191322.0,690768.0,1191322.0,1161843.0,689710.0,1161843.0
192,1106036.0,678437.0,1106036.0,1176226.0,656822.0,1176226.0,1113677.0,684872.0,1113677.0
193,1138125.0,684209.0,1138125.0,1213708.0,679600.0,1213708.0,1187064.0,676547.0,1187064.0
194,1097495.0,702303.0,1097495.0,1250395.0,700845.0,1250395.0,1098055.0,706632.0,1098055.0
195,1107086.0,671633.0,1107086.0,1165203.0,670474.0,1165203.0,1135592.0,670501.0,1135592.0
196,1102680.0,678425.0,1102680.0,1179763.0,672581.0,1179763.0,1100805.0,673001.0,1100805.0
197,1143965.0,706070.0,1143965.0,1241371.0,691208.0,1241371.0,1142866.0,696489.0,1142866.0
198,1122355.0,692746.0,1122355.0,1215732.0,688178.0,1215732.0,1242645.0,689838.0,1242645.0
199,1123266.0,680667.0,1123266.0,1267926.0,678467.0,1267926.0,1172372.0,668636.0,1172372.0
200,1148902.0,708475.0,1148902.0,1217420.0,677528.0,1217420.0,1153449.0,693097.0,1153449.0
201,1123002.0,693691.0,1123002.0,1275710.0,690937.0,1275710.0,1122479.0,692236.0,1122479.0
202,1124122.0,696837.0,1124122.0,1167798.0,688153.0,1167798.0,1119789.0,690189.0,1119789.0
203,1108675.0,694845.0,1108675.0,1223786.0,693140.0,1223786.0,1112007.0,692589.0,1112007.0
204,1117776.0,698069.0,1117776.0,1209062.0,690644.0,1209062.0,1127492.0,696427.0,1127492.0
205,1120482.0,676778.0,1120482.0,1250918.0,678401.0,1250918.0,1171002.0,680033.0,1171002.0
206,1123339.0,708412.0,1123339.0,1273247.0,704241.0,1273247.0,1125306.0,707936.0,1125306.0
207,1132360.0,700581.0,1132360.0,1230983.0,698380.0,1230983.0,1161367.0,710840.0,1161367.0
208,1114272.0,697344.0,1114272.0,1172238.0,675080.0,1172238.0,1211451.0,674451.0,1211451.0
209,1114632.0,677487.0,1114632.0,1202310.0,656112.0,1202310.0,1112813.0,669674.0,1112813.0
210,1122027.0,706229.0,1122027.0,1283332.0,702706.0,1283332.0,1118050.0,703041.0,1118050.0
211,1119499.0,687166.0,1119499.0,1144331.0,688217.0,1144331.0,1129872.0,687828.0,1129872.0
212,1117512.0,736625.0,1117512.0,1173879.0,723357.0,1173879.0,1151190.0,735042.0,1151190.0
213,1122745.0,716236.0,1122745.0,1232207.0,681813.0,1232207.0,1130428.0,694122.0,1130428.0
214,1124230.0,703202.0,1124230.0,1140949.0,689579.0,1140949.0,1120861.0,694481.0,1120861.0
215,1116140.0,695551.0,1116140.0,1276828.0,684381.0,1276828.0,1208359.0,683568.0,1208359.0
216,1145494.0,716788.0,1145494.0,1224671.0,706055.0,1224671.0,1136253.0,707182.0,1136253.0
217,1148988.0,681937.0,1148988.0,1257241.0,680234.0,1257241.0,1202656.0,681505.0,1202656.0
218,1102232.0,669278.0,1102232.0,1271008.0,682711.0,1271008.0,1102364.0,661953.0,1102364.0
219,1115503.0,713009.0,1115503.0,1261280.0,703787.0,1261280.0,1115101.0,707446.0,1115101.0
220,1098950.0,700560.0,1098950.0,1209187.0,697500.0,1209187.0,1145152.0,708646.0,1145152.0
221,1128139.0,702450.0,1128139.0,1211611.0,703831.0,1211611.0,1227749.0,704244.0,1227749.0
222,1114478.0,706382.0,1114478.0,1238946.0,691758.0,1238946.0,1182658.0,701094.0,1182658.0
223,1116534.0,683780.0,1116534.0,1186424.0,682937.0,1186424.0,1111605.0,694347.0,1111605.0
224,1101457.0,708338.0,1101457.0,1193011.0,712700.0,1193011.0,1096350.0,715427.0,1096350.0
225,1136552.0,698632.0,1136552.0,1187678.0,694019.0,1187678.0,1132229.0,692962.0,1132229.0
226,1138598.0,720654.0,1138598.0,1236503.0,703030.0,1236503.0,1197100.0,704043.0,1197100.0
227,1113329.0,683009.0,1113329.0,1219257.0,682349.0,1219257.0,1168875.0,686732.0,1168875.0
228,1106151.0,670333.0,1106151.0,1204843.0,668325.0,1204843.0,1105123.0,668501.0,1105123.0
229,1097711.0,687082.0,1097711.0,1125456.0,692472.0,1125456.0,1175368.0,688892.0,1175368.0
230,1134245.0,696526.0,1134245.0,1204707.0,673182.0,1204707.0,1134917.0,691771.0,1134917.0
231,1125798.0,686324.0,1125798.0,1138364.0,682372.0,1138364.0,1120351.0,686896.0,1120351.0
232,1117070.0,682227.0,1117070.0,1221964.0,683572.0,1221964.0,1132109.0,681828.0,1132109.0
233,1123253.0,690751.0,1123253.0,1200536.0,693049.0,1200536.0,1126779.0,688779.0,1126779.0
234,1133734.0,675530.0,1133734.0,1187272.0,670858.0,1187272.0,1144079.0,681754.0,1144079.0
235,1120932.0,683094.0,1120932.0,1219076.0,668638.0,1219076.0,1123222.0,677416.0,1123222.0
236,1097994.0,669723.0,1097994.0,1202242.0,671684.0,1202242.0,1099686.0,679741.0,1099686.0
237,1138452.0,691021.0,1138452.0,1241248.0,694404.0,1241248.0,1139707.0,693702.0,1139707.0
238,1124592.0,692997.0,1124592.0,1194705.0,690541.0,1194705.0,1184890.0,688137.0,1184890.0
239,1138618.0,701367.0,1138618.0,1178268.0,680851.0,1178268.0,1134899.0,684631.0,1134899.0
240,1109781.0,667900.0,1109781.0,1190942.0,668682.0,1190942.0,1128724.0,672853.0,1128724.0
241,1146207.0,692011.0,1146207.0,1305250.0,701068.0,1305250.0,1130315.0,693288.0,1130315.0
242,1110232.0,694604.0,1110232.0,1167974.0,686303.0,1167974.0,1109185.0,694604.0,1109185.0
243,1118298.0,697070.0,1118298.0,1201914.0,700588.0,1201914.0,1115870.0,706076.0,1115870.0
244,1107750.0,682506.0,1107750.0,1164149.0,657213.0,1164149.0,1108269.0,655475.0,1108269.0
245,1114399.0,714789.0,1114399.0,1157940.0,713482.0,1157940.0,1118543.0,714344.0,1118543.0
246,1134471.0,689055.0,1134471.0,1270784.0,688031.0,1270784.0,1140235.0,690287.0,1140235.0
247,1153672.0,714030.0,1153672.0,1228976.0,704096.0,1228976.0,1193734.0,708570.0,1193734.0
248,1104687.0,678128.0,1104687.0,1247496.0,671777.0,1247496.0,1109247.0,671691.0,1109247.0
249,1120050.0,680507.0,1120050.0,1190303.0,662364.0,1190303.0,1120405.0,681812.0,1120405.0
250,1111025.0,697124.0,1111025.0,1178765.0,690017.0,1178765.0,1111540.0,693937.0,1111540.0
251,1125589.0,702474.0,1125589.0,1258589.0,710471.0,1258589.0,1151828.0,702474.0,1151828.0
252,1107746.0,687578.0,1107746.0,1200946.0,699748.0,1200946.0,1174195.0,688591.0,1174195.0
253,1119785.0,690349.0,1119785.0,1289060.0,692428.0,1289060.0,1205719.0,690557.0,1205719.0
254,1109173.0,688368.0,1109173.0,1265435.0,684099.0,1265435.0,1242049.0,683982.0,1242049.0
255,1128373.0,681447.0,1128373.0,1165729.0,680399.0,1165729.0,1122639.0,681282.0,1122639.0
256,1114894.0,698358.0,1114894.0,1200847.0,664006.0,1200847.0,1191951.0,668307.0,1191951.0
257,1098431.0,677784.0,1098431.0,1231627.0,671313.0,1231627.0,1224999.0,679692.0,1224999.0
258,1117386.0,693781.0,1117386.0,1180505.0,688180.0,1180505.0,1122965.0,698531.0,1122965.0
259,1129190.0,679272.0,1129190.0,1235337.0,669931.0,1235337.0,1129569.0,675114.0,1129569.0
260,1119108.0,707593.0,1119108.0,1213758.0,688983.0,1213758.0,1124754.0,693876.0,1124754.0
