,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
39,1160787.0,775037.0,1160787.0,1206132.0,769267.0,1206132.0,1147654.0,769371.0,1147654.0,1152363.0,782787.0,1152363.0,1225425.0,769267.0,1225425.0,1160787.0,775037.0,1160787.0
40,1165821.0,747444.0,1165821.0,1213402.0,727298.0,1213402.0,1143920.0,732398.0,1143920.0,1165864.0,736821.0,1165864.0,1227961.0,732398.0,1227961.0,1165821.0,747444.0,1165821.0
41,1119934.0,682836.0,1119934.0,1108734.0,682274.0,1108734.0,1116254.0,681823.0,1116254.0,1117881.0,682419.0,1117881.0,1131663.0,679860.0,1131663.0,1119934.0,682836.0,1119934.0
42,1120270.0,747600.0,1120270.0,1249978.0,742503.0,1249978.0,1117907.0,742503.0,1117907.0,1114975.0,744360.0,1114975.0,1199621.0,742503.0,1199621.0,1120270.0,747600.0,1120270.0
43,1148605.0,774951.0,1148605.0,1253135.0,769031.0,1253135.0,1146485.0,767954.0,1146485.0,1150642.0,777821.0,1150642.0,1181334.0,767954.0,1181334.0,1148605.0,774951.0,1148605.0
44,1126416.0,759962.0,1126416.0,1292213.0,759710.0,1292213.0,1116250.0,759366.0,1116250.0,1115453.0,759962.0,1115453.0,1233382.0,759366.0,1233382.0,1126416.0,759962.0,1126416.0
45,1157466.0,752676.0,1157466.0,1240622.0,739462.0,1240622.0,1166212.0,750305.0,1166212.0,1150030.0,750305.0,1150030.0,1171222.0,750305.0,1171222.0,1157466.0,752676.0,1157466.0
46,1160343.0,752213.0,1160343.0,1194560.0,749258.0,1194560.0,1157828.0,749823.0,1157828.0,1163651.0,749823.0,1163651.0,1242457.0,749823.0,1242457.0,1160343.0,752213.0,1160343.0
47,1119752.0,765220.0,1119752.0,1194735.0,773677.0,1194735.0,1127387.0,765220.0,1127387.0,1125552.0,766648.0,1125552.0,1254509.0,764755.0,1254509.0,1119752.0,765220.0,1119752.0
48,1119588.0,768719.0,1119588.0,1122618.0,766151.0,1122618.0,1114114.0,766151.0,1114114.0,1118435.0,766463.0,1118435.0,1221540.0,766148.0,1221540.0,1119588.0,768719.0,1119588.0
