,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
24,898599.0,812045.0,898599.0,1241360.0,812045.0,1241360.0,1129119.0,812045.0,1129119.0,1133147.0,812045.0,1133147.0,1320259.0,812045.0,1320259.0,894050.0,812045.0,894050.0
25,839424.0,839424.0,801571.0,839424.0,839424.0,815196.0,841918.0,839424.0,841918.0,1206036.0,839424.0,1206036.0,1185708.0,839424.0,1185708.0,839424.0,839424.0,801474.0
26,825303.0,755042.0,825303.0,1102408.0,755042.0,1102408.0,1075572.0,755042.0,1075572.0,1071314.0,755042.0,1071314.0,1164090.0,755042.0,1164090.0,824533.0,755042.0,824533.0
27,892778.0,812329.0,892778.0,1226570.0,812329.0,1226570.0,972679.0,812329.0,972679.0,1022270.0,812329.0,1022270.0,1225761.0,812329.0,1225761.0,892778.0,812329.0,892778.0
28,803848.0,803848.0,773592.0,1095827.0,803848.0,1095827.0,806769.0,803848.0,806769.0,1144884.0,803848.0,1144884.0,1074876.0,803848.0,1074876.0,803943.0,803848.0,803943.0
29,907382.0,838179.0,907382.0,1291917.0,835981.0,1291917.0,1381620.0,835981.0,1381620.0,1307598.0,837310.0,1307598.0,1291917.0,835981.0,1291917.0,897388.0,838179.0,897388.0
30,832454.0,832454.0,771228.0,1180082.0,827561.0,1180082.0,1218603.0,827561.0,1218603.0,884661.0,832454.0,884661.0,895904.0,827561.0,895904.0,827561.0,827561.0,771169.0
31,858776.0,799361.0,858776.0,1200480.0,798720.0,1200480.0,1161664.0,798720.0,1161664.0,1166028.0,798720.0,1166028.0,1200480.0,798720.0,1200480.0,890404.0,798720.0,890404.0
32,856749.0,836295.0,856749.0,1183720.0,835843.0,1183720.0,1279715.0,835843.0,1279715.0,1196013.0,836295.0,1196013.0,1181330.0,835843.0,1181330.0,853828.0,836295.0,853828.0
33,829041.0,807565.0,829041.0,1094814.0,807058.0,1094814.0,1129791.0,807058.0,1129791.0,1127309.0,807058.0,1127309.0,1027842.0,807058.0,1027842.0,820901.0,807058.0,820901.0
34,811645.0,801543.0,811645.0,985445.0,801213.0,985445.0,989881.0,801213.0,989881.0,1126300.0,801213.0,1126300.0,1093789.0,801213.0,1093789.0,805271.0,805271.0,804281.0
35,860216.0,846907.0,860216.0,1306687.0,835465.0,1306687.0,1251527.0,837775.0,1251527.0,1347570.0,835465.0,1347570.0,1218479.0,835465.0,1218479.0,860812.0,837078.0,860812.0
36,836861.0,832500.0,836861.0,1301523.0,831023.0,1301523.0,1273664.0,831027.0,1273664.0,1273664.0,831027.0,1273664.0,1301523.0,831023.0,1301523.0,838474.0,832500.0,838474.0
37,885213.0,811771.0,885213.0,907492.0,809867.0,907492.0,1114498.0,809867.0,1114498.0,1026694.0,809867.0,1026694.0,969867.0,809867.0,969867.0,885213.0,809867.0,885213.0
38,816005.0,811150.0,816005.0,1036721.0,808597.0,1036721.0,1112582.0,811120.0,1112582.0,993697.0,811120.0,993697.0,1076738.0,808597.0,1076738.0,813083.0,809461.0,813083.0
39,865732.0,813459.0,865732.0,1247684.0,813339.0,1247684.0,1152899.0,813459.0,1152899.0,1178788.0,813339.0,1178788.0,1247684.0,813339.0,1247684.0,858287.0,813459.0,858287.0
40,887357.0,826319.0,887357.0,934657.0,826319.0,934657.0,999516.0,826319.0,999516.0,1167200.0,826319.0,1167200.0,945839.0,826319.0,945839.0,898638.0,826319.0,898638.0
41,802763.0,792291.0,802763.0,1197853.0,782955.0,1197853.0,1025281.0,792291.0,1025281.0,1171236.0,784105.0,1171236.0,1208548.0,784105.0,1208548.0,807782.0,791483.0,807782.0
42,846232.0,819336.0,846232.0,936277.0,819336.0,936277.0,1077176.0,819336.0,1077176.0,1022481.0,819336.0,1022481.0,1058641.0,819336.0,1058641.0,851744.0,819336.0,851744.0
43,824383.0,817345.0,824383.0,1190711.0,812772.0,1190711.0,1061173.0,817345.0,1061173.0,1077774.0,814848.0,1077774.0,1259958.0,812772.0,1259958.0,829430.0,814848.0,829430.0
44,856244.0,836290.0,856244.0,1225053.0,836290.0,1225053.0,1260786.0,836290.0,1260786.0,1222676.0,836290.0,1222676.0,1225053.0,836290.0,1225053.0,849083.0,836290.0,849083.0
45,837229.0,798907.0,837229.0,1030017.0,788149.0,1030017.0,1118615.0,788149.0,1118615.0,1084866.0,797359.0,1084866.0,1186958.0,788149.0,1186958.0,848158.0,798907.0,848158.0
46,856146.0,856146.0,841631.0,861135.0,855028.0,861135.0,1345904.0,855028.0,1345904.0,1105427.0,855028.0,1105427.0,855028.0,855028.0,837745.0,856818.0,856818.0,841631.0
47,847848.0,825287.0,847848.0,946024.0,825287.0,946024.0,937503.0,825287.0,937503.0,996331.0,825287.0,996331.0,937042.0,825287.0,937042.0,848609.0,825287.0,848609.0
48,848473.0,783355.0,848473.0,1204785.0,766331.0,1204785.0,1056740.0,770967.0,1056740.0,1099349.0,779442.0,1099349.0,1105064.0,766331.0,1105064.0,848875.0,776149.0,848875.0
49,816050.0,816050.0,796421.0,1163804.0,816050.0,1163804.0,1166238.0,816050.0,1166238.0,1260557.0,816050.0,1260557.0,1173686.0,816050.0,1173686.0,816050.0,816050.0,808642.0
50,852690.0,785930.0,852690.0,1284004.0,782077.0,1284004.0,1102394.0,782077.0,1102394.0,1284004.0,783530.0,1284004.0,1311308.0,782077.0,1311308.0,848503.0,783758.0,848503.0
51,879107.0,819196.0,879107.0,915128.0,817693.0,915128.0,971608.0,817693.0,971608.0,1297523.0,819196.0,1297523.0,1050056.0,817693.0,1050056.0,879107.0,819312.0,879107.0
52,841556.0,813269.0,841556.0,1049977.0,806998.0,1049977.0,1286727.0,806998.0,1286727.0,1168379.0,812182.0,1168379.0,1286727.0,806998.0,1286727.0,844871.0,809365.0,844871.0
53,854804.0,837045.0,854804.0,1023473.0,831264.0,1023473.0,1208259.0,831264.0,1208259.0,1021283.0,836089.0,1021283.0,1027456.0,831264.0,1027456.0,853191.0,837311.0,853191.0
54,821847.0,778633.0,821847.0,1237000.0,769437.0,1237000.0,1131120.0,769437.0,1131120.0,1103061.0,774162.0,1103061.0,1237000.0,769437.0,1237000.0,822307.0,769794.0,822307.0
55,804689.0,804689.0,793278.0,1134740.0,791698.0,1134740.0,803829.0,803829.0,795087.0,1140027.0,802744.0,1140027.0,1134740.0,802644.0,1134740.0,802744.0,802744.0,794346.0
56,892206.0,807719.0,892206.0,1019851.0,802711.0,1019851.0,1079544.0,807238.0,1079544.0,913573.0,806911.0,913573.0,1350750.0,802711.0,1350750.0,891339.0,805890.0,891339.0
57,863131.0,863131.0,791371.0,1160496.0,862634.0,1160496.0,1167304.0,862634.0,1167304.0,1295527.0,862634.0,1295527.0,1164936.0,862634.0,1164936.0,864809.0,864809.0,794280.0
58,829616.0,804349.0,829616.0,1227562.0,800622.0,1227562.0,1271840.0,800622.0,1271840.0,1255341.0,804057.0,1255341.0,1227562.0,800622.0,1227562.0,840094.0,804057.0,840094.0
59,794552.0,794552.0,752611.0,1097355.0,777458.0,1097355.0,1089184.0,777458.0,1089184.0,1196962.0,794441.0,1196962.0,1113926.0,777458.0,1113926.0,850815.0,778807.0,850815.0
60,882086.0,845943.0,882086.0,1184311.0,841677.0,1184311.0,1017524.0,841677.0,1017524.0,1190936.0,845525.0,1190936.0,1193980.0,841677.0,1193980.0,880454.0,842547.0,880454.0
61,869523.0,869523.0,862409.0,1166763.0,869130.0,1166763.0,1159035.0,869130.0,1159035.0,1114186.0,869130.0,1114186.0,1159035.0,869130.0,1159035.0,873834.0,873834.0,861670.0
62,853144.0,784074.0,853144.0,940889.0,782532.0,940889.0,922972.0,782532.0,922972.0,852475.0,784897.0,852475.0,849431.0,782532.0,849431.0,852433.0,782532.0,852433.0
63,869210.0,869210.0,800889.0,1044409.0,866983.0,1044409.0,1021761.0,866983.0,1021761.0,1094640.0,866983.0,1094640.0,1020327.0,866983.0,1020327.0,869611.0,869611.0,814472.0
64,894452.0,848772.0,894452.0,1179577.0,848396.0,1179577.0,1183956.0,848396.0,1183956.0,894452.0,848937.0,894452.0,1283548.0,848396.0,1283548.0,894722.0,848396.0,894722.0
65,842172.0,792666.0,842172.0,875147.0,792666.0,875147.0,1022404.0,792666.0,1022404.0,971937.0,792666.0,971937.0,978436.0,792666.0,978436.0,878272.0,792666.0,878272.0
66,930410.0,872316.0,930410.0,1367442.0,871787.0,1367442.0,1280828.0,872316.0,1280828.0,1372832.0,872316.0,1372832.0,1361536.0,871787.0,1361536.0,957262.0,872316.0,957262.0
67,854190.0,788312.0,854190.0,1244743.0,775222.0,1244743.0,1238373.0,775222.0,1238373.0,1237549.0,778466.0,1237549.0,1256761.0,775222.0,1256761.0,865674.0,779909.0,865674.0
68,869097.0,857192.0,869097.0,1343338.0,854350.0,1343338.0,1343338.0,854350.0,1343338.0,1156701.0,854350.0,1156701.0,1343338.0,854350.0,1343338.0,904320.0,854350.0,904320.0
69,829584.0,829584.0,804868.0,829360.0,829360.0,821935.0,1094633.0,829360.0,1094633.0,1094878.0,829361.0,1094878.0,945857.0,829360.0,945857.0,830037.0,830037.0,804639.0
70,877691.0,877691.0,824977.0,1307387.0,854558.0,1307387.0,1301038.0,854558.0,1301038.0,1301038.0,855510.0,1301038.0,1307387.0,854558.0,1307387.0,870942.0,870942.0,857849.0
71,896552.0,833043.0,896552.0,1134779.0,833043.0,1134779.0,1049585.0,833043.0,1049585.0,954196.0,833043.0,954196.0,1192181.0,833043.0,1192181.0,896552.0,833043.0,896552.0
72,868681.0,868681.0,824288.0,1260420.0,847992.0,1260420.0,1260420.0,847992.0,1260420.0,1327965.0,860471.0,1327965.0,1260420.0,847992.0,1260420.0,853090.0,853090.0,820136.0
73,881776.0,881776.0,843488.0,1018205.0,881776.0,1018205.0,1018205.0,881776.0,1018205.0,902177.0,881776.0,902177.0,1018205.0,881776.0,1018205.0,881776.0,881776.0,843008.0
74,831210.0,806239.0,831210.0,1037501.0,804981.0,1037501.0,994890.0,804981.0,994890.0,1054852.0,807050.0,1054852.0,932903.0,804981.0,932903.0,814612.0,804981.0,814612.0
75,903434.0,828435.0,903434.0,1159639.0,826800.0,1159639.0,1299885.0,827387.0,1299885.0,1308628.0,827387.0,1308628.0,1159639.0,826800.0,1159639.0,903434.0,828435.0,903434.0
76,844952.0,803283.0,844952.0,952006.0,789062.0,952006.0,952006.0,789062.0,952006.0,952389.0,789062.0,952389.0,952006.0,789062.0,952006.0,844952.0,789062.0,844952.0
77,866156.0,755743.0,866156.0,1055246.0,755517.0,1055246.0,1148634.0,755743.0,1148634.0,1245660.0,755743.0,1245660.0,1055200.0,755743.0,1055200.0,866156.0,755743.0,866156.0
78,860682.0,860682.0,825816.0,877782.0,859441.0,877782.0,938409.0,859441.0,938409.0,943473.0,859849.0,943473.0,976169.0,859441.0,976169.0,859761.0,859761.0,832709.0
79,847701.0,775703.0,847701.0,1220652.0,768105.0,1220652.0,1074633.0,768105.0,1074633.0,1260179.0,771714.0,1260179.0,1268065.0,768105.0,1268065.0,846945.0,774296.0,846945.0
80,886468.0,875690.0,886468.0,1251010.0,871568.0,1251010.0,1370968.0,871568.0,1370968.0,1273760.0,873572.0,1273760.0,1245021.0,871568.0,1245021.0,884813.0,874532.0,884813.0
81,914983.0,800266.0,914983.0,1192182.0,800266.0,1192182.0,1169654.0,800266.0,1169654.0,1180144.0,800266.0,1180144.0,1192182.0,800266.0,1192182.0,921811.0,800266.0,921811.0
82,849543.0,808500.0,849543.0,1285867.0,802275.0,1285867.0,1142792.0,802275.0,1142792.0,1132611.0,802275.0,1132611.0,1243249.0,802275.0,1243249.0,848715.0,805698.0,848715.0
83,906618.0,906618.0,795428.0,1050599.0,900718.0,1050599.0,1098880.0,900718.0,1098880.0,1094163.0,900718.0,1094163.0,1068013.0,900718.0,1068013.0,902267.0,902267.0,802668.0
84,908798.0,865705.0,908798.0,1255335.0,852422.0,1255335.0,1275751.0,852422.0,1275751.0,1274386.0,865705.0,1274386.0,1278319.0,852422.0,1278319.0,911830.0,863926.0,911830.0
85,864044.0,694318.0,864044.0,1128346.0,694318.0,1128346.0,1152923.0,694318.0,1152923.0,883757.0,694318.0,883757.0,1152923.0,694318.0,1152923.0,867812.0,694318.0,867812.0
86,831051.0,798546.0,831051.0,846369.0,787921.0,846369.0,870706.0,789228.0,870706.0,958252.0,798908.0,958252.0,1028006.0,787921.0,1028006.0,1027449.0,796328.0,1027449.0
87,843636.0,843636.0,809709.0,1117048.0,841129.0,1117048.0,1120305.0,846500.0,1120305.0,1109993.0,842870.0,1109993.0,1193746.0,841129.0,1193746.0,846401.0,846401.0,804377.0
88,898352.0,811319.0,898352.0,1300595.0,804199.0,1300595.0,1347899.0,807846.0,1347899.0,1229140.0,808027.0,1229140.0,1315313.0,804199.0,1315313.0,889747.0,807846.0,889747.0
89,829858.0,829858.0,779266.0,918280.0,827243.0,918280.0,1214437.0,827243.0,1214437.0,1015221.0,829686.0,1015221.0,1034593.0,827243.0,1034593.0,829686.0,829686.0,775629.0
90,868432.0,818869.0,868432.0,1246146.0,818869.0,1246146.0,915740.0,818869.0,915740.0,904052.0,818869.0,904052.0,1229720.0,818869.0,1229720.0,871496.0,818869.0,871496.0
91,856610.0,856610.0,844047.0,1184075.0,854087.0,1184075.0,1184075.0,854087.0,1184075.0,1093131.0,856086.0,1093131.0,1184075.0,854087.0,1184075.0,854665.0,854665.0,838375.0
92,858513.0,814348.0,858513.0,1278988.0,804543.0,1278988.0,1083619.0,814786.0,1083619.0,1196947.0,807270.0,1196947.0,1194463.0,804543.0,1194463.0,859421.0,809311.0,859421.0
93,852094.0,784588.0,852094.0,1110134.0,775977.0,1110134.0,1209502.0,775977.0,1209502.0,1202782.0,777175.0,1202782.0,1304197.0,775977.0,1304197.0,862572.0,776447.0,862572.0
94,879955.0,739145.0,879955.0,1268518.0,739145.0,1268518.0,1328221.0,739145.0,1328221.0,883074.0,739145.0,883074.0,1301513.0,739145.0,1301513.0,883274.0,739145.0,883274.0
95,882323.0,833003.0,882323.0,892580.0,833003.0,892580.0,882195.0,833003.0,882195.0,882323.0,833003.0,882323.0,877829.0,833003.0,877829.0,882565.0,833003.0,882565.0
96,914716.0,914716.0,859350.0,1104858.0,909594.0,1104858.0,1104515.0,913490.0,1104515.0,1075061.0,912589.0,1075061.0,1005029.0,912217.0,1005029.0,912983.0,912983.0,851773.0
97,868374.0,838800.0,868374.0,1118080.0,838220.0,1118080.0,1118080.0,838220.0,1118080.0,1102632.0,838800.0,1102632.0,1118080.0,838220.0,1118080.0,866839.0,838800.0,866839.0
98,846358.0,790753.0,846358.0,1219859.0,790137.0,1219859.0,1275795.0,790753.0,1275795.0,1305730.0,790753.0,1305730.0,1175799.0,790137.0,1175799.0,834349.0,790753.0,834349.0
99,861395.0,810672.0,861395.0,916175.0,807585.0,916175.0,951836.0,807585.0,951836.0,1073666.0,809848.0,1073666.0,951836.0,807585.0,951836.0,1316568.0,812241.0,1316568.0
100,856178.0,816548.0,856178.0,1268060.0,809047.0,1268060.0,1027783.0,809047.0,1027783.0,1050851.0,809047.0,1050851.0,1268060.0,809047.0,1268060.0,857523.0,813549.0,857523.0
101,892108.0,892108.0,824427.0,1308679.0,888655.0,1308679.0,1303995.0,895571.0,1303995.0,1303995.0,892957.0,1303995.0,1308679.0,888655.0,1308679.0,892957.0,892957.0,828867.0
102,896916.0,884497.0,896916.0,1134122.0,884495.0,1134122.0,1088954.0,884495.0,1088954.0,1038758.0,884495.0,1038758.0,1134122.0,884495.0,1134122.0,896916.0,884497.0,896916.0
103,891620.0,823945.0,891620.0,1037822.0,823945.0,1037822.0,1037822.0,823945.0,1037822.0,1143936.0,823945.0,1143936.0,1027527.0,823945.0,1027527.0,890156.0,823945.0,890156.0
104,905247.0,862719.0,905247.0,1368544.0,862013.0,1368544.0,1183307.0,862587.0,1183307.0,1386330.0,862013.0,1386330.0,1183307.0,862013.0,1183307.0,901663.0,862719.0,901663.0
105,856012.0,848867.0,856012.0,891145.0,843167.0,891145.0,852458.0,843167.0,852458.0,1222161.0,848867.0,1222161.0,850711.0,843167.0,850711.0,853587.0,848867.0,853587.0
106,857788.0,832116.0,857788.0,1120009.0,831614.0,1120009.0,1135344.0,831614.0,1135344.0,988291.0,831614.0,988291.0,1122977.0,831614.0,1122977.0,878011.0,831614.0,878011.0
107,849905.0,754851.0,849905.0,1159511.0,750018.0,1159511.0,1271795.0,750018.0,1271795.0,1243953.0,750470.0,1243953.0,1179934.0,750018.0,1179934.0,854934.0,750470.0,854934.0
108,862819.0,862819.0,823815.0,1116718.0,851057.0,1116718.0,1147586.0,851057.0,1147586.0,862748.0,862748.0,818951.0,1116718.0,851057.0,1116718.0,864094.0,864094.0,828485.0
109,914482.0,850971.0,914482.0,947635.0,850896.0,947635.0,910034.0,850896.0,910034.0,999320.0,850896.0,999320.0,908730.0,850896.0,908730.0,914482.0,850971.0,914482.0
110,885511.0,813527.0,885511.0,894799.0,807085.0,894799.0,1280018.0,807085.0,1280018.0,1058644.0,807085.0,1058644.0,1179716.0,807085.0,1179716.0,888243.0,807085.0,888243.0
111,783989.0,783989.0,744187.0,951028.0,783911.0,951028.0,971975.0,783911.0,971975.0,816740.0,783911.0,816740.0,889164.0,783911.0,889164.0,840312.0,783911.0,840312.0
112,884225.0,802251.0,884225.0,1104524.0,794105.0,1104524.0,1076753.0,797435.0,1076753.0,1019185.0,800581.0,1019185.0,951033.0,794105.0,951033.0,887634.0,802251.0,887634.0
113,887407.0,832841.0,887407.0,885957.0,829081.0,885957.0,882254.0,829081.0,882254.0,887407.0,829966.0,887407.0,882254.0,829081.0,882254.0,887407.0,829966.0,887407.0
114,874152.0,869240.0,874152.0,1071089.0,867919.0,1071089.0,1266152.0,867919.0,1266152.0,1265507.0,867919.0,1265507.0,1071089.0,867919.0,1071089.0,873710.0,867988.0,873710.0
115,908342.0,869713.0,908342.0,1394025.0,861718.0,1394025.0,1335408.0,863397.0,1335408.0,1362292.0,863397.0,1362292.0,1100470.0,861718.0,1100470.0,909752.0,869353.0,909752.0
116,821623.0,740919.0,821623.0,877445.0,740919.0,877445.0,1078872.0,740919.0,1078872.0,1082872.0,740919.0,1082872.0,1099872.0,740919.0,1099872.0,822653.0,740919.0,822653.0
117,840638.0,789425.0,840638.0,1053390.0,789425.0,1053390.0,977432.0,789425.0,977432.0,1053200.0,789425.0,1053200.0,987860.0,789425.0,987860.0,856312.0,789425.0,856312.0
118,863529.0,863529.0,853918.0,1065073.0,861881.0,1065073.0,1028408.0,863529.0,1028408.0,1135689.0,863529.0,1135689.0,994044.0,861881.0,994044.0,863529.0,863529.0,849754.0
119,818344.0,782090.0,818344.0,806794.0,782090.0,806794.0,843346.0,782090.0,843346.0,835442.0,782090.0,835442.0,809473.0,782090.0,809473.0,814402.0,782090.0,814402.0
120,808295.0,806044.0,808295.0,1235894.0,805849.0,1235894.0,1266750.0,805849.0,1266750.0,1266750.0,805849.0,1266750.0,1238864.0,805849.0,1238864.0,812727.0,809365.0,812727.0
121,826044.0,776075.0,826044.0,932074.0,775755.0,932074.0,932074.0,775755.0,932074.0,1009085.0,775755.0,1009085.0,932074.0,775755.0,932074.0,826473.0,776075.0,826473.0
122,884218.0,884218.0,807402.0,1168787.0,880630.0,1168787.0,1168787.0,884218.0,1168787.0,1168787.0,884218.0,1168787.0,1168787.0,880630.0,1168787.0,903695.0,884218.0,903695.0
123,814406.0,742736.0,814406.0,1037356.0,731975.0,1037356.0,1037695.0,731975.0,1037695.0,1036705.0,731975.0,1036705.0,1037574.0,731975.0,1037574.0,816911.0,731975.0,816911.0
124,864357.0,830860.0,864357.0,1013218.0,827056.0,1013218.0,1299802.0,827056.0,1299802.0,1303668.0,827907.0,1303668.0,863389.0,827056.0,863389.0,859521.0,827201.0,859521.0
125,822272.0,755602.0,822272.0,1157968.0,755602.0,1157968.0,1157968.0,755602.0,1157968.0,1157968.0,755602.0,1157968.0,1157968.0,755602.0,1157968.0,844504.0,755602.0,844504.0
126,845819.0,822961.0,845819.0,1276469.0,822961.0,1276469.0,1276469.0,822961.0,1276469.0,1276469.0,822961.0,1276469.0,1276469.0,822961.0,1276469.0,852470.0,822961.0,852470.0
127,863252.0,839540.0,863252.0,1041660.0,838760.0,1041660.0,1017203.0,839499.0,1017203.0,1008909.0,838924.0,1008909.0,1036914.0,838760.0,1036914.0,864543.0,839540.0,864543.0
128,847305.0,804098.0,847305.0,1228978.0,801183.0,1228978.0,1212781.0,801183.0,1212781.0,1053356.0,801542.0,1053356.0,1226919.0,801183.0,1226919.0,845923.0,802082.0,845923.0
129,919401.0,919401.0,873742.0,915238.0,915238.0,867826.0,941355.0,918940.0,941355.0,991108.0,916923.0,991108.0,1071365.0,915238.0,1071365.0,919401.0,919401.0,879924.0
130,863767.0,863767.0,833266.0,1348540.0,860246.0,1348540.0,1348540.0,860246.0,1348540.0,1348917.0,862782.0,1348917.0,1348540.0,860246.0,1348540.0,863413.0,863413.0,842096.0
131,909210.0,834823.0,909210.0,1266425.0,834823.0,1266425.0,1266425.0,834823.0,1266425.0,1131190.0,834823.0,1131190.0,1266425.0,834823.0,1266425.0,902655.0,834823.0,902655.0
132,814230.0,814230.0,772845.0,1095605.0,806254.0,1095605.0,1074483.0,806254.0,1074483.0,1017461.0,806592.0,1017461.0,1095605.0,806254.0,1095605.0,830269.0,806254.0,830269.0
133,871268.0,849666.0,871268.0,869547.0,848080.0,869547.0,866261.0,848454.0,866261.0,867202.0,848454.0,867202.0,865405.0,848080.0,865405.0,869728.0,849666.0,869728.0
134,914340.0,869537.0,914340.0,1249882.0,869537.0,1249882.0,1297566.0,869537.0,1297566.0,1233712.0,869537.0,1233712.0,1249882.0,869537.0,1249882.0,913503.0,869537.0,913503.0
135,903071.0,786181.0,903071.0,920340.0,782359.0,920340.0,940284.0,782359.0,940284.0,1011302.0,786181.0,1011302.0,940284.0,782359.0,940284.0,912424.0,786589.0,912424.0
136,812201.0,772871.0,812201.0,1219518.0,766745.0,1219518.0,973796.0,766745.0,973796.0,973796.0,767484.0,973796.0,1219518.0,766745.0,1219518.0,810246.0,767787.0,810246.0
137,839435.0,839435.0,835567.0,1147335.0,828987.0,1147335.0,1220016.0,828987.0,1220016.0,1146386.0,832685.0,1146386.0,1220016.0,828987.0,1220016.0,875915.0,833784.0,875915.0
138,892009.0,892009.0,864587.0,888558.0,888558.0,868068.0,1003766.0,889152.0,1003766.0,1074940.0,891614.0,1074940.0,1003766.0,888558.0,1003766.0,890856.0,890856.0,864587.0
