,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2
70,1122707.0,705026.0,1122707.0,1231465.0,700232.0,1231465.0,1149646.0,700430.0,1149646.0
71,1123484.0,689406.0,1123484.0,1226948.0,688552.0,1226948.0,1200897.0,692633.0,1200897.0
72,1137728.0,701175.0,1137728.0,1311146.0,694955.0,1311146.0,1148274.0,694761.0,1148274.0
73,1114794.0,676139.0,1114794.0,1237270.0,669357.0,1237270.0,1145178.0,669357.0,1145178.0
74,1127304.0,704293.0,1127304.0,1223517.0,699729.0,1223517.0,1138655.0,700165.0,1138655.0
75,1140229.0,696617.0,1140229.0,1228962.0,698422.0,1228962.0,1142078.0,700074.0,1142078.0
76,1110493.0,690582.0,1110493.0,1157235.0,687621.0,1157235.0,1119186.0,694655.0,1119186.0
77,1121971.0,684324.0,1121971.0,1202726.0,683626.0,1202726.0,1158918.0,683539.0,1158918.0
78,1101695.0,676254.0,1101695.0,1254916.0,672226.0,1254916.0,1239749.0,669691.0,1239749.0
79,1118958.0,690707.0,1118958.0,1195247.0,689726.0,1195247.0,1137873.0,689784.0,1137873.0
80,1107804.0,712057.0,1107804.0,1118748.0,707284.0,1118748.0,1162090.0,715042.0,1162090.0
81,1100585.0,716082.0,1100585.0,1185606.0,712585.0,1185606.0,1098736.0,712020.0,1098736.0
82,1115973.0,699982.0,1115973.0,1251868.0,698863.0,1251868.0,1147340.0,701277.0,1147340.0
83,1119897.0,703990.0,1119897.0,1154688.0,706728.0,1154688.0,1199419.0,704676.0,1199419.0
84,1144317.0,711115.0,1144317.0,1244255.0,710301.0,1244255.0,1215539.0,714787.0,1215539.0
85,1117721.0,686290.0,1117721.0,1161235.0,675199.0,1161235.0,1192505.0,675269.0,1192505.0
86,1128904.0,701818.0,1128904.0,1286635.0,666784.0,1286635.0,1268243.0,674891.0,1268243.0
87,1146538.0,710220.0,1146538.0,1247810.0,699566.0,1247810.0,1190209.0,697947.0,1190209.0
88,1098370.0,696313.0,1098370.0,1224687.0,694019.0,1224687.0,1209031.0,696431.0,1209031.0
89,1107196.0,670697.0,1107196.0,1193394.0,673481.0,1193394.0,1181073.0,672752.0,1181073.0
90,1101277.0,683796.0,1101277.0,1198849.0,666807.0,1198849.0,1097622.0,670009.0,1097622.0
91,1134207.0,685820.0,1134207.0,1219755.0,684579.0,1219755.0,1237266.0,686062.0,1237266.0
92,1098167.0,702381.0,1098167.0,1161029.0,669011.0,1161029.0,1134453.0,673715.0,1134453.0
93,1122583.0,668650.0,1122583.0,1238496.0,665488.0,1238496.0,1125614.0,671845.0,1125614.0
94,1146242.0,693046.0,1146242.0,1175448.0,691283.0,1175448.0,1267189.0,695718.0,1267189.0
95,1126414.0,690445.0,1126414.0,1202973.0,691335.0,1202973.0,1129652.0,690903.0,1129652.0
96,1112583.0,702584.0,1112583.0,1191052.0,699122.0,1191052.0,1148365.0,700724.0,1148365.0
97,1110023.0,683432.0,1110023.0,1237961.0,681591.0,1237961.0,1108293.0,671494.0,1108293.0
98,1106881.0,703864.0,1106881.0,1221364.0,691750.0,1221364.0,1210301.0,683716.0,1210301.0
99,1107042.0,691780.0,1107042.0,1163841.0,683091.0,1163841.0,1159278.0,683735.0,1159278.0
100,1127118.0,708670.0,1127118.0,1253693.0,695643.0,1253693.0,1131025.0,694069.0,1131025.0
101,1126000.0,688200.0,1126000.0,1194973.0,671085.0,1194973.0,1131383.0,662489.0,1131383.0
102,1105090.0,713289.0,1105090.0,1152007.0,708897.0,1152007.0,1107646.0,705713.0,1107646.0
103,1117398.0,683319.0,1117398.0,1284767.0,673174.0,1284767.0,1116309.0,683274.0,1116309.0
104,1137780.0,675428.0,1137780.0,1239080.0,667370.0,1239080.0,1129857.0,667463.0,1129857.0
105,1143204.0,672584.0,1143204.0,1192595.0,668880.0,1192595.0,1133681.0,667152.0,1133681.0
106,1118370.0,695040.0,1118370.0,1260135.0,694047.0,1260135.0,1146066.0,694166.0,1146066.0
107,1129474.0,698693.0,1129474.0,1228931.0,715805.0,1228931.0,1131719.0,695017.0,1131719.0
108,1124900.0,705950.0,1124900.0,1232287.0,706331.0,1232287.0,1125819.0,703543.0,1125819.0
109,1113729.0,699352.0,1113729.0,1195804.0,699228.0,1195804.0,1119525.0,700008.0,1119525.0
110,1122265.0,708573.0,1122265.0,1198103.0,707417.0,1198103.0,1118314.0,709676.0,1118314.0
111,1109997.0,673418.0,1109997.0,1170100.0,660203.0,1170100.0,1171468.0,657249.0,1171468.0
112,1126000.0,683641.0,1126000.0,1170017.0,681005.0,1170017.0,1128197.0,662647.0,1128197.0
113,1109706.0,684645.0,1109706.0,1198416.0,688040.0,1198416.0,1118049.0,682253.0,1118049.0
114,1117763.0,697152.0,1117763.0,1211409.0,686479.0,1211409.0,1116803.0,686807.0,1116803.0
115,1110327.0,669862.0,1110327.0,1202008.0,656372.0,1202008.0,1121187.0,657866.0,1121187.0
116,1127013.0,711334.0,1127013.0,1207877.0,687705.0,1207877.0,1174294.0,686790.0,1174294.0
117,1121172.0,693725.0,1121172.0,1198771.0,701398.0,1198771.0,1145625.0,689271.0,1145625.0
118,1156171.0,703044.0,1156171.0,1174698.0,695795.0,1174698.0,1296168.0,695411.0,1296168.0
119,1121602.0,695284.0,1121602.0,1165532.0,695325.0,1165532.0,1144356.0,698469.0,1144356.0
120,1133458.0,681171.0,1133458.0,1248289.0,659469.0,1248289.0,1176883.0,664466.0,1176883.0
121,1117065.0,691180.0,1117065.0,1221516.0,685886.0,1221516.0,1137621.0,687987.0,1137621.0
122,1118573.0,707944.0,1118573.0,1260185.0,704167.0,1260185.0,1148876.0,709292.0,1148876.0
123,1123527.0,682061.0,1123527.0,1260864.0,676803.0,1260864.0,1160164.0,678695.0,1160164.0
124,1103582.0,675540.0,1103582.0,1227010.0,671473.0,1227010.0,1171131.0,673809.0,1171131.0
125,1112438.0,665559.0,1112438.0,1214733.0,667125.0,1214733.0,1119907.0,666686.0,1119907.0
126,1111467.0,684565.0,1111467.0,1226669.0,682917.0,1226669.0,1174625.0,684543.0,1174625.0
127,1144066.0,703999.0,1144066.0,1152384.0,693367.0,1152384.0,1165531.0,696384.0,1165531.0
128,1125947.0,694137.0,1125947.0,1265892.0,649485.0,1265892.0,1157305.0,655376.0,1157305.0
129,1096497.0,706031.0,1096497.0,1293728.0,707501.0,1293728.0,1103486.0,704929.0,1103486.0
130,1110863.0,698790.0,1110863.0,1211277.0,698726.0,1211277.0,1202997.0,701670.0,1202997.0
131,1103086.0,697000.0,1103086.0,1250310.0,662778.0,1250310.0,1181285.0,669318.0,1181285.0
132,1121146.0,699807.0,1121146.0,1239437.0,672395.0,1239437.0,1120219.0,688712.0,1120219.0
133,1085921.0,665300.0,1085921.0,1159120.0,664962.0,1159120.0,1086795.0,671791.0,1086795.0
134,1137417.0,698410.0,1137417.0,1248297.0,695947.0,1248297.0,1129966.0,701212.0,1129966.0
135,1128982.0,704039.0,1128982.0,1208705.0,695567.0,1208705.0,1125288.0,699807.0,1125288.0
136,1127183.0,698737.0,1127183.0,1294929.0,684788.0,1294929.0,1122632.0,694220.0,1122632.0
137,1123839.0,693857.0,1123839.0,1179125.0,699615.0,1179125.0,1187550.0,703029.0,1187550.0
138,1108344.0,659226.0,1108344.0,1248494.0,673039.0,1248494.0,1131100.0,667308.0,1131100.0
139,1136623.0,682375.0,1136623.0,1264304.0,676723.0,1264304.0,1131043.0,677235.0,1131043.0
140,1098076.0,668160.0,1098076.0,1208674.0,667633.0,1208674.0,1102604.0,674583.0,1102604.0
141,1107501.0,684719.0,1107501.0,1215771.0,686387.0,1215771.0,1107992.0,689338.0,1107992.0
142,1116017.0,702148.0,1116017.0,1151672.0,687017.0,1151672.0,1176016.0,688518.0,1176016.0
143,1109404.0,674793.0,1109404.0,1222315.0,667580.0,1222315.0,1112000.0,667663.0,1112000.0
144,1111720.0,708106.0,1111720.0,1223445.0,707105.0,1223445.0,1122374.0,705626.0,1122374.0
145,1149063.0,700416.0,1149063.0,1224299.0,698320.0,1224299.0,1196379.0,699545.0,1196379.0
146,1119823.0,687207.0,1119823.0,1242677.0,676070.0,1242677.0,1112115.0,688470.0,1112115.0
147,1127767.0,696825.0,1127767.0,1186731.0,687591.0,1186731.0,1138374.0,684899.0,1138374.0
148,1106152.0,673001.0,1106152.0,1214220.0,672059.0,1214220.0,1106387.0,672188.0,1106387.0
149,1136570.0,696962.0,1136570.0,1188796.0,679068.0,1188796.0,1132407.0,680962.0,1132407.0
150,1120275.0,683944.0,1120275.0,1257363.0,677739.0,1257363.0,1132410.0,692368.0,1132410.0
151,1141987.0,676140.0,1141987.0,1182442.0,675561.0,1182442.0,1146827.0,676481.0,1146827.0
152,1114282.0,692528.0,1114282.0,1229845.0,686071.0,1229845.0,1113347.0,688798.0,1113347.0
153,1125573.0,720667.0,1125573.0,1210724.0,714040.0,1210724.0,1152728.0,711095.0,1152728.0
154,1105880.0,672833.0,1105880.0,1230394.0,670961.0,1230394.0,1102283.0,672072.0,1102283.0
155,1100208.0,685352.0,1100208.0,1161786.0,679092.0,1161786.0,1123907.0,676395.0,1123907.0
156,1120124.0,672633.0,1120124.0,1186172.0,668161.0,1186172.0,1188960.0,667278.0,1188960.0
157,1108555.0,679228.0,1108555.0,1236773.0,675748.0,1236773.0,1137215.0,675791.0,1137215.0
158,1119175.0,680553.0,1119175.0,1208215.0,655359.0,1208215.0,1133210.0,654713.0,1133210.0
159,1128245.0,688311.0,1128245.0,1214448.0,690187.0,1214448.0,1133943.0,700539.0,1133943.0
160,1109664.0,700923.0,1109664.0,1179650.0,699417.0,1179650.0,1107811.0,698348.0,1107811.0
161,1115326.0,688332.0,1115326.0,1249897.0,687983.0,1249897.0,1205982.0,688746.0,1205982.0
162,1122721.0,697069.0,1122721.0,1261256.0,687009.0,1261256.0,1122092.0,691880.0,1122092.0
163,1115795.0,675057.0,1115795.0,1248535.0,668317.0,1248535.0,1233055.0,668701.0,1233055.0
164,1112334.0,711439.0,1112334.0,1207367.0,709643.0,1207367.0,1191863.0,712519.0,1191863.0
165,1126371.0,698344.0,1126371.0,1227446.0,694704.0,1227446.0,1247661.0,698605.0,1247661.0
166,1124526.0,704315.0,1124526.0,1187004.0,703866.0,1187004.0,1128673.0,708174.0,1128673.0
167,1103473.0,663571.0,1103473.0,1223491.0,662125.0,1223491.0,1214728.0,658953.0,1214728.0
168,1161774.0,691960.0,1161774.0,1237657.0,688048.0,1237657.0,1154706.0,689325.0,1154706.0
169,1111309.0,678985.0,1111309.0,1125542.0,679501.0,1125542.0,1113717.0,683635.0,1113717.0
170,1115895.0,692097.0,1115895.0,1196686.0,672039.0,1196686.0,1121823.0,672039.0,1121823.0
171,1151230.0,682296.0,1151230.0,1189943.0,687504.0,1189943.0,1138156.0,691739.0,1138156.0
172,1121286.0,707527.0,1121286.0,1183436.0,703329.0,1183436.0,1121530.0,705605.0,1121530.0
173,1119369.0,683584.0,1119369.0,1191272.0,682033.0,1191272.0,1147830.0,684067.0,1147830.0
174,1120201.0,715696.0,1120201.0,1254993.0,715891.0,1254993.0,1117221.0,717942.0,1117221.0
175,1118759.0,697182.0,1118759.0,1237345.0,697697.0,1237345.0,1125510.0,706784.0,1125510.0
176,1097621.0,718732.0,1097621.0,1152953.0,718765.0,1152953.0,1094800.0,716956.0,1094800.0
177,1118165.0,697504.0,1118165.0,1216676.0,690355.0,1216676.0,1184330.0,704405.0,1184330.0
178,1113017.0,680026.0,1113017.0,1223649.0,682152.0,1223649.0,1113854.0,690541.0,1113854.0
179,1120177.0,682599.0,1120177.0,1298603.0,680432.0,1298603.0,1210134.0,681260.0,1210134.0
180,1140302.0,684869.0,1140302.0,1210142.0,671815.0,1210142.0,1144274.0,668855.0,1144274.0
181,1118781.0,687603.0,1118781.0,1188709.0,695126.0,1188709.0,1122745.0,688301.0,1122745.0
182,1108830.0,695951.0,1108830.0,1174252.0,685912.0,1174252.0,1171083.0,686353.0,1171083.0
183,1107787.0,711395.0,1107787.0,1177034.0,694018.0,1177034.0,1145966.0,693402.0,1145966.0
184,1132348.0,680550.0,1132348.0,1219216.0,675495.0,1219216.0,1132872.0,680268.0,1132872.0
185,1145756.0,717669.0,1145756.0,1204685.0,710738.0,1204685.0,1169630.0,710738.0,1169630.0
186,1135418.0,688055.0,1135418.0,1196217.0,686329.0,1196217.0,1216025.0,686669.0,1216025.0
187,1115800.0,673277.0,1115800.0,1206968.0,654165.0,1206968.0,1207055.0,660723.0,1207055.0
188,1118362.0,710664.0,1118362.0,1204439.0,692790.0,1204439.0,1199883.0,693951.0,1199883.0
189,1110560.0,710395.0,1110560.0,1213687.0,700913.0,1213687.0,1113964.0,703862.0,1113964.0
190,1125594.0,680284.0,1125594.0,1198394.0,673096.0,1198394.0,1201378.0,687002.0,1201378.0
191,1138293.0,686302.0,1138293.0,1220440.0,668845.0,1220440.0,1144282.0,668049.0,1144282.0
192,1085445.0,684590.0,1085445.0,1180865.0,680227.0,1180865.0,1171233.0,687944.0,1171233.0
193,1116071.0,679420.0,1116071.0,1192391.0,670472.0,1192391.0,1119262.0,677162.0,1119262.0
194,1150312.0,697028.0,1150312.0,1230643.0,678117.0,1230643.0,1231159.0,681170.0,1231159.0
195,1103516.0,680039.0,1103516.0,1215885.0,685369.0,1215885.0,1194697.0,689374.0,1194697.0
196,1121860.0,674279.0,1121860.0,1251586.0,676150.0,1251586.0,1163850.0,673796.0,1163850.0
197,1115378.0,681263.0,1115378.0,1234937.0,676633.0,1234937.0,1116078.0,683614.0,1116078.0
198,1121891.0,685292.0,1121891.0,1186152.0,675700.0,1186152.0,1167929.0,677743.0,1167929.0
199,1113713.0,708289.0,1113713.0,1173716.0,715766.0,1173716.0,1207989.0,710100.0,1207989.0
200,1118660.0,695396.0,1118660.0,1262765.0,693950.0,1262765.0,1200142.0,697511.0,1200142.0
201,1114791.0,670023.0,1114791.0,1141065.0,666086.0,1141065.0,1108332.0,663220.0,1108332.0
202,1121870.0,715118.0,1121870.0,1245641.0,708247.0,1245641.0,1144011.0,709363.0,1144011.0
203,1115463.0,707896.0,1115463.0,1169565.0,703409.0,1169565.0,1120964.0,698468.0,1120964.0
204,1138081.0,694590.0,1138081.0,1194011.0,697465.0,1194011.0,1136414.0,689743.0,1136414.0
205,1107468.0,695566.0,1107468.0,1194896.0,693522.0,1194896.0,1108684.0,698357.0,1108684.0
206,1103076.0,685598.0,1103076.0,1209220.0,689235.0,1209220.0,1187707.0,677007.0,1187707.0
207,1117010.0,679940.0,1117010.0,1174594.0,679664.0,1174594.0,1137513.0,682365.0,1137513.0
208,1125558.0,685223.0,1125558.0,1244922.0,662399.0,1244922.0,1152875.0,679398.0,1152875.0
209,1108099.0,687681.0,1108099.0,1228885.0,683700.0,1228885.0,1112832.0,685816.0,1112832.0
210,1104520.0,702697.0,1104520.0,1206793.0,703316.0,1206793.0,1114614.0,702697.0,1114614.0
211,1107884.0,670686.0,1107884.0,1224527.0,674419.0,1224527.0,1158534.0,669695.0,1158534.0
212,1119443.0,722151.0,1119443.0,1151953.0,705422.0,1151953.0,1143307.0,703536.0,1143307.0
213,1108954.0,703135.0,1108954.0,1217981.0,657956.0,1217981.0,1117909.0,663275.0,1117909.0
214,1112992.0,703714.0,1112992.0,1170966.0,707242.0,1170966.0,1123688.0,705977.0,1123688.0
215,1104070.0,710560.0,1104070.0,1171481.0,707570.0,1171481.0,1105071.0,705147.0,1105071.0
216,1116218.0,677606.0,1116218.0,1280377.0,674522.0,1280377.0,1166967.0,679491.0,1166967.0
217,1122374.0,708531.0,1122374.0,1172545.0,703673.0,1172545.0,1141865.0,716092.0,1141865.0
218,1127889.0,683909.0,1127889.0,1222092.0,700383.0,1222092.0,1127846.0,686283.0,1127846.0
219,1109865.0,684713.0,1109865.0,1244112.0,647381.0,1244112.0,1118557.0,655136.0,1118557.0
220,1098223.0,699705.0,1098223.0,1165729.0,698136.0,1165729.0,1113280.0,698612.0,1113280.0
221,1117866.0,693739.0,1117866.0,1248843.0,692069.0,1248843.0,1112806.0,694612.0,1112806.0
222,1134849.0,690782.0,1134849.0,1251526.0,690492.0,1251526.0,1131234.0,687075.0,1131234.0
223,1137280.0,685128.0,1137280.0,1250671.0,670770.0,1250671.0,1232830.0,678297.0,1232830.0
224,1129620.0,690233.0,1129620.0,1222358.0,685893.0,1222358.0,1128283.0,689252.0,1128283.0
225,1098748.0,688702.0,1098748.0,1196711.0,681315.0,1196711.0,1143864.0,684364.0,1143864.0
226,1095463.0,687278.0,1095463.0,1200026.0,682900.0,1200026.0,1121813.0,681035.0,1121813.0
227,1137331.0,704837.0,1137331.0,1226948.0,695317.0,1226948.0,1166466.0,698787.0,1166466.0
228,1106220.0,686718.0,1106220.0,1159336.0,687115.0,1159336.0,1109989.0,686752.0,1109989.0
229,1091071.0,677505.0,1091071.0,1237991.0,686797.0,1237991.0,1153394.0,681530.0,1153394.0
230,1129047.0,698759.0,1129047.0,1206882.0,692357.0,1206882.0,1242863.0,690868.0,1242863.0
231,1117891.0,682706.0,1117891.0,1222213.0,691401.0,1222213.0,1195501.0,689855.0,1195501.0
232,1121369.0,711771.0,1121369.0,1213342.0,706487.0,1213342.0,1128837.0,707452.0,1128837.0
233,1120450.0,688096.0,1120450.0,1250137.0,657359.0,1250137.0,1130954.0,667149.0,1130954.0
234,1129696.0,674131.0,1129696.0,1222964.0,679943.0,1222964.0,1130055.0,676884.0,1130055.0
235,1128149.0,699616.0,1128149.0,1217153.0,697370.0,1217153.0,1231636.0,705786.0,1231636.0
236,1110412.0,689373.0,1110412.0,1201608.0,684150.0,1201608.0,1188521.0,689296.0,1188521.0
237,1108299.0,705015.0,1108299.0,1238641.0,699642.0,1238641.0,1122626.0,703900.0,1122626.0
238,1103538.0,684010.0,1103538.0,1227399.0,670340.0,1227399.0,1150454.0,684775.0,1150454.0
239,1118319.0,663793.0,1118319.0,1181771.0,667653.0,1181771.0,1122368.0,670060.0,1122368.0
240,1133877.0,690908.0,1133877.0,1234706.0,691840.0,1234706.0,1191785.0,692464.0,1191785.0
241,1154055.0,702576.0,1154055.0,1199984.0,698348.0,1199984.0,1171224.0,701484.0,1171224.0
242,1112101.0,687823.0,1112101.0,1183333.0,683046.0,1183333.0,1115103.0,689102.0,1115103.0
243,1124430.0,671117.0,1124430.0,1186790.0,659866.0,1186790.0,1124249.0,665916.0,1124249.0
244,1108823.0,677956.0,1108823.0,1174042.0,673517.0,1174042.0,1257509.0,673949.0,1257509.0
245,1103328.0,679311.0,1103328.0,1211955.0,673518.0,1211955.0,1126263.0,678291.0,1126263.0
246,1116637.0,687923.0,1116637.0,1222559.0,673980.0,1222559.0,1121280.0,681856.0,1121280.0
247,1115067.0,702219.0,1115067.0,1223458.0,699397.0,1223458.0,1115940.0,706189.0,1115940.0
248,1107990.0,664437.0,1107990.0,1121390.0,665806.0,1121390.0,1120981.0,664151.0,1120981.0
249,1102020.0,692222.0,1102020.0,1173251.0,690203.0,1173251.0,1128739.0,689695.0,1128739.0
250,1118860.0,674335.0,1118860.0,1234402.0,683256.0,1234402.0,1119102.0,680608.0,1119102.0
251,1132671.0,693213.0,1132671.0,1216248.0,693544.0,1216248.0,1128861.0,694098.0,1128861.0
252,1130032.0,694150.0,1130032.0,1254638.0,698203.0,1254638.0,1143536.0,689315.0,1143536.0
253,1121643.0,709017.0,1121643.0,1251011.0,706793.0,1251011.0,1158862.0,711752.0,1158862.0
254,1104950.0,678123.0,1104950.0,1221994.0,678363.0,1221994.0,1152426.0,674512.0,1152426.0
255,1106938.0,674342.0,1106938.0,1195441.0,672712.0,1195441.0,1111816.0,672048.0,1111816.0
256,1153996.0,696365.0,1153996.0,1241424.0,696938.0,1241424.0,1177455.0,696775.0,1177455.0
257,1136553.0,686873.0,1136553.0,1249891.0,677551.0,1249891.0,1131915.0,674071.0,1131915.0
258,1111842.0,677013.0,1111842.0,1205171.0,669286.0,1205171.0,1103080.0,677814.0,1103080.0
259,1111781.0,661798.0,1111781.0,1142195.0,662702.0,1142195.0,1097253.0,661816.0,1097253.0
260,1111225.0,678096.0,1111225.0,1244766.0,671288.0,1244766.0,1165105.0,666949.0,1165105.0
